folder,image,logical,corrColor,corrR,corrG,corrB,image_path,oldColor,thisN,thisTrialN,thisRepN,spacebar.keys,spacebar.rt,spacebar.duration,seafoam.numClicks,seafoam.timesOn,seafoam.timesOff,pink.numClicks,pink.timesOn,pink.timesOff,lime_green.numClicks,lime_green.timesOn,lime_green.timesOff,orange.numClicks,orange.timesOn,orange.timesOff,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,seafoam_3.numClicks,seafoam_3.timesOn,seafoam_3.timesOff,pink_3.numClicks,pink_3.timesOn,pink_3.timesOff,lime_green_3.numClicks,lime_green_3.timesOn,lime_green_3.timesOff,orange_3.numClicks,orange_3.timesOn,orange_3.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,seafoam_2.numClicks,seafoam_2.timesOn,seafoam_2.timesOff,pink_2.numClicks,pink_2.timesOn,pink_2.timesOff,lime_green_2.numClicks,lime_green_2.timesOn,lime_green_2.timesOff,orange_2.numClicks,orange_2.timesOn,orange_2.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,seafoam.started,pink.started,lime_green.started,orange.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,G.started,B.started,counter_Text.started,total_count.started,R.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.spacebar.rt,trials.spacebar.duration,trials.seafoam.numClicks,trials.seafoam.timesOn,trials.seafoam.timesOff,trials.pink.numClicks,trials.pink.timesOn,trials.pink.timesOff,trials.lime_green.numClicks,trials.lime_green.timesOn,trials.lime_green.timesOff,trials.orange.numClicks,trials.orange.timesOn,trials.orange.timesOff,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,text_8.stopped,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,cyan_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.seafoam_3.numClicks,trials.seafoam_3.timesOn,trials.seafoam_3.timesOff,trials.pink_3.numClicks,trials.pink_3.timesOn,trials.pink_3.timesOff,trials.lime_green_3.numClicks,trials.lime_green_3.timesOn,trials.lime_green_3.timesOff,trials.orange_3.numClicks,trials.orange_3.timesOn,trials.orange_3.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.seafoam_2.numClicks,trials.seafoam_2.timesOn,trials.seafoam_2.timesOff,trials.pink_2.numClicks,trials.pink_2.timesOn,trials.pink_2.timesOff,trials.lime_green_2.numClicks,trials.lime_green_2.timesOn,trials.lime_green_2.timesOff,trials.orange_2.numClicks,trials.orange_2.timesOn,trials.orange_2.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,text_11.stopped,PauseEnd.stopped,colorList.routineEndVal,orange_3.started,purple_3.started,red_3.started,yellow_3.started,pink_3.started,seafoam_3.started,green_3.started,lime_green_3.started,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0.0155071,0.0361722,0.8018647,1.0020088,9.3031236,return,8.3462928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,008-t,2026-04-08_12h21.11.534,TestStep21,,2026.01.01,59.97134571,2026-04-08 12h21.13.730457 +0200
01/Jan,029_Cyan.jpg,TRUE,Cyan,2,100,88,01-1/029_Cyan_0.png,None,0,0,0,['space'],[5.681695199920796],[0.10682390001602471],0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[16.288323599961586],[16.28833859995939],0,,,0,,,4,1.282418,"[(4.0, 1.2824180000461638)]","[0.155, 0.0]","[-0.018333333333333333, -0.3025]","[1, 1]","[0, 0]","[0, 0]","[1.0341758999275044, 2.330912599922158]","[None, 'button2']",1,[2.343394099967554],[2.3434070999501273],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[1.0846053001005203],[1.0846157000632957],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,0,0,20,9.6329947,,,,,,,,,,,01-1/029_Cyan_0.png,9.3606219,9.3630674,01-1/029_Cyan_0.png,TRUE,Cyan,2,100,88,"[6.699556699953973, 7.702447099960409]",01-1/029_Cyan_0.png,1,,9.4595933,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.6329947,9.7655066,10.3161157,25.6546382,Cyan,2,['space'],[5.681695199920796],[0.10682390001602471],0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[16.288323599961586],[16.28833859995939],0,,,0,,,Cyan,28.3520277,28.3675379,28.7637263,28.7014209,26.0157665,26.0807768,26.0807768,0.0108617,26.0807768,26.0807768,27.3472999,28.3513495,4,1.282418,"[(4.0, 1.2824180000461638)]","[0.155, 0.0]","[-0.018333333333333333, -0.3025]","[1, 1]","[0, 0]","[0, 0]","[1.0341758999275044, 2.330912599922158]","[None, 'button2']",1,[2.343394099967554],[2.3434070999501273],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,28.7337399,28.7637263,28.7637263,28.7637263,28.7637263,28.7637263,28.7637263,28.7637263,29.7889642,1,[1.0846053001005203],[1.0846157000632957],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,29.7894359,29.8000901,30.3155478,30.133944,['Cyan'],,,,,,,,,,,,,,1,008-t,2026-04-08_12h21.11.534,TestStep21,,2026.01.01,59.97134571,2026-04-08 12h21.13.730457 +0200
02-t,030_Orange.jpg,FALSE,Orange,100,51,0,02-t/030_Orange_0.png,Seafoam,1,1,0,"['space', 'space']","[0.31137720006518066, 1.3737141999881715]","[0.08873939991462976, 0.05245189997367561]",0,,,0,,,0,,,1,6.8778616,6.8778837,0,,,0,,,0,,,0,,,0,,,0,,,5,1.3305497,"[(5.0, 1.3305497000692412)]","[0.37333333333333335, 0.10166666666666667]","[-0.005, -0.25583333333333336]","[1, 1]","[0, 0]","[0, 0]","[1.0887866000412032, 2.421921100001782]","[None, 'button2']",1,[2.4298678999766707],[2.4298765000421554],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6703555000713095],[0.6703685000538826],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,1,1,9,30.3155478,,,,,,,,,,,02-t/030_Orange_0.png,30.1348558,30.1349987,02-t/030_Orange_0.png,FALSE,Orange,100,51,0,"[1.4150815000757575, 2.4316262000938877]",02-t/030_Orange_0.png,2,,30.1491588,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.3155478,30.6153692,31.182345,37.0170356,Orange,2,"['space', 'space']","[0.31137720006518066, 1.3737141999881715]","[0.08873939991462976, 0.05245189997367561]",0,,,0,,,0,,,1,6.8778616,6.8778837,0,,,0,,,0,,,0,,,0,,,0,,,Orange,39.7997777,39.8167589,37.4297634,40.1500334,37.3745921,37.4297634,37.4297634,0.0072282,37.4297634,,38.7633744,39.7992248,5,1.3305497,"[(5.0, 1.3305497000692412)]","[0.37333333333333335, 0.10166666666666667]","[-0.005, -0.25583333333333336]","[1, 1]","[0, 0]","[0, 0]","[1.0887866000412032, 2.421921100001782]","[None, 'button2']",1,[2.4298678999766707],[2.4298765000421554],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,40.1764199,40.1962647,40.1962647,40.1962647,40.1962647,40.1962647,40.1962647,40.1962647,40.8228842,1,[0.6703555000713095],[0.6703685000538826],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,40.8233965,40.8325242,41.3480013,41.1662322,"['Cyan', 'Orange']",37.4297634,,,,,,,,,,,,,1,008-t,2026-04-08_12h21.11.534,TestStep21,,2026.01.01,59.97134571,2026-04-08 12h21.13.730457 +0200
02-t,011_Purple.jpg,FALSE,Purple,67,0,100,02-t/011_Purple_0.png,Orange,2,2,0,"['space', 'space', 'space', 'space']","[0.9299669000320137, 1.7385791999986395, 5.787522300030105, 6.102403600001708]","[0.0976900999667123, 0.09755569999106228, 0.09786810004152358, 0.11611150007229298]",0,,,0,,,0,,,0,,,0,,,0,,,1,[9.961016100016423],[9.961032500024885],0,,,0,,,0,,,4,2.2146853,"[(4.0, 2.2146853000158444)]","[0.16833333333333333, 0.02]","[0.0016666666666666668, -0.2866666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.9847423000028357, 3.1325815999880433]","[None, 'button2']",1,[3.150654900004156],[3.1506637000711635],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5635290000354871],[0.5635420000180602],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,2,2,2,41.3480013,,,,,,,,,,,02-t/011_Purple_0.png,41.1674051,41.1675801,02-t/011_Purple_0.png,FALSE,Purple,67,0,100,"[2.0064311999594793, 2.775036499951966, 6.846335200010799, 7.213859900017269]",02-t/011_Purple_0.png,3,,41.1806329,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.3480013,41.630432,42.1646827,51.132068,Purple,0,"['space', 'space', 'space', 'space']","[0.9299669000320137, 1.7385791999986395, 5.787522300030105, 6.102403600001708]","[0.0976900999667123, 0.09755569999106228, 0.09786810004152358, 0.11611150007229298]",0,,,0,,,0,,,0,,,0,,,0,,,1,[9.961016100016423],[9.961032500024885],0,,,0,,,0,,,Purple,54.6361563,54.6493484,55.0299239,54.9850918,51.4993998,51.5463663,51.5463663,0.0169866,51.5463663,,53.7633233,54.6355829,4,2.2146853,"[(4.0, 2.2146853000158444)]","[0.16833333333333333, 0.02]","[0.0016666666666666668, -0.2866666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.9847423000028357, 3.1325815999880433]","[None, 'button2']",1,[3.150654900004156],[3.1506637000711635],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,55.0175425,55.0299239,55.0299239,55.0299239,55.0299239,55.0299239,55.0299239,55.0299239,55.5525032,1,[0.5635290000354871],[0.5635420000180602],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,55.5529849,55.5669359,56.0643817,55.9011856,"['Cyan', 'Orange', 'Purple']",,51.5463663,,,,,,,,,,,,1,008-t,2026-04-08_12h21.11.534,TestStep21,,2026.01.01,59.97134571,2026-04-08 12h21.13.730457 +0200
02-t,028_Red.jpg,FALSE,Red,98,0,1,02-t/028_Red_0.png,Pink,3,3,0,"['space', 'space']","[2.348514199955389, 2.9897539999801666]","[0.1067824000492692, 0.08897439995780587]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.70329530001618],[6.703310300013982],0,,,5,1.5154124,"[(5.0, 1.5154124000109732)]","[0.3675, 0.07083333333333333]","[-0.0008333333333333334, -0.2808333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.3039799999678507, 2.4723385999677703]","[None, 'button2']",1,[2.490457500098273],[2.4904706000816077],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7812028999906033],[0.7812180999899283],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,3,3,7,56.0643817,,,,,,,,,,,02-t/028_Red_0.png,55.9022942,55.9024667,02-t/028_Red_0.png,FALSE,Red,98,0,1,"[3.46306259999983, 4.004218799993396]",02-t/028_Red_0.png,4,,55.9160582,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.0643817,56.3635595,56.914608,62.6086163,Red,2,"['space', 'space']","[2.348514199955389, 2.9897539999801666]","[0.1067824000492692, 0.08897439995780587]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.70329530001618],[6.703310300013982],0,,,Red,65.453213,65.4659861,65.8460404,65.7999044,62.9758633,63.0122577,63.0122577,0.0169393,63.0122577,,64.5457226,65.4525628,5,1.5154124,"[(5.0, 1.5154124000109732)]","[0.3675, 0.07083333333333333]","[-0.0008333333333333334, -0.2808333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.3039799999678507, 2.4723385999677703]","[None, 'button2']",1,[2.490457500098273],[2.4904706000816077],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,65.828166,65.8460404,65.8460404,65.8460404,65.8460404,65.8460404,65.8460404,65.8460404,66.5869213,1,[0.7812028999906033],[0.7812180999899283],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,66.5873946,66.5983582,67.0832221,66.9323598,"['Cyan', 'Orange', 'Purple', 'Red']",,,63.0122577,,,,,,,,,,,1,008-t,2026-04-08_12h21.11.534,TestStep21,,2026.01.01,59.97134571,2026-04-08 12h21.13.730457 +0200
01-t,025_Cyan.jpg,TRUE,Cyan,7,100,99,01-t/025_Cyan_0.png,None,4,4,0,"['space', 'space']","[0.5732031000079587, 1.5242707000579685]","[0.14295050001237541, 0.11605169996619225]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.733012899989262],[6.733029199996963],0,,,0,,,5,1.0989352,"[(5.0, 1.098935200017877)]","[0.36666666666666664, 0.030833333333333334]","[-0.006666666666666667, -0.2875]","[1, 1]","[0, 0]","[0, 0]","[0.8570282000582665, 2.271526199998334]","[None, 'button2']",1,[2.277444800012745],[2.277453599963337],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6831881001126021],[0.6832034001126885],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,4,4,19,67.0832221,,,,,,,,,,,01-t/025_Cyan_0.png,66.9334542,66.9336545,01-t/025_Cyan_0.png,TRUE,Cyan,7,100,99,"[1.7529010999714956, 2.631128199980594]",01-t/025_Cyan_0.png,5,,66.9478548,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.0832221,67.3464862,67.9805087,73.6696737,Cyan,2,"['space', 'space']","[0.5732031000079587, 1.5242707000579685]","[0.14295050001237541, 0.11605169996619225]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.733012899989262],[6.733029199996963],0,,,0,,,Cyan,76.300193,76.316423,76.6955335,76.6492181,74.0250246,74.0621561,74.0621561,0.004997,74.0621561,74.0621561,75.1786942,76.2996454,5,1.0989352,"[(5.0, 1.098935200017877)]","[0.36666666666666664, 0.030833333333333334]","[-0.006666666666666667, -0.2875]","[1, 1]","[0, 0]","[0, 0]","[0.8570282000582665, 2.271526199998334]","[None, 'button2']",1,[2.277444800012745],[2.277453599963337],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,76.6767071,76.6955335,76.6955335,76.6955335,76.6955335,76.6955335,76.6955335,76.6955335,77.3359017,1,[0.6831881001126021],[0.6832034001126885],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,77.3363756,77.3488152,77.8635574,77.6825706,"['Cyan', 'Orange', 'Purple', 'Red', 'Cyan']",,,,,,,,,,,,,,1,008-t,2026-04-08_12h21.11.534,TestStep21,,2026.01.01,59.97134571,2026-04-08 12h21.13.730457 +0200
01/Jan,014_Yellow.jpg,TRUE,Yellow,100,98,11,01-1/014_Yellow_0.png,None,5,5,0,"['space', 'space']","[0.6013606999767944, 1.6915428000502288]","[0.13386030006222427, 0.10687809996306896]",0,,,0,,,0,,,0,,,0,,,1,[7.0155917999800295],[7.015605499967933],0,,,0,,,0,,,0,,,5,1.3131847,"[(5.0, 1.3131846999749541)]","[0.3775, 0.07583333333333334]","[0.0, -0.2966666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.0722698000026867, 2.519348599947989]","[None, 'button2']",1,[2.527351800003089],[2.5273608000716195],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8542627999559045],[0.8542812999803573],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,5,5,23,77.8635574,,,,,,,,,,,01-1/014_Yellow_0.png,77.6833916,77.6835204,01-1/014_Yellow_0.png,TRUE,Yellow,100,98,11,"[1.7287745999637991, 2.821934000006877]",01-1/014_Yellow_0.png,6,,77.6980236,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,77.8635574,78.1716606,78.7301411,84.7013166,Yellow,2,"['space', 'space']","[0.6013606999767944, 1.6915428000502288]","[0.13386030006222427, 0.10687809996306896]",0,,,0,,,0,,,0,,,0,,,1,[7.0155917999800295],[7.015605499967933],0,,,0,,,0,,,0,,,Yellow,87.5814641,87.5984114,85.0959249,87.9352056,85.0587368,85.0959249,85.0959249,0.0072172,85.0959249,,86.4280257,87.5809156,5,1.3131847,"[(5.0, 1.3131846999749541)]","[0.3775, 0.07583333333333334]","[0.0, -0.2966666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.0722698000026867, 2.519348599947989]","[None, 'button2']",1,[2.527351800003089],[2.5273608000716195],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,87.9738328,87.995692,87.995692,87.995692,87.995692,87.995692,87.995692,87.995692,88.7895018,1,[0.8542627999559045],[0.8542812999803573],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,88.7899918,88.7983989,89.3297706,89.1329518,"['Cyan', 'Orange', 'Purple', 'Red', 'Cyan', 'Yellow']",,,,85.0959249,,,,,,,,,,1,008-t,2026-04-08_12h21.11.534,TestStep21,,2026.01.01,59.97134571,2026-04-08 12h21.13.730457 +0200
02/Jan,008_Orange.jpg,TRUE,Orange,100,53,0,02-1/008_Orange_0.png,None,6,6,0,"['space', 'space']","[0.5916476000566036, 2.4067852000007406]","[0.16119180002715439, 0.07053550006821752]",0,,,0,,,0,,,1,7.6037797,7.6038091,0,,,0,,,0,,,0,,,0,,,0,,,5,1.3155474,"[(5.0, 1.315547400037758)]","[0.3675, 0.09583333333333334]","[-0.018333333333333333, -0.29333333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.104781800066121, 2.1730062999995425]","[None, 'button2']",1,[2.187371200066991],[2.187379500013776],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5346700999652967],[0.5346873999806121],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,6,6,11,89.3297706,,,,,,,,,,,02-1/008_Orange_0.png,89.1338694,89.1340647,02-1/008_Orange_0.png,TRUE,Orange,100,53,0,"[1.6356183000607416, 3.474708899972029]",02-1/008_Orange_0.png,7,,89.1493248,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.3297706,89.4959033,90.1467383,96.7429491,Orange,2,"['space', 'space']","[0.5916476000566036, 2.4067852000007406]","[0.16119180002715439, 0.07053550006821752]",0,,,0,,,0,,,1,7.6037797,7.6038091,0,,,0,,,0,,,0,,,0,,,0,,,Orange,99.2832612,99.2980904,99.6777617,99.6316352,97.1068462,97.1447503,97.1447503,0.013543,97.1447503,,98.4776568,99.2827162,5,1.3155474,"[(5.0, 1.315547400037758)]","[0.3675, 0.09583333333333334]","[-0.018333333333333333, -0.29333333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.104781800066121, 2.1730062999995425]","[None, 'button2']",1,[2.187371200066991],[2.187379500013776],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,99.660623,99.6777617,99.6777617,99.6777617,99.6777617,99.6777617,99.6777617,99.6777617,100.1710409,1,[0.5346700999652967],[0.5346873999806121],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,100.1715708,100.1804838,100.6961775,100.5143161,"['Cyan', 'Orange', 'Purple', 'Red', 'Cyan', 'Yellow', 'Orange']",97.1447503,,,,,,,,,,,,,1,008-t,2026-04-08_12h21.11.534,TestStep21,,2026.01.01,59.97134571,2026-04-08 12h21.13.730457 +0200
02-t,022_Purple.jpg,FALSE,Purple,63,0,100,02-t/022_Purple_0.png,Seafoam,7,7,0,"['space', 'space']","[0.4009713999694213, 0.9906261999858543]","[0.14332180004566908, 0.11618120002094656]",0,,,0,,,0,,,0,,,0,,,0,,,1,[4.8431340000825],[4.843163400073536],0,,,0,,,0,,,5,1.1806847,"[(5.0, 1.1806846999097615)]","[0.37, 0.06833333333333333]","[0.006666666666666667, -0.2758333333333333]","[1, 1]","[0, 0]","[0, 0]","[0.9409360999707133, 2.3058072000276297]","[None, 'button2']",1,[2.316941500059329],[2.316951300133951],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8508651000447571],[0.8508781000273302],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,7,7,6,100.6961775,,,,,,,,,,,02-t/022_Purple_0.png,100.5152921,100.5154402,02-t/022_Purple_0.png,FALSE,Purple,63,0,100,"[1.490036700037308, 2.103786600055173]",02-t/022_Purple_0.png,8,,100.5274418,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.6961775,100.9948524,101.5954375,105.3625649,Purple,2,"['space', 'space']","[0.4009713999694213, 0.9906261999858543]","[0.14332180004566908, 0.11618120002094656]",0,,,0,,,0,,,0,,,0,,,0,,,1,[4.8431340000825],[4.843163400073536],0,,,0,,,0,,,Purple,108.0325089,108.0473451,108.4270018,108.3812176,105.7231505,105.7614937,105.7614937,0.010228,105.7614937,,106.9614232,108.0319628,5,1.1806847,"[(5.0, 1.1806846999097615)]","[0.37, 0.06833333333333333]","[0.006666666666666667, -0.2758333333333333]","[1, 1]","[0, 0]","[0, 0]","[0.9409360999707133, 2.3058072000276297]","[None, 'button2']",1,[2.316941500059329],[2.316951300133951],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,108.4087306,108.4270018,108.4270018,108.4270018,108.4270018,108.4270018,108.4270018,108.4270018,109.2358492,1,[0.8508651000447571],[0.8508781000273302],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,109.236303,109.2472631,109.746315,109.5808514,"['Cyan', 'Orange', 'Purple', 'Red', 'Cyan', 'Yellow', 'Orange', 'Purple']",,105.7614937,,,,,,,,,,,,1,008-t,2026-04-08_12h21.11.534,TestStep21,,2026.01.01,59.97134571,2026-04-08 12h21.13.730457 +0200
