27.1070 	INFO 	Loaded monitor calibration from ['2026_03_13 16:59']
27.3953 	INFO 	Using renderer 'Intel(R) Graphics' for graphics
27.3953 	INFO 	OpenGL version supported by driver is 4..
27.4392 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018702A463B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018702A45750>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001870BCFA110>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
27.4393 	EXP 	window1: backgroundImage = ''
27.4393 	EXP 	window1: backgroundFit = 'none'
27.8806 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
27.8806 	EXP 	window1: recordFrameIntervals = False
28.0674 	EXP 	window1: recordFrameIntervals = True
29.7335 	EXP 	window1: recordFrameIntervals = False
29.7335 	EXP 	Screen (0) actual frame rate measured at 59.87Hz
29.7909 	INFO 	keyboard.Keyboard is using ptb backend.
29.7909 	EXP 	TestStep1: status = STARTED
