folder,image,logical,corrColor,corrR,corrG,corrB,image_path,thisN,thisTrialN,thisRepN,spacebar.keys,spacebar.rt,spacebar.duration,seafoam.numClicks,seafoam.timesOn,seafoam.timesOff,pink.numClicks,pink.timesOn,pink.timesOff,lime_green.numClicks,lime_green.timesOn,lime_green.timesOff,orange.numClicks,orange.timesOn,orange.timesOff,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,seafoam_3.numClicks,seafoam_3.timesOn,seafoam_3.timesOff,pink_3.numClicks,pink_3.timesOn,pink_3.timesOff,lime_green_3.numClicks,lime_green_3.timesOn,lime_green_3.timesOff,orange_3.numClicks,orange_3.timesOn,orange_3.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,seafoam_2.numClicks,seafoam_2.timesOn,seafoam_2.timesOff,pink_2.numClicks,pink_2.timesOn,pink_2.timesOff,lime_green_2.numClicks,lime_green_2.timesOn,lime_green_2.timesOff,orange_2.numClicks,orange_2.timesOn,orange_2.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,seafoam.started,pink.started,lime_green.started,orange.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,G.started,B.started,counter_Text.started,total_count.started,R.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.spacebar.rt,trials.spacebar.duration,trials.seafoam.numClicks,trials.seafoam.timesOn,trials.seafoam.timesOff,trials.pink.numClicks,trials.pink.timesOn,trials.pink.timesOff,trials.lime_green.numClicks,trials.lime_green.timesOn,trials.lime_green.timesOff,trials.orange.numClicks,trials.orange.timesOn,trials.orange.timesOff,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,red_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.seafoam_3.numClicks,trials.seafoam_3.timesOn,trials.seafoam_3.timesOff,trials.pink_3.numClicks,trials.pink_3.timesOn,trials.pink_3.timesOff,trials.lime_green_3.numClicks,trials.lime_green_3.timesOn,trials.lime_green_3.timesOff,trials.orange_3.numClicks,trials.orange_3.timesOn,trials.orange_3.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,text_8.stopped,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.seafoam_2.numClicks,trials.seafoam_2.timesOn,trials.seafoam_2.timesOff,trials.pink_2.numClicks,trials.pink_2.timesOn,trials.pink_2.timesOff,trials.lime_green_2.numClicks,trials.lime_green_2.timesOn,trials.lime_green_2.timesOff,trials.orange_2.numClicks,trials.orange_2.timesOn,trials.orange_2.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,PauseEnd.stopped,colorList.routineEndVal,seafoam_3.started,text_11.stopped,cyan_3.started,orange_3.started,wrongAnswer.started,corrColor_2.started,seafoam_2.started,pink_2.started,lime_green_2.started,orange_2.started,blue_2.started,yellow_2.started,purple_2.started,cyan_2.started,red_2.started,green_2.started,yellow_2.stopped,purple_2.stopped,cyan_2.stopped,red_2.stopped,green_2.stopped,wrongAnswer.stopped,corrColor_2.stopped,seafoam_2.stopped,pink_2.stopped,lime_green_2.stopped,orange_2.stopped,blue_2.stopped,pink_3.started,lime_green_3.started,yellow_3.started,purple_3.started,green_3.started,blue_3.started,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.01724419998936355,0.037984599941410124,0.8043423999333754,1.0041696999687701,33.52816849993542,return,32.55341569997836,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,007,2026-04-08_16h26.50.110,Train2Laptop,,2026.1.1,60.069187699741704,2026-04-08 16h26.51.295594 +0200,
01-1,010_Red.jpg,True,Red,99,0,12,01-1/010_Red_0.png,0,0,0,['space'],[3.3577402000082657],[0.07033279992174357],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[10.073059600079432],[10.073066600016318],0,,,5.0,0.9194123999914154,"[(5.0, 0.9194123999914154)]","[0.38, 0.024166666666666666]","[-0.014166666666666666, -0.2791666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.8083311999216676, 1.7086370999459177]","[None, 'button2']",1,[1.7196493999799713],[1.719654000014998],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6497368999989703],[0.6497453999472782],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,0,0,25,33.700726700015366,,,,,,,,,,,01-1/010_Red_0.png,33.55605889996514,33.55785629991442,01-1/010_Red_0.png,True,Red,99,0,12,"[4.237624200060964, 5.089166500023566]",01-1/010_Red_0.png,1,,33.604425599914975,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.700726700015366,33.86630009999499,34.43452449992765,43.63273399998434,Red,2,['space'],[3.3577402000082657],[0.07033279992174357],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[10.073059600079432],[10.073066600016318],0,,,Red,45.70393499999773,45.71727749996353,46.05114319990389,43.99338020000141,44.0318685999373,44.0318685999373,0.010476000024937093,44.0318685999373,44.0318685999373,44.952440599910915,45.703631500015035,5.0,0.9194123999914154,"[(5.0, 0.9194123999914154)]","[0.38, 0.024166666666666666]","[-0.014166666666666666, -0.2791666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.8083311999216676, 1.7086370999459177]","[None, 'button2']",1,[1.7196493999799713],[1.719654000014998],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,46.081673400010914,46.06442579999566,46.081673400010914,46.081673400010914,46.081673400010914,46.081673400010914,46.081673400010914,46.081673400010914,46.081673400010914,46.70541759999469,1,[0.6497368999989703],[0.6497453999472782],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,46.70575540000573,46.718209599959664,47.06818800000474,['Red'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,007,2026-04-08_16h26.50.110,Train2Laptop,,2026.1.1,60.069187699741704,2026-04-08 16h26.51.295594 +0200,
02-1,022_Seafoam.jpg,True,Seafoam,0,99,72,02-1/022_Seafoam_0.png,1,1,0,"['space', 'space']","[1.4205419999780133, 6.584110099938698]","[0.10675310005899519, 0.08858380001038313]",1,13.244144500000402,13.244151799939573,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,0.9845788999227807,"[(5.0, 0.9845788999227807)]","[0.37916666666666665, 0.0625]","[-0.006666666666666667, -0.2925]","[1, 1]","[0, 0]","[0, 0]","[0.8708917000330985, 1.5693053000140935]","[None, 'button2']",1,[1.5848826000001281],[1.5848908999469131],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6528007000451908],[0.6528123000171036],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,1,1,12,47.16739429999143,,,,,,,,,,,02-1/022_Seafoam_0.png,47.06870609999169,47.0688436999917,02-1/022_Seafoam_0.png,True,Seafoam,0,99,72,"[2.3394351999741048, 7.489724399987608]",02-1/022_Seafoam_0.png,2,,47.077460999949835,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.16739429999143,47.33381169999484,47.967260999954306,60.31532099994365,Seafoam,2,"['space', 'space']","[1.4205419999780133, 6.584110099938698]","[0.10675310005899519, 0.08858380001038313]",1,13.244144500000402,13.244151799939573,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Seafoam,62.252568600000814,62.26748149993364,62.60385359998327,60.67978819995187,60.714568199939094,60.714568199939094,0.014356400002725422,60.714568199939094,,61.700945999938995,62.25225319992751,5.0,0.9845788999227807,"[(5.0, 0.9845788999227807)]","[0.37916666666666665, 0.0625]","[-0.006666666666666667, -0.2925]","[1, 1]","[0, 0]","[0, 0]","[0.8708917000330985, 1.5693053000140935]","[None, 'button2']",1,[1.5848826000001281],[1.5848908999469131],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,62.64873929996975,62.622054699924774,62.64873929996975,62.64873929996975,62.64873929996975,62.64873929996975,62.64873929996975,62.64873929996975,62.64873929996975,63.257625599973835,1,[0.6528007000451908],[0.6528123000171036],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,63.25791589997243,63.26749280001968,63.6010558999842,"['Red', 'Seafoam']",60.714568199939094,63.71747669996694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,007,2026-04-08_16h26.50.110,Train2Laptop,,2026.1.1,60.069187699741704,2026-04-08 16h26.51.295594 +0200,
01-1,009_Cyan.jpg,True,Cyan,3,100,95,01-1/009_Cyan_0.png,2,2,0,"['space', 'space']","[1.4873370999703184, 3.0003986000083387]","[0.07954940001945943, 0.08862629998475313]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[11.9374651000835],[11.93747230002191],0,,,0,,,5.0,1.280492699937895,"[(5.0, 1.280492699937895)]","[0.37666666666666665, 0.05333333333333334]","[0.010833333333333334, -0.28583333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.1422641999088228, 1.9085568999871612]","[None, 'button2']",1,[1.9089830999728292],[1.9089878000086173],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5327574999537319],[0.5327638000017032],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,2,2,19,63.71747669996694,,,,,,,,,,,01-1/009_Cyan_0.png,63.60174339998048,63.60253339994233,01-1/009_Cyan_0.png,True,Cyan,3,100,95,"[2.474908500094898, 3.9862239999929443]",01-1/009_Cyan_0.png,3,,63.61456479993649,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.71747669996694,63.96615789993666,64.55125049990602,75.54160739993677,Cyan,2,"['space', 'space']","[1.4873370999703184, 3.0003986000083387]","[0.07954940001945943, 0.08862629998475313]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[11.9374651000835],[11.93747230002191],0,,,0,,,Cyan,77.80216560000554,77.81681859993841,78.15050629992038,75.89172189997043,75.93091559992172,75.93091559992172,-6.710004527121782e-05,75.93091559992172,,77.21472849999554,77.80188129993621,5.0,1.280492699937895,"[(5.0, 1.280492699937895)]","[0.37666666666666665, 0.05333333333333334]","[0.010833333333333334, -0.28583333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.1422641999088228, 1.9085568999871612]","[None, 'button2']",1,[1.9089830999728292],[1.9089878000086173],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,78.18048510001972,78.16533919994254,78.18048510001972,78.18048510001972,78.18048510001972,78.18048510001972,78.18048510001972,78.18048510001972,78.18048510001972,78.68654199992307,1,[0.5327574999537319],[0.5327638000017032],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,78.6867959999945,78.70007729995996,79.03327239991631,"['Red', 'Seafoam', 'Cyan']",,79.13273319997825,75.93091559992172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,007,2026-04-08_16h26.50.110,Train2Laptop,,2026.1.1,60.069187699741704,2026-04-08 16h26.51.295594 +0200,
01-1,010_Yellow.jpg,True,Yellow,100,87,0,01-1/010_Yellow_0.png,3,3,0,['space'],[4.117822599946521],[0.07258640008512884],0,,,0,,,0,,,1,14.072226899908856,14.072234899969772,0,,,0,,,0,,,0,,,0,,,0,,,5.0,0.768501800019294,"[(5.0, 0.768501800019294)]","[0.36833333333333335, 0.085]","[-0.006666666666666667, -0.26916666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.6360173999564722, 1.4830320999026299]","[None, 'button2']",1,[1.5050948000280187],[1.5051006999565288],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[8.768787400098518],[8.768793200026266],0,,,0,,,0,,,0,,,0,,,1,[6.800315500120632],[6.800321500049904],0,,,0,,,0,,,0,,,None,0,3,3,20,79.13273319997825,,,,,,,,,,,01-1/010_Yellow_0.png,79.03374559991062,79.03421339998022,01-1/010_Yellow_0.png,True,Yellow,100,87,0,[5.082631499972194],01-1/010_Yellow_0.png,4,,79.04151189990807,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.13273319997825,79.38266969996039,79.97217510000337,93.10841749992687,Yellow,1,['space'],[4.117822599946521],[0.07258640008512884],0,,,0,,,0,,,1,14.072226899908856,14.072234899969772,0,,,0,,,0,,,0,,,0,,,0,,,Orange,94.96512219996657,94.98282219993416,95.31791999994311,93.45594399992842,93.48039729997981,93.48039729997981,0.021937799989245832,93.48039729997981,,94.2664238999132,94.9647901999997,5.0,0.768501800019294,"[(5.0, 0.768501800019294)]","[0.36833333333333335, 0.085]","[-0.006666666666666667, -0.26916666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.6360173999564722, 1.4830320999026299]","[None, 'button2']",1,[1.5050948000280187],[1.5051006999565288],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,93.48039729997981,95.3353291999083,102.14859329990577,102.14859329990577,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,104.08467369992286,1,[8.768787400098518],[8.768793200026266],0,,,0,,,0,,,0,,,0,,,1,[6.800315500120632],[6.800321500049904],0,,,0,,,0,,,0,,,None,104.08512489998247,104.09899699990638,104.43199069995899,"['Red', 'Seafoam', 'Cyan', 'Orange', 'Yellow']",,104.53216830000747,,93.48039729997981,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,95.38031789998058,102.13294299994595,102.13294299994595,102.13294299994595,102.13294299994595,102.13294299994595,102.14859329990577,102.14859329990577,102.14859329990577,102.14859329990577,102.14859329990577,102.14859329990577,102.14859329990577,,,,,,,,,,,,002,007,2026-04-08_16h26.50.110,Train2Laptop,,2026.1.1,60.069187699741704,2026-04-08 16h26.51.295594 +0200,
02-1,010_Pink.jpg,True,Pink,98,0,52,02-1/010_Pink_0.png,4,4,0,"['space', 'space']","[0.7130574999609962, 1.4284175999928266]","[0.08875810005702078, 0.08920060005038977]",0,,,1,9.918933600070886,9.918940500007011,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,1.0524156000465155,"[(5.0, 1.0524156000465155)]","[0.36833333333333335, 0.0225]","[0.01, -0.2708333333333333]","[1, 1]","[0, 0]","[0, 0]","[0.9199809998972341, 2.06694539997261]","[None, 'button2']",1,[2.0917696999385953],[2.0917745999759063],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6527359000174329],[0.6527414000593126],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,4,4,3,104.53216830000747,,,,,,,,,,,02-1/010_Pink_0.png,104.43278659996577,104.4333846999798,02-1/010_Pink_0.png,True,Pink,98,0,52,"[1.6363838000688702, 2.388439300004393]",02-1/010_Pink_0.png,5,,104.43991549999919,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.53216830000747,104.76387509994674,105.34874459996354,114.35447949997615,Pink,2,"['space', 'space']","[0.7130574999609962, 1.4284175999928266]","[0.08875810005702078, 0.08920060005038977]",0,,,1,9.918933600070886,9.918940500007011,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Pink,116.7980596999405,116.81516299990471,117.1488397999201,114.70285240001976,114.72917710000183,114.72917710000183,0.024678800022229552,114.72917710000183,,115.79889599990565,116.79764249990694,5.0,1.0524156000465155,"[(5.0, 1.0524156000465155)]","[0.36833333333333335, 0.0225]","[0.01, -0.2708333333333333]","[1, 1]","[0, 0]","[0, 0]","[0.9199809998972341, 2.06694539997261]","[None, 'button2']",1,[2.0917696999385953],[2.0917745999759063],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,114.72917710000183,117.16671119991224,117.17900050000753,117.17900050000753,117.17900050000753,117.17900050000753,117.17900050000753,117.17900050000753,117.17900050000753,117.80205399997067,1,[0.6527359000174329],[0.6527414000593126],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,117.80228439997882,117.81458829995245,118.14811259997077,"['Red', 'Seafoam', 'Cyan', 'Orange', 'Yellow', 'Pink']",,118.24720509990584,,,,,,,,,,,,,,,,,,,,,,,,,,,114.72917710000183,,,,,,,,,,,002,007,2026-04-08_16h26.50.110,Train2Laptop,,2026.1.1,60.069187699741704,2026-04-08 16h26.51.295594 +0200,
02-1,006_Orange.jpg,True,Orange,100,45,0,02-1/006_Orange_0.png,5,5,0,None,,,0,,,0,,,0,,,1,11.455351400072686,11.455358000006527,0,,,0,,,0,,,0,,,0,,,0,,,5.0,0.9667525999248028,"[(5.0, 0.9667525999248028)]","[0.3908333333333333, 0.07833333333333334]","[0.006666666666666667, -0.275]","[1, 1]","[0, 0]","[0, 0]","[0.8428443999728188, 1.69558820000384]","[None, 'button2']",1,[1.7078067000256851],[1.7078121999511495],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.515728099970147],[0.5157359000295401],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,5,5,0,118.24720509990584,,,,,,,,,,,02-1/006_Orange_0.png,118.14912509999704,118.14957040001173,02-1/006_Orange_0.png,True,Orange,100,45,0,[0.9207622000249103],02-1/006_Orange_0.png,6,,118.15679339994676,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.24720509990584,118.4966108999215,119.09694199997466,129.60744649998378,Orange,1,None,,,0,,,0,,,0,,,1,11.455351400072686,11.455358000006527,0,,,0,,,0,,,0,,,0,,,0,,,Orange,131.6668181999121,131.68076709995512,132.01464999991003,129.96940659999382,129.99574609997217,129.99574609997217,0.011819900013506413,129.99574609997217,,130.97899209999014,131.66651100001764,5.0,0.9667525999248028,"[(5.0, 0.9667525999248028)]","[0.3908333333333333, 0.07833333333333334]","[0.006666666666666667, -0.275]","[1, 1]","[0, 0]","[0, 0]","[0.8428443999728188, 1.69558820000384]","[None, 'button2']",1,[1.7078067000256851],[1.7078121999511495],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,132.04511730000377,132.0302605999168,132.04511730000377,132.04511730000377,132.04511730000377,132.04511730000377,132.04511730000377,132.04511730000377,132.04511730000377,132.5338788999943,1,[0.515728099970147],[0.5157359000295401],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,132.53412379999645,132.54776719992515,132.88073939993046,"['Red', 'Seafoam', 'Cyan', 'Orange', 'Yellow', 'Pink', 'Orange']",,132.9805644999724,,129.99574609997217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,007,2026-04-08_16h26.50.110,Train2Laptop,,2026.1.1,60.069187699741704,2026-04-08 16h26.51.295594 +0200,
02-1,016_Lime-green.jpg,True,Lime-green,56,100,5,02-1/016_Lime-green_0.png,6,6,0,['space'],[0.7164030000567436],[0.07958969997707754],0,,,0,,,1,6.379769699997269,6.3797821999760345,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,0.8645903000142425,"[(5.0, 0.8645903000142425)]","[0.395, -0.0425]","[-0.0033333333333333335, -0.31416666666666665]","[1, 1]","[0, 0]","[0, 0]","[0.6939432000508532, 1.4428897000616416]","[None, 'button2']",1,[1.4501832999521866],[1.4501971999416128],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[1.4829641000833362],[1.4829705000156537],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,6,6,9,132.9805644999724,,,,,,,,,,,02-1/016_Lime-green_0.png,132.88191479991656,132.8820766999852,02-1/016_Lime-green_0.png,True,Lime-green,56,100,5,[1.6887909000506625],02-1/016_Lime-green_0.png,7,,132.88930279994383,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,132.9805644999724,133.22891539998818,133.8138864999637,139.26468829996884,Lime-green,1,['space'],[0.7164030000567436],[0.07958969997707754],0,,,0,,,1,6.379769699997269,6.3797821999760345,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Lime-green,141.06636449997313,141.08093830000143,141.41604369995184,139.6216882999288,139.64510889991652,139.64510889991652,0.00685669993981719,139.64510889991652,,140.5287772999145,141.06608349992894,5.0,0.8645903000142425,"[(5.0, 0.8645903000142425)]","[0.395, -0.0425]","[-0.0033333333333333335, -0.31416666666666665]","[1, 1]","[0, 0]","[0, 0]","[0.6939432000508532, 1.4428897000616416]","[None, 'button2']",1,[1.4501832999521866],[1.4501971999416128],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,141.4449129999848,141.4353603000054,141.4449129999848,141.4449129999848,141.4449129999848,141.4449129999848,141.4449129999848,141.4449129999848,141.4449129999848,142.90059420000762,1,[1.4829641000833362],[1.4829705000156537],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,142.9008272999199,142.91391130001284,143.24751459993422,"['Red', 'Seafoam', 'Cyan', 'Orange', 'Yellow', 'Pink', 'Orange', 'Lime-green']",,143.3463234999217,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.64510889991652,,,,,,,,,,002,007,2026-04-08_16h26.50.110,Train2Laptop,,2026.1.1,60.069187699741704,2026-04-08 16h26.51.295594 +0200,
