folder,image,logical,corrColor,corrR,corrG,corrB,image_path,thisN,thisTrialN,thisRepN,spacebar.keys,spacebar.rt,spacebar.duration,seafoam.numClicks,seafoam.timesOn,seafoam.timesOff,pink.numClicks,pink.timesOn,pink.timesOff,lime_green.numClicks,lime_green.timesOn,lime_green.timesOff,orange.numClicks,orange.timesOn,orange.timesOff,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,seafoam_3.numClicks,seafoam_3.timesOn,seafoam_3.timesOff,pink_3.numClicks,pink_3.timesOn,pink_3.timesOff,lime_green_3.numClicks,lime_green_3.timesOn,lime_green_3.timesOff,orange_3.numClicks,orange_3.timesOn,orange_3.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,seafoam_2.numClicks,seafoam_2.timesOn,seafoam_2.timesOff,pink_2.numClicks,pink_2.timesOn,pink_2.timesOff,lime_green_2.numClicks,lime_green_2.timesOn,lime_green_2.timesOff,orange_2.numClicks,orange_2.timesOn,orange_2.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,seafoam.started,pink.started,lime_green.started,orange.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,G.started,B.started,R.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.spacebar.rt,trials.spacebar.duration,trials.seafoam.numClicks,trials.seafoam.timesOn,trials.seafoam.timesOff,trials.pink.numClicks,trials.pink.timesOn,trials.pink.timesOff,trials.lime_green.numClicks,trials.lime_green.timesOn,trials.lime_green.timesOff,trials.orange.numClicks,trials.orange.timesOn,trials.orange.timesOff,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,yellow_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.seafoam_3.numClicks,trials.seafoam_3.timesOn,trials.seafoam_3.timesOff,trials.pink_3.numClicks,trials.pink_3.timesOn,trials.pink_3.timesOff,trials.lime_green_3.numClicks,trials.lime_green_3.timesOn,trials.lime_green_3.timesOff,trials.orange_3.numClicks,trials.orange_3.timesOn,trials.orange_3.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,text_8.stopped,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.seafoam_2.numClicks,trials.seafoam_2.timesOn,trials.seafoam_2.timesOff,trials.pink_2.numClicks,trials.pink_2.timesOn,trials.pink_2.timesOff,trials.lime_green_2.numClicks,trials.lime_green_2.timesOn,trials.lime_green_2.timesOff,trials.orange_2.numClicks,trials.orange_2.timesOn,trials.orange_2.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,text_11.stopped,PauseEnd.stopped,colorList.routineEndVal,cyan_3.started,wrongAnswer.started,corrColor_2.started,seafoam_2.started,pink_2.started,lime_green_2.started,orange_2.started,blue_2.started,yellow_2.started,purple_2.started,cyan_2.started,red_2.started,green_2.started,seafoam_2.stopped,pink_2.stopped,lime_green_2.stopped,orange_2.stopped,blue_2.stopped,yellow_2.stopped,purple_2.stopped,cyan_2.stopped,red_2.stopped,green_2.stopped,wrongAnswer.stopped,corrColor_2.stopped,lime_green_3.started,blue_3.started,pink_3.started,orange_3.started,purple_3.started,green_3.started,seafoam_3.started,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0.0143631,0.0359686,0.8014476,1.0015179,166.0674122,return,165.0516459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2026-03-30_23h44.00.718,Train2Laptop,,2026.01.01,59.97630935,2026-03-30 23h44.03.075084 +0200
01/Jan,010_Yellow.jpg,TRUE,Yellow,100,87,0,01-1/010_Yellow_0.png,0,0,0,"['space', 'space']","[4.119988700025715, 5.634325899998657]","[0.12515819998225197, 0.16121879999991506]",0,,,0,,,0,,,0,,,0,,,1,[13.719562400016002],[13.719580799981486],0,,,0,,,0,,,0,,,5,1.5647675,"[(5.0, 1.5647674999781884)]","[0.3616666666666667, 0.07083333333333333]","[-0.020833333333333332, -0.28833333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.316781000001356, 2.747681300039403]","[None, 'button2']",1,[2.768992400029674],[2.7690038000582717],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[1.451915000041481],[1.4519306000438519],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,0,0,21,166.442248,,,,,,,,,,,01-1/010_Yellow_0.png,166.1627598,166.1649561,01-1/010_Yellow_0.png,TRUE,Yellow,100,87,0,"[5.16767420002725, 6.79652710002847]",01-1/010_Yellow_0.png,1,,166.2731536,166.442248,166.442248,166.442248,166.442248,166.442248,166.442248,166.442248,166.442248,166.442248,166.442248,166.442248,166.442248,166.442248,166.442248,166.5923038,167.1926548,179.8886825,Yellow,2,"['space', 'space']","[4.119988700025715, 5.634325899998657]","[0.12515819998225197, 0.16121879999991506]",0,,,0,,,0,,,0,,,0,,,1,[13.719562400016002],[13.719580799981486],0,,,0,,,0,,,0,,,Yellow,183.0114867,183.028026,183.3614472,180.2596033,180.307584,180.307584,0.0203376,180.307584,180.307584,181.8738654,183.0107576,5,1.5647675,"[(5.0, 1.5647674999781884)]","[0.3616666666666667, 0.07083333333333333]","[-0.020833333333333332, -0.28833333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.316781000001356, 2.747681300039403]","[None, 'button2']",1,[2.768992400029674],[2.7690038000582717],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,183.4236412,183.3927807,183.4236412,183.4236412,183.4236412,183.4236412,183.4236412,183.4236412,183.4236412,184.8158808,1,[1.451915000041481],[1.4519306000438519],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,184.8165475,184.8269553,185.3254563,185.1607303,['Yellow'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2026-03-30_23h44.00.718,Train2Laptop,,2026.01.01,59.97630935,2026-03-30 23h44.03.075084 +0200
02/Jan,018_Seafoam.jpg,TRUE,Seafoam,13,100,58,02-1/018_Seafoam_0.png,1,1,0,"['space', 'space']","[1.1888051999849267, 2.28360069997143]","[0.1520983999944292, 0.13396580005064607]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[9.464381299971137],[9.464406399987638],0,,,0,,,5,1.445792,"[(5.0, 1.445791999984067)]","[0.38083333333333336, 0.065]","[-0.010833333333333334, -0.2833333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.2037084000185132, 2.6713108000112697]","[None, 'button2']",1,[2.679883000033442],[2.6798974000266753],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[13.248860599996988],[13.248872200027108],1,[11.426008499984164],[11.426023400039412],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,1,1,11,185.3254563,,,,,,,,,,,02-1/018_Seafoam_0.png,185.1619086,185.1621139,02-1/018_Seafoam_0.png,TRUE,Seafoam,13,100,58,"[2.1788126999745145, 3.3488312999834307]",02-1/018_Seafoam_0.png,2,,185.1700408,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.3254563,185.6075232,186.141662,194.6301241,Seafoam,2,"['space', 'space']","[1.1888051999849267, 2.28360069997143]","[0.1520983999944292, 0.13396580005064607]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[9.464381299971137],[9.464406399987638],0,,,0,,,Cyan,197.6645282,197.6768785,198.0120947,194.987795,195.0237605,195.0237605,0.007294,195.0237605,,196.4902398,197.6638927,5,1.445792,"[(5.0, 1.445791999984067)]","[0.38083333333333336, 0.065]","[-0.010833333333333334, -0.2833333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.2037084000185132, 2.6713108000112697]","[None, 'button2']",1,[2.679883000033442],[2.6798974000266753],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,198.090826,198.0309291,209.4898222,209.4898222,198.090826,198.090826,198.090826,198.090826,198.090826,211.2647484,1,[13.248860599996988],[13.248872200027108],1,[11.426008499984164],[11.426023400039412],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,211.2653041,211.2766133,211.7915012,211.6108053,"['Yellow', 'Cyan', 'Seafoam']",195.0237605,198.090826,198.090826,198.090826,198.090826,198.090826,198.090826,198.090826,198.090826,198.090826,198.090826,198.090826,198.090826,209.4607304,209.4607304,209.4607304,209.4607304,209.4607304,209.4607304,209.4607304,209.4607304,209.4607304,209.4607304,209.4898222,209.4898222,,,,,,,,,,,,,1,1,2026-03-30_23h44.00.718,Train2Laptop,,2026.01.01,59.97630935,2026-03-30 23h44.03.075084 +0200
02/Jan,014_Orange.jpg,TRUE,Orange,100,61,7,02-1/014_Orange_0.png,2,2,0,"['space', 'space', 'space', 'space', 'space']","[1.6367929000407457, 3.5174697000184096, 28.583656800037716, 29.399548100016546, 30.803745799988974]","[0.14296919998014346, 0.14275469997664914, 0.17027000000234693, 0.1793020999757573, 0.13395650003803894]",0,,,0,,,0,,,0,,,0,,,1,[37.1351562999771],[37.13516960002016],0,,,0,,,0,,,0,,,4,1.2493721,"[(4.0, 1.2493721000500955)]","[0.18583333333333332, -0.06666666666666667]","[-0.0025, -0.2875]","[1, 1]","[0, 0]","[0, 0]","[1.008690699993167, 2.141548599989619]","[None, 'button2']",1,[2.1547185000381432],[2.154727500048466],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[11.351052900019567],[11.3510673000128],0,,,0,,,0,,,1,[9.665741800039541],[9.66575450001983],0,,,0,,,0,,,0,,,0,,,0,,,None,0,2,2,7,211.7915012,,,,,,,,,,,02-1/014_Orange_0.png,211.6118973,211.612435,02-1/014_Orange_0.png,TRUE,Orange,100,61,7,"[2.831257599988021, 4.685476500017103, 29.7097070000018, 30.489124400017317, 31.97828550002305]",02-1/014_Orange_0.png,3,,211.620251,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,211.7915012,212.0911935,212.6907735,248.751146,Orange,1,"['space', 'space', 'space', 'space', 'space']","[1.6367929000407457, 3.5174697000184096, 28.583656800037716, 29.399548100016546, 30.803745799988974]","[0.14296919998014346, 0.14275469997664914, 0.17027000000234693, 0.1793020999757573, 0.13395650003803894]",0,,,0,,,0,,,0,,,0,,,1,[37.1351562999771],[37.13516960002016],0,,,0,,,0,,,0,,,Yellow,251.2587877,251.2715481,251.6067467,249.1137805,249.1551698,249.1551698,0.0122608,249.1551698,249.1551698,250.4216113,251.2582238,4,1.2493721,"[(4.0, 1.2493721000500955)]","[0.18583333333333332, -0.06666666666666667]","[-0.0025, -0.2875]","[1, 1]","[0, 0]","[0, 0]","[1.008690699993167, 2.141548599989619]","[None, 'button2']",1,[2.1547185000381432],[2.154727500048466],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,251.6715381,251.6276168,261.3229347,261.3229347,251.6715381,251.6715381,251.6715381,251.6715381,251.6715381,262.9614854,1,[11.351052900019567],[11.3510673000128],0,,,0,,,0,,,1,[9.665741800039541],[9.66575450001983],0,,,0,,,0,,,0,,,0,,,0,,,None,262.9621002,262.9720615,263.4890063,263.3059503,"['Yellow', 'Cyan', 'Seafoam', 'Yellow', 'Orange']",,251.6715381,251.6715381,251.6715381,251.6715381,251.6715381,251.6715381,251.6715381,251.6715381,251.6715381,251.6715381,251.6715381,251.6715381,261.3229347,261.3229347,261.3229347,261.3045642,261.3045642,261.3045642,261.3045642,261.3045642,261.3045642,261.3045642,261.3229347,261.3229347,,,,,,,,,,,,,1,1,2026-03-30_23h44.00.718,Train2Laptop,,2026.01.01,59.97630935,2026-03-30 23h44.03.075084 +0200
02/Jan,014_Lime-green.jpg,TRUE,Lime-green,65,100,4,02-1/014_Lime-green_0.png,3,3,0,"['space', 'space']","[2.8531079000094905, 4.116827200050466]","[0.15237120003439486, 0.17053239996312186]",0,,,0,,,0,,,0,,,0,,,1,[27.344265699968673],[27.34429119998822],0,,,0,,,0,,,0,,,4,1.7837155,"[(4.0, 1.783715499972459)]","[0.1675, -0.004166666666666667]","[-0.0275, -0.2825]","[1, 1]","[0, 0]","[0, 0]","[1.539883400022518, 2.840675200044643]","[None, 'button2']",1,[2.8487999999779277],[2.8488155999802984],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[12.54720620001899],[12.547217100043781],0,,,0,,,1,[10.394846900017],[10.394863700028509],0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,3,3,6,263.4890063,,,,,,,,,,,02-1/014_Lime-green_0.png,263.3070402,263.3072312,02-1/014_Lime-green_0.png,TRUE,Lime-green,65,100,4,"[3.9496011000010185, 5.178556600003503]",02-1/014_Lime-green_0.png,4,,263.3149408,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.4890063,263.7721598,264.3558055,290.6569366,Lime-green,2,"['space', 'space']","[2.8531079000094905, 4.116827200050466]","[0.15237120003439486, 0.17053239996312186]",0,,,0,,,0,,,0,,,0,,,1,[27.344265699968673],[27.34429119998822],0,,,0,,,0,,,0,,,Yellow,293.8598106,293.8719233,294.205669,291.0141192,291.0530969,291.0530969,0.0067313,291.0530969,291.0530969,292.8530049,293.858926,4,1.7837155,"[(4.0, 1.783715499972459)]","[0.1675, -0.004166666666666667]","[-0.0275, -0.2825]","[1, 1]","[0, 0]","[0, 0]","[1.539883400022518, 2.840675200044643]","[None, 'button2']",1,[2.8487999999779277],[2.8488155999802984],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,294.2698415,294.2254304,304.6380283,304.6380283,294.2698415,294.2698415,294.2698415,294.2698415,294.2698415,306.7581744,1,[12.54720620001899],[12.547217100043781],0,,,0,,,1,[10.394846900017],[10.394863700028509],0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,306.7587145,306.7709091,307.3041247,307.1040346,"['Yellow', 'Cyan', 'Seafoam', 'Yellow', 'Orange', 'Yellow', 'Lime-green']",,294.2698415,294.2698415,294.2698415,294.2698415,294.2698415,294.2698415,294.2698415,294.2698415,294.2698415,294.2698415,294.2698415,294.2698415,304.6380283,304.6380283,304.6206071,304.6206071,304.6206071,304.6206071,304.6206071,304.6206071,304.6206071,304.6206071,304.6380283,304.6380283,,,,,,,,,,,,,1,1,2026-03-30_23h44.00.718,Train2Laptop,,2026.01.01,59.97630935,2026-03-30 23h44.03.075084 +0200
02/Jan,016_Lime-green.jpg,TRUE,Lime-green,56,100,5,02-1/016_Lime-green_0.png,4,4,0,"['space', 'space']","[4.25201489997562, 9.200207999965642]","[0.11571230000117794, 0.15196410001954064]",0,,,0,,,1,29.9747213,29.9747421,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,1.1485754,"[(5.0, 1.1485754000023007)]","[0.36666666666666664, 0.055]","[0.0033333333333333335, -0.27416666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.9069478000164963, 2.039570100023411]","[None, 'button2']",1,[2.0513847999973223],[2.0513968000304885],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7814216000260785],[0.7814437000197358],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,4,4,9,307.3041247,,,,,,,,,,,02-1/016_Lime-green_0.png,307.1051628,307.1053259,02-1/016_Lime-green_0.png,TRUE,Lime-green,56,100,5,"[5.258996599994134, 10.20100179995643]",02-1/016_Lime-green_0.png,5,,307.1136208,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.3041247,307.4536828,308.053976,337.0841001,Lime-green,2,"['space', 'space']","[4.25201489997562, 9.200207999965642]","[0.11571230000117794, 0.15196410001954064]",0,,,0,,,1,29.9747213,29.9747421,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Lime-green,339.4890912,339.5030965,339.8366373,337.445294,337.4845801,337.4845801,0.0109142,337.4845801,,338.6518589,339.4883789,5,1.1485754,"[(5.0, 1.1485754000023007)]","[0.36666666666666664, 0.055]","[0.0033333333333333335, -0.27416666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.9069478000164963, 2.039570100023411]","[None, 'button2']",1,[2.0513847999973223],[2.0513968000304885],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,339.8686136,339.8501075,339.8686136,339.8686136,339.8686136,339.8686136,339.8686136,339.8686136,339.8686136,340.6236041,1,[0.7814216000260785],[0.7814437000197358],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,340.624215,340.6357995,341.152736,340.9695734,"['Yellow', 'Cyan', 'Seafoam', 'Yellow', 'Orange', 'Yellow', 'Lime-green', 'Lime-green']",,,,,,,,,,,,,,,,,,,,,,,,,,337.4845801,,,,,,,,,,,,1,1,2026-03-30_23h44.00.718,Train2Laptop,,2026.01.01,59.97630935,2026-03-30 23h44.03.075084 +0200
01/Jan,008_Blue.jpg,TRUE,Blue,4,9,100,01-1/008_Blue_0.png,5,5,0,"['space', 'space']","[2.0113806999870576, 3.286599799990654]","[0.1430837000370957, 0.16132299997843802]",0,,,0,,,0,,,0,,,1,[8.547562000050675],[8.547581700026058],0,,,0,,,0,,,0,,,0,,,4,2.7154837,"[(4.0, 2.7154836999834515)]","[0.14916666666666667, -0.0008333333333333334]","[-0.009166666666666667, -0.27166666666666667]","[1, 1]","[0, 0]","[0, 0]","[2.4730259999632835, 3.739836899971124]","[None, 'button2']",1,[3.747076600033324],[3.747091500030365],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8143661000067368],[0.81437720003305],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,5,5,25,341.152736,,,,,,,,,,,01-1/008_Blue_0.png,340.9706794,340.9708706,01-1/008_Blue_0.png,TRUE,Blue,4,9,100,"[3.0666699000285007, 4.245683700020891]",01-1/008_Blue_0.png,6,,340.9786444,341.152736,341.152736,341.152736,341.152736,341.152736,341.152736,341.152736,341.152736,341.152736,341.152736,341.152736,341.152736,341.152736,341.152736,341.4525878,341.9194209,349.5224843,Blue,2,"['space', 'space']","[2.0113806999870576, 3.286599799990654]","[0.1430837000370957, 0.16132299997843802]",0,,,0,,,0,,,0,,,1,[8.547562000050675],[8.547581700026058],0,,,0,,,0,,,0,,,0,,,Blue,353.6234171,353.6370583,353.986238,349.8792111,349.918417,349.918417,0.0063568,349.918417,,352.6511466,353.6226864,4,2.7154837,"[(4.0, 2.7154836999834515)]","[0.14916666666666667, -0.0008333333333333334]","[-0.009166666666666667, -0.27166666666666667]","[1, 1]","[0, 0]","[0, 0]","[2.4730259999632835, 3.739836899971124]","[None, 'button2']",1,[3.747076600033324],[3.747091500030365],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,349.918417,354.0021686,354.0177363,354.0177363,354.0177363,354.0177363,354.0177363,354.0177363,354.0177363,354.7906045,1,[0.8143661000067368],[0.81437720003305],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,354.7910885,354.8019863,355.3021646,355.1358139,"['Yellow', 'Cyan', 'Seafoam', 'Yellow', 'Orange', 'Yellow', 'Lime-green', 'Lime-green', 'Blue']",,,,,,,,,,,,,,,,,,,,,,,,,,,349.918417,,,,,,,,,,,1,1,2026-03-30_23h44.00.718,Train2Laptop,,2026.01.01,59.97630935,2026-03-30 23h44.03.075084 +0200
02/Jan,018_Lime-green.jpg,TRUE,Lime-green,47,100,1,02-1/018_Lime-green_0.png,6,6,0,"['space', 'space']","[1.0270195999764837, 1.9039757999707945]","[0.12480859999777749, 0.13416200003121048]",0,,,0,,,1,13.7665907,13.7666033,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,1.5161443,"[(5.0, 1.5161442999960855)]","[0.37416666666666665, 0.0375]","[-0.0175, -0.305]","[1, 1]","[0, 0]","[0, 0]","[1.27511190000223, 2.3403736000182107]","[None, 'button2']",1,[2.345295900013298],[2.345308299991302],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6504128000233322],[0.6504312000470236],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,6,6,10,355.3021646,,,,,,,,,,,02-1/018_Lime-green_0.png,355.1367131,355.1368438,02-1/018_Lime-green_0.png,TRUE,Lime-green,47,100,1,"[1.9986835999879986, 2.8856535999802873]",02-1/018_Lime-green_0.png,7,,355.1430599,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.3021646,355.5685607,356.102207,368.9070929,Lime-green,2,"['space', 'space']","[1.0270195999764837, 1.9039757999707945]","[0.12480859999777749, 0.13416200003121048]",0,,,0,,,1,13.7665907,13.7666033,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Lime-green,371.6056237,371.618337,371.9519208,369.2613785,369.3005297,369.3005297,0.0040049,369.3005297,,370.8337561,371.6050355,5,1.5161443,"[(5.0, 1.5161442999960855)]","[0.37416666666666665, 0.0375]","[-0.0175, -0.305]","[1, 1]","[0, 0]","[0, 0]","[1.27511190000223, 2.3403736000182107]","[None, 'button2']",1,[2.345295900013298],[2.345308299991302],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,371.9837896,371.9681434,371.9837896,371.9837896,371.9837896,371.9837896,371.9837896,371.9837896,371.9837896,372.6091955,1,[0.6504128000233322],[0.6504312000470236],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,372.6097768,372.6192939,373.1350686,372.9526784,"['Yellow', 'Cyan', 'Seafoam', 'Yellow', 'Orange', 'Yellow', 'Lime-green', 'Lime-green', 'Blue', 'Lime-green']",,,,,,,,,,,,,,,,,,,,,,,,,,369.3005297,,,,,,,,,,,,1,1,2026-03-30_23h44.00.718,Train2Laptop,,2026.01.01,59.97630935,2026-03-30 23h44.03.075084 +0200
