folder,image,logical,corrColor,corrR,corrG,corrB,image_path,thisN,thisTrialN,thisRepN,spacebar.keys,seafoam.numClicks,seafoam.timesOn,seafoam.timesOff,pink.numClicks,pink.timesOn,pink.timesOff,lime_green.numClicks,lime_green.timesOn,lime_green.timesOff,orange.numClicks,orange.timesOn,orange.timesOff,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,seafoam_3.numClicks,seafoam_3.timesOn,seafoam_3.timesOff,pink_3.numClicks,pink_3.timesOn,pink_3.timesOff,lime_green_3.numClicks,lime_green_3.timesOn,lime_green_3.timesOff,orange_3.numClicks,orange_3.timesOn,orange_3.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,seafoam_2.numClicks,seafoam_2.timesOn,seafoam_2.timesOff,pink_2.numClicks,pink_2.timesOn,pink_2.timesOff,lime_green_2.numClicks,lime_green_2.timesOn,lime_green_2.timesOff,orange_2.numClicks,orange_2.timesOn,orange_2.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,spacebar.rt,spacebar.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,seafoam.started,pink.started,lime_green.started,orange.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,R.started,G.started,B.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.seafoam.numClicks,trials.seafoam.timesOn,trials.seafoam.timesOff,trials.pink.numClicks,trials.pink.timesOn,trials.pink.timesOff,trials.lime_green.numClicks,trials.lime_green.timesOn,trials.lime_green.timesOff,trials.orange.numClicks,trials.orange.timesOn,trials.orange.timesOff,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,text_8.stopped,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,red_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.seafoam_3.numClicks,trials.seafoam_3.timesOn,trials.seafoam_3.timesOff,trials.pink_3.numClicks,trials.pink_3.timesOn,trials.pink_3.timesOff,trials.lime_green_3.numClicks,trials.lime_green_3.timesOn,trials.lime_green_3.timesOff,trials.orange_3.numClicks,trials.orange_3.timesOn,trials.orange_3.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.seafoam_2.numClicks,trials.seafoam_2.timesOn,trials.seafoam_2.timesOff,trials.pink_2.numClicks,trials.pink_2.timesOn,trials.pink_2.timesOff,trials.lime_green_2.numClicks,trials.lime_green_2.timesOn,trials.lime_green_2.timesOff,trials.orange_2.numClicks,trials.orange_2.timesOn,trials.orange_2.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,text_11.stopped,PauseEnd.stopped,colorList.routineEndVal,trials.spacebar.rt,trials.spacebar.duration,orange_3.started,yellow_3.started,lime_green_3.started,green_3.started,seafoam_3.started,cyan_3.started,blue_3.started,purple_3.started,pink_3.started,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.007773100020131096,0.026326899998821318,0.8109421000117436,1.0105301000003237,24.99494639999466,return,24.173891900019953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2026-03-28_22h01.25.463,ExpDemo2,,2026.1.1,59.98256906537678,2026-03-28 22h01.26.195093 +0100,
Demo,DemoRed.jpg,True,Red,96,6,0,Demo/DemoRed_0.png,0,0,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[17.378323399985675],[17.37833199999295],0,,,5.0,1.4498356000112835,"[(5.0, 1.4498356000112835)]","[0.35583333333333333, 0.025]","[-0.0325, -0.2675]","[1, 1]","[0, 0]","[0, 0]","[1.2128005000122357, 2.6268616000015754]","[None, 'button2']",1,[2.6281623000104446],[2.628175399993779],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6972509999759495],[0.6972555999818724],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,0,0,0,25.157155299995793,,,,,,,,,,,Demo/DemoRed_0.png,25.01736460000393,25.017748800019035,Demo/DemoRed_0.png,True,Red,96,6,0,[],Demo/DemoRed_0.png,1,,25.073772600007942,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.157155299995793,25.890732700005174,42.396366900007706,Red,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[17.378323399985675],[17.37833199999295],0,,,Red,45.377704200014705,45.39242190000368,45.75560820000828,45.72532749999664,42.74731979999342,42.77194820001023,42.77194820001023,0.0007959000067785382,42.77194820001023,42.77194820001023,44.22400590000325,45.37703880001209,5.0,1.4498356000112835,"[(5.0, 1.4498356000112835)]","[0.35583333333333333, 0.025]","[-0.0325, -0.2675]","[1, 1]","[0, 0]","[0, 0]","[1.2128005000122357, 2.6268616000015754]","[None, 'button2']",1,[2.6281623000104446],[2.628175399993779],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,45.738000600016676,45.75560820000828,45.75560820000828,45.75560820000828,45.75560820000828,45.75560820000828,45.75560820000828,45.75560820000828,46.42647170001874,1,[0.6972509999759495],[0.6972555999818724],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,46.426678300020285,46.44174430001294,46.85719959999551,46.77430690001347,['Red'],,,,,,,,,,,,,,,,,001,001,2026-03-28_22h01.25.463,ExpDemo2,,2026.1.1,59.98256906537678,2026-03-28 22h01.26.195093 +0100,
Demo,DemoOrange.jpg,True,Orange,100,60,0,Demo/DemoOrange_0.png,1,1,0,"['space', 'space', 'space', 'space', 'space', 'space', 'space']",0,,,0,,,0,,,1,97.11042430001544,97.11043349999818,0,,,0,,,0,,,0,,,0,,,0,,,3.0,2.0656796999974176,"[(3.0, 2.0656796999974176)]","[-0.045, -0.009166666666666667]","[0.009166666666666667, -0.26166666666666666]","[1, 1]","[0, 0]","[0, 0]","[1.8551076999865472, 3.5549327000044286]","[None, 'button2']",1,[3.567889700003434],[3.5678998999937903],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.9836834999732673],[0.9836996999802068],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,"[4.955864200019278, 11.266410900017945, 13.166244799998822, 17.143418399995426, 34.069954000005964, 75.92925939999986, 78.36469010001747]","[0.17033269998501055, 0.1334662000008393, 0.12485150000429712, 0.12487290002172813, 0.10707820000243373, 0.10681349999504164, 0.12497989999246784]",0,1,1,1,46.85719959999551,,,,,,,,,,,Demo/DemoOrange_0.png,46.774730500008445,46.77480060001835,Demo/DemoOrange_0.png,True,Orange,100,60,0,"[5.897690400015563, 12.18174640001962, 14.090631400002167, 18.101098500017542, 35.05154820001917, 76.85561339999549, 79.28506550000748]",Demo/DemoOrange_0.png,2,,46.78129850002006,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,46.85719959999551,47.67329350000364,143.88580290001119,Orange,3,"['space', 'space', 'space', 'space', 'space', 'space', 'space']",0,,,0,,,0,,,1,97.11042430001544,97.11043349999818,0,,,0,,,0,,,0,,,0,,,0,,,Orange,147.8070563999936,147.8244560000021,,148.1718502000149,144.24794990001828,144.28689889999805,144.28689889999805,0.012008999998215586,144.28689889999805,,146.3384670999949,147.80630500000552,3.0,2.0656796999974176,"[(3.0, 2.0656796999974176)]","[-0.045, -0.009166666666666667]","[0.009166666666666667, -0.26166666666666666]","[1, 1]","[0, 0]","[0, 0]","[1.8551076999865472, 3.5549327000044286]","[None, 'button2']",1,[3.567889700003434],[3.5678998999937903],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,148.1893064000178,148.2024672999978,148.2024672999978,148.2024672999978,148.2024672999978,148.2024672999978,148.2024672999978,148.2024672999978,149.14320880000014,1,[0.9836834999732673],[0.9836996999802068],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,149.1436357999919,149.1556327000144,,149.50436439999612,"['Red', 'Orange']","[4.955864200019278, 11.266410900017945, 13.166244799998822, 17.143418399995426, 34.069954000005964, 75.92925939999986, 78.36469010001747]","[0.17033269998501055, 0.1334662000008393, 0.12485150000429712, 0.12487290002172813, 0.10707820000243373, 0.10681349999504164, 0.12497989999246784]",144.28689889999805,,,,,,,,,,,,,,001,001,2026-03-28_22h01.25.463,ExpDemo2,,2026.1.1,59.98256906537678,2026-03-28 22h01.26.195093 +0100,
Demo,DemoYellow.jpg,True,Yellow,96,100,0,Demo/DemoYellow_0.png,2,2,0,None,0,,,0,,,0,,,0,,,0,,,1,[25.263513400015654],[25.263518799998565],0,,,0,,,0,,,0,,,5.0,1.6148228000092786,"[(5.0, 1.6148228000092786)]","[0.3566666666666667, 0.005]","[-0.02, -0.27666666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.3799569999973755, 2.6784027999965474]","[None, 'button2']",1,[2.6839761000010185],[2.683980400004657],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5824284999980591],[0.5824330999748781],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,2,2,2,149.60385750001296,,,,,,,,,,,Demo/DemoYellow_0.png,149.50515870001982,149.50529490000918,Demo/DemoYellow_0.png,True,Yellow,96,100,0,[],Demo/DemoYellow_0.png,3,,149.51269610002055,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,149.60385750001296,150.38644669999485,174.76925690000644,Yellow,0,None,0,,,0,,,0,,,0,,,0,,,1,[25.263513400015654],[25.263518799998565],0,,,0,,,0,,,0,,,Yellow,177.804821800004,177.82076430000598,178.1693920000107,178.15347459999612,175.1246153000102,175.15148030000273,175.15148030000273,0.005238000012468547,175.15148030000273,,176.7849058000138,177.80444860001444,5.0,1.6148228000092786,"[(5.0, 1.6148228000092786)]","[0.3566666666666667, 0.005]","[-0.02, -0.27666666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.3799569999973755, 2.6784027999965474]","[None, 'button2']",1,[2.6839761000010185],[2.683980400004657],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,178.1604132000066,178.1693920000107,178.1693920000107,178.1693920000107,178.1693920000107,178.1693920000107,178.1693920000107,178.1693920000107,178.73821860001772,1,[0.5824284999980591],[0.5824330999748781],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,178.7384290000191,178.75299850001466,179.18608179999865,179.0872777000186,"['Red', 'Orange', 'Yellow']",,,,175.15148030000273,,,,,,,,,,,,,001,001,2026-03-28_22h01.25.463,ExpDemo2,,2026.1.1,59.98256906537678,2026-03-28 22h01.26.195093 +0100,
Demo,DemoLime-green.jpg,True,Lime-green,60,100,0,Demo/DemoLime-green_0.png,3,3,0,None,0,,,0,,,1,37.32673999998951,37.32674799999222,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4.0,2.4639868999947794,"[(4.0, 2.4639868999947794)]","[0.16166666666666665, 0.01]","[-0.03916666666666667, -0.2733333333333333]","[1, 1]","[0, 0]","[0, 0]","[2.2399984000076074, 3.7057682999875396]","[None, 'button2']",1,[3.7202346999838483],[3.720240599970566],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6059990999929141],[0.6060127000091597],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,3,3,3,179.18608179999865,,,,,,,,,,,Demo/DemoLime-green_0.png,179.0876666000113,179.0877382000035,Demo/DemoLime-green_0.png,True,Lime-green,60,100,0,[],Demo/DemoLime-green_0.png,4,,179.0931446000177,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.18608179999865,179.93544359999942,216.41514160000952,Lime-green,0,None,0,,,0,,,1,37.32673999998951,37.32674799999222,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Lime-green,220.48733080000966,220.5051313000149,,220.83931740000844,216.77900949999457,216.79988609999418,216.79988609999418,0.013804399990476668,216.79988609999418,,219.28493029999663,220.4869550000003,4.0,2.4639868999947794,"[(4.0, 2.4639868999947794)]","[0.16166666666666665, 0.01]","[-0.03916666666666667, -0.2733333333333333]","[1, 1]","[0, 0]","[0, 0]","[2.2399984000076074, 3.7057682999875396]","[None, 'button2']",1,[3.7202346999838483],[3.720240599970566],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,220.85806290002074,220.88520710001467,220.88520710001467,220.88520710001467,220.88520710001467,220.88520710001467,220.88520710001467,220.88520710001467,221.44677670000237,1,[0.6059990999929141],[0.6060127000091597],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,221.44729240000015,221.46782570000505,,221.8044324000075,"['Red', 'Orange', 'Yellow', 'Lime-green']",,,,,216.79988609999418,,,,,,,,,,,,001,001,2026-03-28_22h01.25.463,ExpDemo2,,2026.1.1,59.98256906537678,2026-03-28 22h01.26.195093 +0100,
Demo,DemoGreen.jpg,True,Green,0,98,5,Demo/DemoGreen_0.png,4,4,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.015381000004709],[6.0153891000081785],5.0,1.398407300002873,"[(5.0, 1.398407300002873)]","[0.37916666666666665, 0.04416666666666667]","[-0.041666666666666664, -0.27666666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.1573085999989416, 2.4233211999817286]","[None, 'button2']",1,[2.4310897999966983],[2.4311038999876473],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6819472000061069],[0.6819642999907956],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,4,4,4,221.91955389999202,,,,,,,,,,,Demo/DemoGreen_0.png,221.80553990000044,221.8057228999969,Demo/DemoGreen_0.png,True,Green,0,98,5,[],Demo/DemoGreen_0.png,5,,221.82017170000472,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,221.91955389999202,222.68647680000868,227.82130149999284,Green,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.015381000004709],[6.0153891000081785],Green,230.606071599992,230.62132700000075,228.19961139999214,230.96873480000068,228.1784978999931,228.19961139999214,228.19961139999214,0.007073699991451576,228.19961139999214,,229.60362810001243,230.60531909999554,5.0,1.398407300002873,"[(5.0, 1.398407300002873)]","[0.37916666666666665, 0.04416666666666667]","[-0.041666666666666664, -0.27666666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.1573085999989416, 2.4233211999817286]","[None, 'button2']",1,[2.4310897999966983],[2.4311038999876473],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,230.9758176000032,230.98481369999354,230.98481369999354,230.98481369999354,230.98481369999354,230.98481369999354,230.98481369999354,230.98481369999354,231.64070590000483,1,[0.6819472000061069],[0.6819642999907956],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,231.64114079999854,231.65460999999777,,232.00397140000132,"['Red', 'Orange', 'Yellow', 'Lime-green', 'Green']",,,,,,228.19961139999214,,,,,,,,,,,001,001,2026-03-28_22h01.25.463,ExpDemo2,,2026.1.1,59.98256906537678,2026-03-28 22h01.26.195093 +0100,
Demo,DemoSeafoam.jpg,True,Seafoam,0,100,60,Demo/DemoSeafoam_0.png,5,5,0,None,1,83.13287370000035,83.13288370001828,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3.0,1.615497199993115,"[(3.0, 1.615497199993115)]","[-0.021666666666666667, 0.009166666666666667]","[-0.011666666666666667, -0.2725]","[1, 1]","[0, 0]","[0, 0]","[1.3908072999911383, 2.8233359000005294]","[None, 'button2']",1,[2.8270890999992844],[2.8270925999968313],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.651652100001229],[0.6516606000077445],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,5,5,5,232.10020559999975,,,,,,,,,,,Demo/DemoSeafoam_0.png,232.00443709999672,232.00451910000993,Demo/DemoSeafoam_0.png,True,Seafoam,0,100,60,[],Demo/DemoSeafoam_0.png,6,,232.01000740000745,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.10020559999975,232.86719049999374,315.1383180000121,Seafoam,0,None,1,83.13287370000035,83.13288370001828,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Seafoam,318.31670049999957,318.3330052999954,318.69633870001417,318.6664614000183,315.49171910001314,315.53009750001365,315.53009750001365,0.0033285999961663038,315.53009750001365,,317.13215439999476,318.3164786999987,3.0,1.615497199993115,"[(3.0, 1.615497199993115)]","[-0.021666666666666667, 0.009166666666666667]","[-0.011666666666666667, -0.2725]","[1, 1]","[0, 0]","[0, 0]","[1.3908072999911383, 2.8233359000005294]","[None, 'button2']",1,[2.8270890999992844],[2.8270925999968313],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,318.68187180001405,318.69633870001417,318.69633870001417,318.69633870001417,318.69633870001417,318.69633870001417,318.69633870001417,318.69633870001417,319.3202356999973,1,[0.651652100001229],[0.6516606000077445],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,319.3205619000073,319.33233870001277,319.76352790000965,319.6663445000013,"['Red', 'Orange', 'Yellow', 'Lime-green', 'Green', 'Seafoam']",,,,,,,315.53009750001365,,,,,,,,,,001,001,2026-03-28_22h01.25.463,ExpDemo2,,2026.1.1,59.98256906537678,2026-03-28 22h01.26.195093 +0100,
Demo,DemoCyan.jpg,True,Cyan,1,100,92,Demo/DemoCyan_0.png,6,6,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[16.108170999999857],[16.108180600014748],0,,,0,,,5.0,1.7638037000142504,"[(5.0, 1.7638037000142504)]","[0.3566666666666667, 0.0016666666666666668]","[-0.006666666666666667, -0.2966666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.5380032999964897, 3.1879766000201926]","[None, 'button2']",1,[3.2059637999918777],[3.2059683999978006],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7013763999857474],[0.7013907999789808],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,6,6,6,319.76352790000965,,,,,,,,,,,Demo/DemoCyan_0.png,319.66749950000667,319.66768270000466,Demo/DemoCyan_0.png,True,Cyan,1,100,92,[],Demo/DemoCyan_0.png,7,,319.68140530001256,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,319.76352790000965,320.5640656000178,335.7762192999944,Cyan,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[16.108170999999857],[16.108180600014748],0,,,0,,,Cyan,339.33380930000567,339.34854300000006,339.71256109999376,339.68266809999477,336.14361940001254,336.1632271000126,336.1632271000126,0.01720119998208247,336.1632271000126,,337.93202730000485,339.333507000003,5.0,1.7638037000142504,"[(5.0, 1.7638037000142504)]","[0.3566666666666667, 0.0016666666666666668]","[-0.006666666666666667, -0.2966666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.5380032999964897, 3.1879766000201926]","[None, 'button2']",1,[3.2059637999918777],[3.2059683999978006],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,339.6979685999977,339.71256109999376,339.71256109999376,339.71256109999376,339.71256109999376,339.71256109999376,339.71256109999376,339.71256109999376,340.38796409999486,1,[0.7013763999857474],[0.7013907999789808],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,340.38849400001345,340.3995223999955,340.82996669999557,340.73299740001676,"['Red', 'Orange', 'Yellow', 'Lime-green', 'Green', 'Seafoam', 'Cyan']",,,,,,,,336.1632271000126,,,,,,,,,001,001,2026-03-28_22h01.25.463,ExpDemo2,,2026.1.1,59.98256906537678,2026-03-28 22h01.26.195093 +0100,
Demo,DemoBlue.jpg,True,Blue,0,0,90,Demo/DemoBlue_0.png,7,7,0,None,0,,,0,,,0,,,0,,,1,[8.860691899986705],[8.860701199999312],0,,,0,,,0,,,0,,,0,,,5.0,1.714249499986181,"[(5.0, 1.714249499986181)]","[0.3425, 0.049166666666666664]","[-0.023333333333333334, -0.2808333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.4712773999781348, 2.78818339999998]","[None, 'button2']",1,[2.801124899997376],[2.8011376000067685],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7166601000062656],[0.7166673000028823],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,7,7,7,340.82996669999557,,,,,,,,,,,Demo/DemoBlue_0.png,340.7339906000125,340.7341333999939,Demo/DemoBlue_0.png,True,Blue,0,0,90,[],Demo/DemoBlue_0.png,8,,340.7484720000066,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,340.82996669999557,341.6464221000206,349.59538840001915,Blue,0,None,0,,,0,,,0,,,0,,,1,[8.860691899986705],[8.860701199999312],0,,,0,,,0,,,0,,,0,,,Blue,352.74979780000285,352.7652359000058,353.12839540001005,353.0989108000067,349.9576573999948,349.9787733000121,349.9787733000121,0.012176799995359033,349.9787733000121,,351.6979602999927,352.7492223000154,5.0,1.714249499986181,"[(5.0, 1.714249499986181)]","[0.3425, 0.049166666666666664]","[-0.023333333333333334, -0.2808333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.4712773999781348, 2.78818339999998]","[None, 'button2']",1,[2.801124899997376],[2.8011376000067685],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,353.1132680000155,353.12839540001005,353.12839540001005,353.12839540001005,353.12839540001005,353.12839540001005,353.12839540001005,353.12839540001005,353.818236799998,1,[0.7166601000062656],[0.7166673000028823],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,353.8185811000003,353.8310514000186,354.26329610001994,354.1641193999967,"['Red', 'Orange', 'Yellow', 'Lime-green', 'Green', 'Seafoam', 'Cyan', 'Blue']",,,,,,,,,349.9787733000121,,,,,,,,001,001,2026-03-28_22h01.25.463,ExpDemo2,,2026.1.1,59.98256906537678,2026-03-28 22h01.26.195093 +0100,
