folder,image,logical,corrColor,corrR,corrG,corrB,image_path,oldColor,thisN,thisTrialN,thisRepN,spacebar.keys,spacebar.rt,spacebar.duration,seafoam.numClicks,seafoam.timesOn,seafoam.timesOff,pink.numClicks,pink.timesOn,pink.timesOff,lime_green.numClicks,lime_green.timesOn,lime_green.timesOff,orange.numClicks,orange.timesOn,orange.timesOff,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,seafoam_3.numClicks,seafoam_3.timesOn,seafoam_3.timesOff,pink_3.numClicks,pink_3.timesOn,pink_3.timesOff,lime_green_3.numClicks,lime_green_3.timesOn,lime_green_3.timesOff,orange_3.numClicks,orange_3.timesOn,orange_3.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,seafoam_2.numClicks,seafoam_2.timesOn,seafoam_2.timesOff,pink_2.numClicks,pink_2.timesOn,pink_2.timesOff,lime_green_2.numClicks,lime_green_2.timesOn,lime_green_2.timesOff,orange_2.numClicks,orange_2.timesOn,orange_2.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,seafoam.started,pink.started,lime_green.started,orange.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,G.started,B.started,counter_Text.started,total_count.started,R.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.spacebar.rt,trials.spacebar.duration,trials.seafoam.numClicks,trials.seafoam.timesOn,trials.seafoam.timesOff,trials.pink.numClicks,trials.pink.timesOn,trials.pink.timesOff,trials.lime_green.numClicks,trials.lime_green.timesOn,trials.lime_green.timesOff,trials.orange.numClicks,trials.orange.timesOn,trials.orange.timesOff,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,text_8.stopped,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,cyan_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.seafoam_3.numClicks,trials.seafoam_3.timesOn,trials.seafoam_3.timesOff,trials.pink_3.numClicks,trials.pink_3.timesOn,trials.pink_3.timesOff,trials.lime_green_3.numClicks,trials.lime_green_3.timesOn,trials.lime_green_3.timesOff,trials.orange_3.numClicks,trials.orange_3.timesOn,trials.orange_3.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,confirm.started,wrongAnswer.started,corrColor_2.started,seafoam_2.started,pink_2.started,lime_green_2.started,orange_2.started,blue_2.started,yellow_2.started,purple_2.started,cyan_2.started,red_2.started,green_2.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,seafoam_2.stopped,pink_2.stopped,lime_green_2.stopped,orange_2.stopped,blue_2.stopped,yellow_2.stopped,purple_2.stopped,cyan_2.stopped,red_2.stopped,green_2.stopped,Button3.started,correctAnswer.started,wrongAnswer.stopped,corrColor_2.stopped,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.seafoam_2.numClicks,trials.seafoam_2.timesOn,trials.seafoam_2.timesOff,trials.pink_2.numClicks,trials.pink_2.timesOn,trials.pink_2.timesOff,trials.lime_green_2.numClicks,trials.lime_green_2.timesOn,trials.lime_green_2.timesOff,trials.orange_2.numClicks,trials.orange_2.timesOn,trials.orange_2.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,text_11.stopped,PauseEnd.stopped,colorList.routineEndVal,seafoam_3.started,orange_3.started,green_3.started,pink_3.started,lime_green_3.started,yellow_3.started,purple_3.started,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0.0105513,0.0312209,0.81434,1.0136723,11.4143694,return,10.5844001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,004-t,2026-04-03_15h21.43.768,TestStep2,,2026.01.01,59.90369882,2026-04-03 15h21.45.481926 +0200
02/Jan,022_Seafoam.jpg,TRUE,Seafoam,0,99,72,02-1/022_Seafoam_0.png,None,0,0,0,"['space', 'space']","[3.576212099986151, 4.335821999993641]","[0.17017240001587197, 0.15223350003361702]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[20.0895871000248],[20.08960860001389],0,,,0,,,4,1.3642636,"[(4.0, 1.3642635999713093)]","[0.16333333333333333, 0.0075]","[-0.0025, -0.28583333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.120576599962078, 2.349937399965711]","[None, 'button2']",1,[2.3556336000328884],[2.3556422000401653],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[7.170019900018815],[7.170033400005195],1,[5.3651408000150695],[5.365155400009826],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,0,0,27,11.7972615,,,,,,,,,,,02-1/022_Seafoam_0.png,11.5231284,11.5263787,02-1/022_Seafoam_0.png,TRUE,Seafoam,0,99,72,"[4.620013399980962, 5.503456000005826]",02-1/022_Seafoam_0.png,1,,11.6250603,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.7972615,11.9455729,12.5489841,31.6191544,Seafoam,2,"['space', 'space']","[3.576212099986151, 4.335821999993641]","[0.17017240001587197, 0.15223350003361702]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[20.0895871000248],[20.08960860001389],0,,,0,,,Cyan,34.3275802,34.3440474,32.0248391,34.6778494,31.974427,32.0248391,32.0248391,0.0048777,32.0248391,32.0248391,33.3912447,34.3270633,4,1.3642636,"[(4.0, 1.3642635999713093)]","[0.16333333333333333, 0.0075]","[-0.0025, -0.28583333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.120576599962078, 2.349937399965711]","[None, 'button2']",1,[2.3556336000328884],[2.3556422000401653],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,34.7068997,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,34.7578112,40.0601466,40.0601466,40.0601466,40.0601466,40.0601466,40.0601466,40.0601466,40.0601466,40.0601466,40.0601466,40.0913303,40.0913303,40.0913303,40.0913303,41.8488942,1,[7.170019900018815],[7.170033400005195],1,[5.3651408000150695],[5.365155400009826],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,41.8493727,41.8591653,42.3426196,42.1937209,"['Cyan', 'Seafoam']",,,,,,,,,,,,,1,004-t,2026-04-03_15h21.43.768,TestStep2,,2026.01.01,59.90369882,2026-04-03 15h21.45.481926 +0200
01/Jan,029_Cyan.jpg,TRUE,Cyan,2,100,88,01-1/029_Cyan_0.png,None,1,1,0,"['space', 'space']","[1.3089082000078633, 2.41083529999014]","[0.13389589998405427, 0.13428639998892322]",1,10.4072618,10.4072751,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,1.9669712,"[(4.0, 1.9669711999595165)]","[0.14666666666666667, -0.020833333333333332]","[-0.0225, -0.2916666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.7563407000270672, 2.8551755000371486]","[None, 'button2']",1,[2.8674850000534207],[2.8674951000139117],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[64.71534960001009],[64.71536240004934],0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[63.04688000003807],[63.046891500009224],0,,,0,,,None,0,1,1,20,42.3426196,,,,,,,,,,,01-1/029_Cyan_0.png,42.1947171,42.1948615,01-1/029_Cyan_0.png,TRUE,Cyan,2,100,88,"[2.3327639999915846, 3.4366673000040464]",01-1/029_Cyan_0.png,2,,42.2054898,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.3426196,42.608625,43.1255029,52.6065553,Cyan,2,"['space', 'space']","[1.3089082000078633, 2.41083529999014]","[0.13389589998405427, 0.13428639998892322]",1,10.4072618,10.4072751,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Seafoam,55.8271076,55.8432158,56.2402985,56.1768699,52.9683632,53.0074177,53.0074177,0.0115547,53.0074177,,54.9908061,55.8265362,4,1.9669712,"[(4.0, 1.9669711999595165)]","[0.14666666666666667, -0.020833333333333332]","[-0.0225, -0.2916666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.7563407000270672, 2.8551755000371486]","[None, 'button2']",1,[2.8674850000534207],[2.8674951000139117],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,56.2033535,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,56.2402985,119.2741439,119.2741439,119.2741439,119.2741439,119.2741439,119.2741439,119.2741439,119.255509,119.255509,119.255509,119.2741439,119.2741439,119.2741439,119.2741439,120.8940991,1,[64.71534960001009],[64.71536240004934],0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[63.04688000003807],[63.046891500009224],0,,,0,,,None,120.8946204,120.9071207,121.3892824,121.2406961,"['Cyan', 'Seafoam', 'Seafoam', 'Cyan']",53.0074177,,,,,,,,,,,,1,004-t,2026-04-03_15h21.43.768,TestStep2,,2026.01.01,59.90369882,2026-04-03 15h21.45.481926 +0200
02-t,012_Orange.jpg,FALSE,Orange,95,58,2,02-t/012_Orange_0.png,Lime-green,2,2,0,"['space', 'space', 'space', 'space', 'space']","[1.6634115999913774, 3.8053027000278234, 5.027443200000562, 5.933013900008518, 9.609160399995744]","[0.15207040001405403, 0.10696619999362156, 0.106825300026685, 0.11565960000734776, 0.13392160000512376]",0,,,0,,,0,,,1,28.6630356,28.6630567,0,,,0,,,0,,,0,,,0,,,0,,,3,1.448477,"[(3.0, 1.4484769999980927)]","[-0.04, 0.0]","[-0.03916666666666667, -0.2925]","[1, 1]","[0, 0]","[0, 0]","[1.2390039999736473, 2.4066020000027493]","[None, 'button2']",1,[2.413577100029215],[2.4135893000639044],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.9834717999910936],[0.983483400021214],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,2,2,3,121.3892824,,,,,,,,,,,02-t/012_Orange_0.png,121.2415826,121.241705,02-t/012_Orange_0.png,FALSE,Orange,95,58,2,"[2.755797200021334, 4.867710799968336, 5.999235900002532, 7.006483000004664, 10.662672200007364]",02-t/012_Orange_0.png,3,,121.253948,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.3892824,121.6555391,122.2064482,149.908771,Orange,1,"['space', 'space', 'space', 'space', 'space']","[1.6634115999913774, 3.8053027000278234, 5.027443200000562, 5.933013900008518, 9.609160399995744]","[0.15207040001405403, 0.10696619999362156, 0.106825300026685, 0.11565960000734776, 0.13392160000512376]",0,,,0,,,0,,,1,28.6630356,28.6630567,0,,,0,,,0,,,0,,,0,,,0,,,Orange,152.6756741,152.6895579,153.0704006,153.0235585,150.2653281,150.3043932,150.3043932,0.0061738,150.3043932,,151.7704999,152.6750288,3,1.448477,"[(3.0, 1.4484769999980927)]","[-0.04, 0.0]","[-0.03916666666666667, -0.2925]","[1, 1]","[0, 0]","[0, 0]","[1.2390039999736473, 2.4066020000027493]","[None, 'button2']",1,[2.413577100029215],[2.4135893000639044],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,153.0522373,,,,,,,,,,,,,153.0704006,153.0704006,153.0704006,153.0704006,153.0704006,,,,,,,,,,,153.0704006,153.0704006,,,154.0120273,1,[0.9834717999910936],[0.983483400021214],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,154.0125286,154.0223869,154.4876814,154.3564823,"['Cyan', 'Seafoam', 'Seafoam', 'Cyan', 'Orange']",,150.3043932,,,,,,,,,,,1,004-t,2026-04-03_15h21.43.768,TestStep2,,2026.01.01,59.90369882,2026-04-03 15h21.45.481926 +0200
02/Jan,018_Seafoam.jpg,TRUE,Seafoam,13,100,58,02-1/018_Seafoam_0.png,None,3,3,0,"['space', 'space']","[3.697044500033371, 5.669669100025203]","[0.12495129997842014, 0.14308999996865168]",1,37.1853346,37.1853558,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,1.4828758,"[(4.0, 1.482875799993053)]","[0.16083333333333333, 0.034166666666666665]","[-0.03, -0.30333333333333334]","[1, 1]","[0, 0]","[0, 0]","[1.2733913999982178, 2.3062987999874167]","[None, 'button2']",1,[2.3210994000546634],[2.32110590004595],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.818150500068441],[0.8181626000441611],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,3,3,17,154.4876814,,,,,,,,,,,02-1/018_Seafoam_0.png,154.3575647,154.3577102,02-1/018_Seafoam_0.png,TRUE,Seafoam,13,100,58,"[4.680641299986746, 6.745282699994277]",02-1/018_Seafoam_0.png,4,,154.3709546,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.4876814,154.7208241,155.3378219,191.548289,Seafoam,2,"['space', 'space']","[3.697044500033371, 5.669669100025203]","[0.12495129997842014, 0.14308999996865168]",1,37.1853346,37.1853558,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Seafoam,194.2216679,194.238521,,194.5740596,191.9126455,191.952127,191.952127,0.0140671,191.952127,,193.4522474,194.2212402,4,1.4828758,"[(4.0, 1.482875799993053)]","[0.16083333333333333, 0.034166666666666665]","[-0.03, -0.30333333333333334]","[1, 1]","[0, 0]","[0, 0]","[1.2733913999982178, 2.3062987999874167]","[None, 'button2']",1,[2.3210994000546634],[2.32110590004595],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,194.6034958,,,,,,,,,,,,,194.6205805,194.6205805,194.6205805,194.6205805,194.6205805,,,,,,,,,,,194.6205805,194.6205805,,,195.3920098,1,[0.818150500068441],[0.8181626000441611],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,195.3924282,195.4089466,,195.7425101,"['Cyan', 'Seafoam', 'Seafoam', 'Cyan', 'Orange', 'Seafoam']",191.952127,,,,,,,,,,,,1,004-t,2026-04-03_15h21.43.768,TestStep2,,2026.01.01,59.90369882,2026-04-03 15h21.45.481926 +0200
01-t,022_Cyan.jpg,TRUE,Cyan,0,96,90,01-t/022_Cyan_0.png,None,4,4,0,['space'],[0.08522459998494014],[0.11573990003671497],0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[8.273054699995555],[8.2730740000261],0,,,0,,,5,2.1178973,"[(5.0, 2.117897299991455)]","[0.3525, 0.010833333333333334]","[-0.0325, -0.285]","[1, 1]","[0, 0]","[0, 0]","[1.9053535999846645, 3.2421301000285894]","[None, 'button2']",1,[3.260997299978044],[3.2610143999918364],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7923615000327118],[0.7923844000324607],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,4,4,18,195.9256628,,,,,,,,,,,01-t/022_Cyan_0.png,195.7436254,195.743795,01-t/022_Cyan_0.png,TRUE,Cyan,0,96,90,"[1.2307886999915354, 4.725881299993489]",01-t/022_Cyan_0.png,5,,195.755229,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,195.9256628,196.2592319,196.8286015,204.0200013,Cyan,2,['space'],[0.08522459998494014],[0.11573990003671497],0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[8.273054699995555],[8.2730740000261],0,,,0,,,Cyan,207.6371697,207.6590099,,208.0169944,204.3879021,204.4397816,204.4397816,0.0175491,204.4397816,204.4397816,206.5931925,207.6360235,5,2.1178973,"[(5.0, 2.117897299991455)]","[0.3525, 0.010833333333333334]","[-0.0325, -0.285]","[1, 1]","[0, 0]","[0, 0]","[1.9053535999846645, 3.2421301000285894]","[None, 'button2']",1,[3.260997299978044],[3.2610143999918364],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,208.0738536,,,,,,,,,,,,,208.1097751,208.1097751,208.1097751,208.1097751,208.1097751,,,,,,,,,,,208.1097751,208.1097751,,,208.7830262,1,[0.7923615000327118],[0.7923844000324607],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,208.7836555,208.8090137,,209.1346363,"['Cyan', 'Seafoam', 'Seafoam', 'Cyan', 'Orange', 'Seafoam', 'Cyan']",,,,,,,,,,,,,1,004-t,2026-04-03_15h21.43.768,TestStep2,,2026.01.01,59.90369882,2026-04-03 15h21.45.481926 +0200
01-t,018_Green.jpg,TRUE,Green,0,98,4,01-t/018_Green_0.png,None,5,5,0,"['space', 'space']","[0.3698699999949895, 1.8111860000062734]","[0.13375129998894408, 0.1159151999745518]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.458978799986653],[6.458991600025911],5,1.1154714,"[(5.0, 1.1154714000294916)]","[0.3825, 0.0125]","[-0.03833333333333333, -0.2833333333333333]","[1, 1]","[0, 0]","[0, 0]","[0.875055699958466, 1.9373825999791734]","[None, 'button2']",1,[1.9570221000467427],[1.9570308000547811],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.750271899974905],[0.7502840000088327],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,5,5,30,209.3499994,,,,,,,,,,,01-t/018_Green_0.png,209.1360177,209.1362431,01-t/018_Green_0.png,TRUE,Green,0,98,4,"[1.4530754999723285, 2.8475603999686427]",01-t/018_Green_0.png,6,,209.1542842,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.3499994,209.583883,210.1329253,215.5971661,Green,2,"['space', 'space']","[0.3698699999949895, 1.8111860000062734]","[0.13375129998894408, 0.1159151999745518]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.458978799986653],[6.458991600025911],Green,217.907087,217.9235769,218.3027792,218.2569781,215.9659491,216.0035308,216.0035308,0.0185239,216.0035308,,217.1368941,217.9065742,5,1.1154714,"[(5.0, 1.1154714000294916)]","[0.3825, 0.0125]","[-0.03833333333333333, -0.2833333333333333]","[1, 1]","[0, 0]","[0, 0]","[0.875055699958466, 1.9373825999791734]","[None, 'button2']",1,[1.9570221000467427],[1.9570308000547811],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,218.2827867,,,,,,,,,,,,,218.3027792,218.3027792,218.3027792,218.3027792,218.3027792,,,,,,,,,,,218.3027792,218.3027792,,,219.0099266,1,[0.750271899974905],[0.7502840000088327],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,219.010415,219.0227302,219.5051077,219.3564369,"['Cyan', 'Seafoam', 'Seafoam', 'Cyan', 'Orange', 'Seafoam', 'Cyan', 'Green']",,,216.0035308,,,,,,,,,,1,004-t,2026-04-03_15h21.43.768,TestStep2,,2026.01.01,59.90369882,2026-04-03 15h21.45.481926 +0200
02/Jan,010_Pink.jpg,TRUE,Pink,98,0,52,02-1/010_Pink_0.png,None,6,6,0,"['space', 'space']","[0.8301672999514267, 1.5010606999858283]","[0.14324030000716448, 0.11584410001523793]",0,,,1,15.4084324,15.4084496,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,2.484289,"[(5.0, 2.4842890000436455)]","[0.36, 0.050833333333333335]","[-0.016666666666666666, -0.2875]","[1, 1]","[0, 0]","[0, 0]","[2.2727034999988973, 3.409016799996607]","[None, 'button2']",1,[3.419289400044363],[3.4192992000607774],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6823100000037812],[0.6823218000354245],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,6,6,12,219.5051077,,,,,,,,,,,02-1/010_Pink_0.png,219.3573257,219.3574433,02-1/010_Pink_0.png,TRUE,Pink,98,0,52,"[1.8598777000443079, 2.5402350000222214]",02-1/010_Pink_0.png,7,,219.3687908,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.5051077,219.7718215,220.3055274,234.7695398,Pink,2,"['space', 'space']","[0.8301672999514267, 1.5010606999858283]","[0.14324030000716448, 0.11584410001523793]",0,,,1,15.4084324,15.4084496,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Pink,238.5415545,238.5547163,238.9351653,238.8886787,235.129211,235.1686655,235.1686655,0.0094066,235.1686655,,237.668405,238.541034,5,2.484289,"[(5.0, 2.4842890000436455)]","[0.36, 0.050833333333333335]","[-0.016666666666666666, -0.2875]","[1, 1]","[0, 0]","[0, 0]","[2.2727034999988973, 3.409016799996607]","[None, 'button2']",1,[3.419289400044363],[3.4192992000607774],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,238.9156541,,,,,,,,,,,,,238.9351653,238.9351653,238.9351653,238.9351653,238.9351653,,,,,,,,,,,238.9351653,238.9351653,,,239.576246,1,[0.6823100000037812],[0.6823218000354245],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,239.5767003,239.58851,240.0699104,239.9221035,"['Cyan', 'Seafoam', 'Seafoam', 'Cyan', 'Orange', 'Seafoam', 'Cyan', 'Green', 'Pink']",,,,235.1686655,,,,,,,,,1,004-t,2026-04-03_15h21.43.768,TestStep2,,2026.01.01,59.90369882,2026-04-03 15h21.45.481926 +0200
