folder,image,logical,corrColor,corrR,corrG,corrB,image_path,thisN,thisTrialN,thisRepN,spacebar.keys,brown.numClicks,brown.timesOn,brown.timesOff,teal.numClicks,teal.timesOn,teal.timesOff,bordeaux.numClicks,bordeaux.timesOn,bordeaux.timesOff,grey.numClicks,grey.timesOn,grey.timesOff,seafoam.numClicks,seafoam.timesOn,seafoam.timesOff,pink.numClicks,pink.timesOn,pink.timesOff,lime_green.numClicks,lime_green.timesOn,lime_green.timesOff,orange.numClicks,orange.timesOn,orange.timesOff,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,brown_3.numClicks,brown_3.timesOn,brown_3.timesOff,teal_3.numClicks,teal_3.timesOn,teal_3.timesOff,bordeaux_3.numClicks,bordeaux_3.timesOn,bordeaux_3.timesOff,grey_3.numClicks,grey_3.timesOn,grey_3.timesOff,seafoam_3.numClicks,seafoam_3.timesOn,seafoam_3.timesOff,pink_3.numClicks,pink_3.timesOn,pink_3.timesOff,lime_green_3.numClicks,lime_green_3.timesOn,lime_green_3.timesOff,orange_3.numClicks,orange_3.timesOn,orange_3.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,brown_2.numClicks,brown_2.timesOn,brown_2.timesOff,teal_2.numClicks,teal_2.timesOn,teal_2.timesOff,bordeaux_2.numClicks,bordeaux_2.timesOn,bordeaux_2.timesOff,grey_2.numClicks,grey_2.timesOn,grey_2.timesOff,seafoam_2.numClicks,seafoam_2.timesOn,seafoam_2.timesOff,pink_2.numClicks,pink_2.timesOn,pink_2.timesOff,lime_green_2.numClicks,lime_green_2.timesOn,lime_green_2.timesOff,orange_2.numClicks,orange_2.timesOn,orange_2.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,spacebar.rt,spacebar.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,brown.started,teal.started,bordeaux.started,grey.started,seafoam.started,pink.started,lime_green.started,orange.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,R.started,G.started,B.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.brown.numClicks,trials.brown.timesOn,trials.brown.timesOff,trials.teal.numClicks,trials.teal.timesOn,trials.teal.timesOff,trials.bordeaux.numClicks,trials.bordeaux.timesOn,trials.bordeaux.timesOff,trials.grey.numClicks,trials.grey.timesOn,trials.grey.timesOff,trials.seafoam.numClicks,trials.seafoam.timesOn,trials.seafoam.timesOff,trials.pink.numClicks,trials.pink.timesOn,trials.pink.timesOff,trials.lime_green.numClicks,trials.lime_green.timesOn,trials.lime_green.timesOff,trials.orange.numClicks,trials.orange.timesOn,trials.orange.timesOff,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,text_8.stopped,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,red_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.brown_3.numClicks,trials.brown_3.timesOn,trials.brown_3.timesOff,trials.teal_3.numClicks,trials.teal_3.timesOn,trials.teal_3.timesOff,trials.bordeaux_3.numClicks,trials.bordeaux_3.timesOn,trials.bordeaux_3.timesOff,trials.grey_3.numClicks,trials.grey_3.timesOn,trials.grey_3.timesOff,trials.seafoam_3.numClicks,trials.seafoam_3.timesOn,trials.seafoam_3.timesOff,trials.pink_3.numClicks,trials.pink_3.timesOn,trials.pink_3.timesOff,trials.lime_green_3.numClicks,trials.lime_green_3.timesOn,trials.lime_green_3.timesOff,trials.orange_3.numClicks,trials.orange_3.timesOn,trials.orange_3.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.brown_2.numClicks,trials.brown_2.timesOn,trials.brown_2.timesOff,trials.teal_2.numClicks,trials.teal_2.timesOn,trials.teal_2.timesOff,trials.bordeaux_2.numClicks,trials.bordeaux_2.timesOn,trials.bordeaux_2.timesOff,trials.grey_2.numClicks,trials.grey_2.timesOn,trials.grey_2.timesOff,trials.seafoam_2.numClicks,trials.seafoam_2.timesOn,trials.seafoam_2.timesOff,trials.pink_2.numClicks,trials.pink_2.timesOn,trials.pink_2.timesOff,trials.lime_green_2.numClicks,trials.lime_green_2.timesOn,trials.lime_green_2.timesOff,trials.orange_2.numClicks,trials.orange_2.timesOn,trials.orange_2.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,text_11.stopped,PauseEnd.stopped,colorList.routineEndVal,trials.spacebar.rt,trials.spacebar.duration,orange_3.started,brown_3.started,yellow_3.started,lime_green_3.started,green_3.started,seafoam_3.started,cyan_3.started,teal_3.started,blue_3.started,purple_3.started,pink_3.started,bordeaux_3.started,grey_3.started,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.015375399962067604,0.033320999937132,0.8154758999589831,0.9990649999817833,44.68357290001586,return,43.86378169991076,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,001,2026-04-09_21h55.42.986,ExpDemo3,,2026.1.1,59.76571838116722,2026-04-09 21h55.44.966284 +0200,
Demo,DemoRed.jpg,True,Red,96,6,0,Demo/DemoRed_0.png,0,0,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.2760879000416026],[6.2760991000104696],0,,,5.0,2.167530299979262,"[(5.0, 2.167530299979262)]","[0.37666666666666665, 0.0325]","[-0.030833333333333334, -0.29083333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.9408166999928653, 4.026268499903381]","[None, 'button2']",1,[4.031830200110562],[4.031835600035265],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6800856000045314],[0.6800922000547871],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,0,0,0,44.830075199948624,,,,,,,,,,,Demo/DemoRed_0.png,44.69150700001046,44.693067600019276,Demo/DemoRed_0.png,True,Red,96,6,0,[],Demo/DemoRed_0.png,1,,44.755666699958965,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,44.830075199948624,45.56270779995248,50.969465799978934,Red,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.2760879000416026],[6.2760991000104696],0,,,Red,55.35333409998566,55.36531579995062,55.72944289993029,55.69828339992091,51.324780999915674,51.34590219997335,51.34590219997335,0.005096100037917495,51.34590219997335,51.34590219997335,53.532139700022526,55.35292149998713,5.0,2.167530299979262,"[(5.0, 2.167530299979262)]","[0.37666666666666665, 0.0325]","[-0.030833333333333334, -0.29083333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.9408166999928653, 4.026268499903381]","[None, 'button2']",1,[4.031830200110562],[4.031835600035265],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,55.7133469999535,55.72944289993029,55.72944289993029,55.72944289993029,55.72944289993029,55.72944289993029,55.72944289993029,55.72944289993029,56.38528839999344,1,[0.6800856000045314],[0.6800922000547871],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,56.38562730001286,56.39790510002058,56.81443439994473,56.731316399993375,['Red'],,,,,,,,,,,,,,,,,,,,,001,001,2026-04-09_21h55.42.986,ExpDemo3,,2026.1.1,59.76571838116722,2026-04-09 21h55.44.966284 +0200,
Demo,DemoOrange.jpg,True,Orange,100,60,0,Demo/DemoOrange_0.png,1,1,0,"['space', 'space', 'space']",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,17.15603449998889,17.15604540007189,0,,,0,,,0,,,0,,,0,,,0,,,5.0,1.3991643999470398,"[(5.0, 1.3991643999470398)]","[0.345, -0.0275]","[0.0033333333333333335, -0.25]","[1, 1]","[0, 0]","[0, 0]","[1.1535646000411361, 2.2366390000097454]","[None, 'button2']",1,[2.2588965001050383],[2.2589020000305027],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.44873619999270886],[0.4487426000414416],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,"[3.7020762999309227, 5.194916900014505, 8.920338399941102]","[0.15197240002453327, 0.08866339991800487, 0.10697990003973246]",0,1,1,1,56.81443439994473,,,,,,,,,,,Demo/DemoOrange_0.png,56.73258970002644,56.732708800002,Demo/DemoOrange_0.png,True,Orange,100,60,0,"[4.674946599989198, 6.184656099998392, 9.8437676000176]",Demo/DemoOrange_0.png,2,,56.744566799956374,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,56.81443439994473,57.64787490002345,73.88953309995122,Orange,3,"['space', 'space', 'space']",0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,17.15603449998889,17.15604540007189,0,,,0,,,0,,,0,,,0,,,0,,,Orange,76.50069539994001,76.51518959994428,76.87827360001393,76.84783879993483,74.23601230001077,74.26174999994691,74.26174999994691,0.022109600016847253,74.26174999994691,,75.67902849998791,76.500145399943,5.0,1.3991643999470398,"[(5.0, 1.3991643999470398)]","[0.345, -0.0275]","[0.0033333333333333335, -0.25]","[1, 1]","[0, 0]","[0, 0]","[1.1535646000411361, 2.2366390000097454]","[None, 'button2']",1,[2.2588965001050383],[2.2589020000305027],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,76.85863869998138,76.87827360001393,76.87827360001393,76.87827360001393,76.87827360001393,76.87827360001393,76.87827360001393,76.87827360001393,77.30125719995704,1,[0.44873619999270886],[0.4487426000414416],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,77.3016494999174,77.3143159999745,77.74718169996049,77.64743579993956,"['Red', 'Orange']","[3.7020762999309227, 5.194916900014505, 8.920338399941102]","[0.15197240002453327, 0.08866339991800487, 0.10697990003973246]",74.26174999994691,,,,,,,,,,,,,,,,,,001,001,2026-04-09_21h55.42.986,ExpDemo3,,2026.1.1,59.76571838116722,2026-04-09 21h55.44.966284 +0200,
Demo,DemoBrown.jpg,True,Brown,51,29,0,Demo/DemoBrown_0.png,2,2,0,"['space', 'space', 'space']",1,71.55678640003316,71.55679669999518,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4.0,2.2986900000832975,"[(4.0, 2.2986900000832975)]","[0.14583333333333334, 0.013333333333333334]","[-0.008333333333333333, -0.2991666666666667]","[1, 1]","[0, 0]","[0, 0]","[2.070401099976152, 3.3175201999256387]","[None, 'button2']",1,[3.3363752000732347],[3.3363804999971762],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6184060999657959],[0.6184120000107214],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,"[7.234525799984112, 7.818844099994749, 8.510730899986811]","[0.14315340004395694, 0.14317190006840974, 0.15236770000774413]",0,2,2,2,77.74718169996049,,,,,,,,,,,Demo/DemoBrown_0.png,77.64812569995411,77.64820960001089,Demo/DemoBrown_0.png,True,Brown,51,29,0,"[8.191648799926043, 8.77466470003128, 9.535125099937432]",Demo/DemoBrown_0.png,3,,77.66039530001581,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,77.74718169996049,78.59792670002207,149.20655060000718,Brown,3,"['space', 'space', 'space']",1,71.55678640003316,71.55679669999518,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Brown,152.89486210001633,152.91215200000443,,153.24635199992917,149.57483830000274,149.61006789992098,149.61006789992098,0.01807860005646944,149.61006789992098,,151.8950901000062,152.89449149998836,4.0,2.2986900000832975,"[(4.0, 2.2986900000832975)]","[0.14583333333333334, 0.013333333333333334]","[-0.008333333333333333, -0.2991666666666667]","[1, 1]","[0, 0]","[0, 0]","[2.070401099976152, 3.3175201999256387]","[None, 'button2']",1,[3.3363752000732347],[3.3363804999971762],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,153.26047390000895,153.27547889994457,153.27547889994457,153.27547889994457,153.27547889994457,153.27547889994457,153.27547889994457,153.27547889994457,153.8650159999961,1,[0.6184060999657959],[0.6184120000107214],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,153.86532500002068,153.8775499999756,154.29443050001282,154.2110754000023,"['Red', 'Orange', 'Brown']","[7.234525799984112, 7.818844099994749, 8.510730899986811]","[0.14315340004395694, 0.14317190006840974, 0.15236770000774413]",,149.61006789992098,,,,,,,,,,,,,,,,,001,001,2026-04-09_21h55.42.986,ExpDemo3,,2026.1.1,59.76571838116722,2026-04-09 21h55.44.966284 +0200,
Demo,DemoYellow.jpg,True,Yellow,96,100,0,Demo/DemoYellow_0.png,3,3,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[8.953372700023465],[8.95338070008438],0,,,0,,,0,,,0,,,5.0,1.264536299975589,"[(5.0, 1.264536299975589)]","[0.37916666666666665, 0.058333333333333334]","[-0.019166666666666665, -0.28583333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.0261706999735907, 2.621482099988498]","[None, 'button2']",1,[2.6268042001174763],[2.626814400078729],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5669656001264229],[0.5669727000640705],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,3,3,3,154.29443050001282,,,,,,,,,,,Demo/DemoYellow_0.png,154.2117291999748,154.21180329995696,Demo/DemoYellow_0.png,True,Yellow,96,100,0,[],Demo/DemoYellow_0.png,4,,154.21881410002243,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,154.29443050001282,155.12747299997136,163.16571530001238,Yellow,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[8.953372700023465],[8.95338070008438],0,,,0,,,0,,,0,,,Yellow,166.1456870000111,166.16288730001543,163.54186390002724,166.49583129992243,163.52066229993943,163.54186390002724,163.54186390002724,0.0047648000763729215,163.54186390002724,,164.82530010002665,166.14512310002465,5.0,1.264536299975589,"[(5.0, 1.264536299975589)]","[0.37916666666666665, 0.058333333333333334]","[-0.019166666666666665, -0.28583333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.0261706999735907, 2.621482099988498]","[None, 'button2']",1,[2.6268042001174763],[2.626814400078729],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,166.5107911999803,166.52495689992793,166.52495689992793,166.52495689992793,166.52495689992793,166.52495689992793,166.52495689992793,166.52495689992793,167.06458769994788,1,[0.5669656001264229],[0.5669727000640705],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,167.06496939994395,167.07804509997368,167.51065660000313,167.4130821999861,"['Red', 'Orange', 'Brown', 'Yellow']",,,,,163.54186390002724,,,,,,,,,,,,,,,,001,001,2026-04-09_21h55.42.986,ExpDemo3,,2026.1.1,59.76571838116722,2026-04-09 21h55.44.966284 +0200,
Demo,DemoLime-green.jpg,True,Lime-green,60,100,0,Demo/DemoLime-green_0.png,4,4,0,None,0,,,0,,,0,,,0,,,0,,,0,,,1,13.095902299974114,13.095910600037314,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,1.200285500031896,"[(5.0, 1.200285500031896)]","[0.3408333333333333, 0.0575, 0.05333333333333334]","[0.025, -0.24083333333333334, -0.275]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.9596935000736266, 2.026959800045006, 2.927023300086148]","[None, None, 'button2']",1,[2.9339232000056654],[2.9339279000414535],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6807748000137508],[0.6807812000624835],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,4,4,4,167.51065660000313,,,,,,,,,,,Demo/DemoLime-green_0.png,167.41470590000972,167.41485269996338,Demo/DemoLime-green_0.png,True,Lime-green,60,100,0,[],Demo/DemoLime-green_0.png,5,,167.42779270000756,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,167.51065660000313,168.32766069995705,180.511632299982,Lime-green,0,None,0,,,0,,,0,,,0,,,0,,,0,,,1,13.095902299974114,13.095910600037314,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Lime-green,183.7973661000142,183.8098606999265,184.17420539993327,184.14346459996887,180.86824270000216,180.89135309995618,180.89135309995618,0.006446300074458122,180.89135309995618,,182.0941385999322,183.79697010002565,5.0,1.200285500031896,"[(5.0, 1.200285500031896)]","[0.3408333333333333, 0.0575, 0.05333333333333334]","[0.025, -0.24083333333333334, -0.275]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0.9596935000736266, 2.026959800045006, 2.927023300086148]","[None, None, 'button2']",1,[2.9339232000056654],[2.9339279000414535],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,184.15259559999686,184.17420539993327,184.17420539993327,184.17420539993327,184.17420539993327,184.17420539993327,184.17420539993327,184.17420539993327,184.82997640001122,1,[0.6807748000137508],[0.6807812000624835],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,184.83029449998867,184.84332629991695,185.27669909992255,185.17650739999954,"['Red', 'Orange', 'Brown', 'Yellow', 'Lime-green']",,,,,,180.89135309995618,,,,,,,,,,,,,,,001,001,2026-04-09_21h55.42.986,ExpDemo3,,2026.1.1,59.76571838116722,2026-04-09 21h55.44.966284 +0200,
Demo,DemoGreen.jpg,True,Green,0,98,5,Demo/DemoGreen_0.png,5,5,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[8.475066300015897],[8.475077799987048],5.0,1.4154151000548154,"[(5.0, 1.4154151000548154)]","[0.35833333333333334, 0.025833333333333333]","[-0.019166666666666665, -0.3025]","[1, 1]","[0, 0]","[0, 0]","[1.205335900071077, 2.321785500040278]","[None, 'button2']",1,[2.3217615999747068],[2.3217660000082105],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5526056999806315],[0.5526122999144718],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,,,0,5,5,5,185.27669909992255,,,,,,,,,,,Demo/DemoGreen_0.png,185.17717019992415,185.17724480002653,Demo/DemoGreen_0.png,True,Green,0,98,5,[],Demo/DemoGreen_0.png,6,,185.1856351000024,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,185.27669909992255,186.04325809993315,193.65251649997663,Green,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[8.475066300015897],[8.475077799987048],Green,196.32611499994528,196.3437719999347,194.02421359997243,196.67709209991153,194.0022354000248,194.02421359997243,194.02421359997243,-0.000495100044645369,194.02421359997243,,195.4430070000235,196.32574100000784,5.0,1.4154151000548154,"[(5.0, 1.4154151000548154)]","[0.35833333333333334, 0.025833333333333333]","[-0.019166666666666665, -0.3025]","[1, 1]","[0, 0]","[0, 0]","[1.205335900071077, 2.321785500040278]","[None, 'button2']",1,[2.3217615999747068],[2.3217660000082105],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,196.6862759999931,196.70700369996484,196.70700369996484,196.70700369996484,196.70700369996484,196.70700369996484,196.70700369996484,196.70700369996484,197.23056259995792,1,[0.5526056999806315],[0.5526122999144718],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,197.2309170999797,197.24263849994168,197.6760580999544,197.5759398000082,"['Red', 'Orange', 'Brown', 'Yellow', 'Lime-green', 'Green']",,,,,,,194.02421359997243,,,,,,,,,,,,,,001,001,2026-04-09_21h55.42.986,ExpDemo3,,2026.1.1,59.76571838116722,2026-04-09 21h55.44.966284 +0200,
