folder,image,logical,corrColor,corrR,corrG,corrB,image_path,thisN,thisTrialN,thisRepN,spacebar.keys,brown.numClicks,brown.timesOn,brown.timesOff,teal.numClicks,teal.timesOn,teal.timesOff,bordeaux.numClicks,bordeaux.timesOn,bordeaux.timesOff,grey.numClicks,grey.timesOn,grey.timesOff,seafoam.numClicks,seafoam.timesOn,seafoam.timesOff,pink.numClicks,pink.timesOn,pink.timesOff,lime_green.numClicks,lime_green.timesOn,lime_green.timesOff,orange.numClicks,orange.timesOn,orange.timesOff,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,brown_3.numClicks,brown_3.timesOn,brown_3.timesOff,teal_3.numClicks,teal_3.timesOn,teal_3.timesOff,bordeaux_3.numClicks,bordeaux_3.timesOn,bordeaux_3.timesOff,grey_3.numClicks,grey_3.timesOn,grey_3.timesOff,seafoam_3.numClicks,seafoam_3.timesOn,seafoam_3.timesOff,pink_3.numClicks,pink_3.timesOn,pink_3.timesOff,lime_green_3.numClicks,lime_green_3.timesOn,lime_green_3.timesOff,orange_3.numClicks,orange_3.timesOn,orange_3.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,brown_2.numClicks,brown_2.timesOn,brown_2.timesOff,teal_2.numClicks,teal_2.timesOn,teal_2.timesOff,bordeaux_2.numClicks,bordeaux_2.timesOn,bordeaux_2.timesOff,grey_2.numClicks,grey_2.timesOn,grey_2.timesOff,seafoam_2.numClicks,seafoam_2.timesOn,seafoam_2.timesOff,pink_2.numClicks,pink_2.timesOn,pink_2.timesOff,lime_green_2.numClicks,lime_green_2.timesOn,lime_green_2.timesOff,orange_2.numClicks,orange_2.timesOn,orange_2.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,brown.started,teal.started,bordeaux.started,grey.started,seafoam.started,pink.started,lime_green.started,orange.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,R.started,G.started,B.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.brown.numClicks,trials.brown.timesOn,trials.brown.timesOff,trials.teal.numClicks,trials.teal.timesOn,trials.teal.timesOff,trials.bordeaux.numClicks,trials.bordeaux.timesOn,trials.bordeaux.timesOff,trials.grey.numClicks,trials.grey.timesOn,trials.grey.timesOff,trials.seafoam.numClicks,trials.seafoam.timesOn,trials.seafoam.timesOff,trials.pink.numClicks,trials.pink.timesOn,trials.pink.timesOff,trials.lime_green.numClicks,trials.lime_green.timesOn,trials.lime_green.timesOff,trials.orange.numClicks,trials.orange.timesOn,trials.orange.timesOff,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,red_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.brown_3.numClicks,trials.brown_3.timesOn,trials.brown_3.timesOff,trials.teal_3.numClicks,trials.teal_3.timesOn,trials.teal_3.timesOff,trials.bordeaux_3.numClicks,trials.bordeaux_3.timesOn,trials.bordeaux_3.timesOff,trials.grey_3.numClicks,trials.grey_3.timesOn,trials.grey_3.timesOff,trials.seafoam_3.numClicks,trials.seafoam_3.timesOn,trials.seafoam_3.timesOff,trials.pink_3.numClicks,trials.pink_3.timesOn,trials.pink_3.timesOff,trials.lime_green_3.numClicks,trials.lime_green_3.timesOn,trials.lime_green_3.timesOff,trials.orange_3.numClicks,trials.orange_3.timesOn,trials.orange_3.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,text_8.stopped,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.brown_2.numClicks,trials.brown_2.timesOn,trials.brown_2.timesOff,trials.teal_2.numClicks,trials.teal_2.timesOn,trials.teal_2.timesOff,trials.bordeaux_2.numClicks,trials.bordeaux_2.timesOn,trials.bordeaux_2.timesOff,trials.grey_2.numClicks,trials.grey_2.timesOn,trials.grey_2.timesOff,trials.seafoam_2.numClicks,trials.seafoam_2.timesOn,trials.seafoam_2.timesOff,trials.pink_2.numClicks,trials.pink_2.timesOn,trials.pink_2.timesOff,trials.lime_green_2.numClicks,trials.lime_green_2.timesOn,trials.lime_green_2.timesOff,trials.orange_2.numClicks,trials.orange_2.timesOn,trials.orange_2.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,PauseEnd.stopped,colorList.routineEndVal,orange_3.started,text_11.stopped,brown_3.started,yellow_3.started,lime_green_3.started,green_3.started,seafoam_3.started,cyan_3.started,teal_3.started,blue_3.started,purple_3.started,pink_3.started,bordeaux_3.started,grey_3.started,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.015241699991747737,0.035223099985159934,0.8030384000157937,1.001451799995266,55.85913510003593,return,54.86104719992727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2026-04-10_19h52.13.740,ExpDemo3,,2026.1.1,59.45713260201957,2026-04-10 19h52.16.369687 +0200,
Demo,DemoRed.jpg,True,Red,96,6,0,Demo/DemoRed_0.png,0,0,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[13.81634150003083],[13.8163580999244],0,,,5.0,1.3800210000481457,"[(5.0, 1.3800210000481457)]","[0.38666666666666666, 0.055]","[-0.015833333333333335, -0.25333333333333335]","[1, 1]","[0, 0]","[0, 0]","[1.2317248000763357, 2.013430800056085]","[None, 'button2']",1,[2.0648573000216857],[2.0648692999966443],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8162956000305712],[0.8163133999332786],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,0,0,0,56.24776739999652,,,,,,,,,,,Demo/DemoRed_0.png,55.91239780001342,55.91409430000931,Demo/DemoRed_0.png,True,Red,96,6,0,[],Demo/DemoRed_0.png,1,,56.05823339999188,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.24776739999652,56.84699880005792,69.73097210004926,Red,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[13.81634150003083],[13.8163580999244],0,,,Red,72.14993880002294,72.16575589997228,72.50285960000474,70.1315445000073,70.1957019000547,70.1957019000547,0.050273000029847026,70.1957019000547,70.1957019000547,71.54461360001005,72.14906329999212,5.0,1.3800210000481457,"[(5.0, 1.3800210000481457)]","[0.38666666666666666, 0.055]","[-0.015833333333333335, -0.25333333333333335]","[1, 1]","[0, 0]","[0, 0]","[1.2317248000763357, 2.013430800056085]","[None, 'button2']",1,[2.0648573000216857],[2.0648692999966443],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,72.6111248000525,72.54580500000156,72.6111248000525,72.6111248000525,72.6111248000525,72.6111248000525,72.6111248000525,72.6111248000525,72.6111248000525,73.32143290003296,1,[0.8162956000305712],[0.8163133999332786],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,73.3221994000487,73.34454880002886,73.68243909999728,['Red'],,,,,,,,,,,,,,,,,,,,002,001,2026-04-10_19h52.13.740,ExpDemo3,,2026.1.1,59.45713260201957,2026-04-10 19h52.16.369687 +0200,
Demo,DemoOrange.jpg,True,Orange,100,60,0,Demo/DemoOrange_0.png,1,1,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,17.97739339992404,17.977411399944685,0,,,0,,,0,,,0,,,0,,,0,,,5.0,1.286388700013049,"[(5.0, 1.286388700013049)]","[0.38333333333333336, -0.021666666666666667]","[-0.0125, -0.3075]","[1, 1]","[0, 0]","[0, 0]","[1.1998962999787182, 2.0669926999835297]","[None, 'button2']",1,[2.0804510000161827],[2.0804614000953734],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[1.0490097000729293],[1.0490256000775844],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,1,1,1,73.89635320007801,,,,,,,,,,,Demo/DemoOrange_0.png,73.68412660004105,73.68650980002712,Demo/DemoOrange_0.png,True,Orange,100,60,0,[],Demo/DemoOrange_0.png,2,,73.70790849998593,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,73.89635320007801,74.69614190002903,91.6655057000462,Orange,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,17.97739339992404,17.977411399944685,0,,,0,,,0,,,0,,,0,,,0,,,Orange,94.09909919998609,94.11505750007927,94.44828130002134,92.02749560005032,92.0604108000407,92.0604108000407,0.011800200096331537,92.0604108000407,,93.37739819998387,94.09847620001528,5.0,1.286388700013049,"[(5.0, 1.286388700013049)]","[0.38333333333333336, -0.021666666666666667]","[-0.0125, -0.3075]","[1, 1]","[0, 0]","[0, 0]","[1.1998962999787182, 2.0669926999835297]","[None, 'button2']",1,[2.0804510000161827],[2.0804614000953734],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,94.49328440008685,94.46705520001706,94.49328440008685,94.49328440008685,94.49328440008685,94.49328440008685,94.49328440008685,94.49328440008685,94.49328440008685,95.50212209997699,1,[1.0490097000729293],[1.0490256000775844],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,95.50288160005584,95.51459560007788,95.84838039998431,"['Red', 'Orange']",92.0604108000407,96.11243630002718,,,,,,,,,,,,,,,,,,002,001,2026-04-10_19h52.13.740,ExpDemo3,,2026.1.1,59.45713260201957,2026-04-10 19h52.16.369687 +0200,
Demo,DemoBrown.jpg,True,Brown,51,29,0,Demo/DemoBrown_0.png,2,2,0,None,1,18.61906179995276,18.61907529993914,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,1.3192123000044376,"[(5.0, 1.3192123000044376)]","[0.3625, 0.0075]","[0.009166666666666667, -0.2708333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.2383089000359178, 2.571037800051272]","[None, 'button2']",1,[2.582741199992597],[2.5827535999706015],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6349567000288516],[0.6349742000456899],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,2,2,2,96.11243630002718,,,,,,,,,,,Demo/DemoBrown_0.png,95.84992369997781,95.85580050002318,Demo/DemoBrown_0.png,True,Brown,51,29,0,[],Demo/DemoBrown_0.png,3,,95.88584370003082,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.11243630002718,96.96184730005916,114.47760380001273,Brown,0,None,1,18.61906179995276,18.61907529993914,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Brown,117.41439719998743,117.43054279999342,117.76463840005454,114.83867139997892,114.87594960001297,114.87594960001297,0.010767400031909347,114.87594960001297,,116.21046780003235,117.41364669997711,5.0,1.3192123000044376,"[(5.0, 1.3192123000044376)]","[0.3625, 0.0075]","[0.009166666666666667, -0.2708333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.2383089000359178, 2.571037800051272]","[None, 'button2']",1,[2.582741199992597],[2.5827535999706015],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,117.7968670000555,117.8094729000004,117.8094729000004,117.8094729000004,117.8094729000004,117.8094729000004,117.8094729000004,117.8094729000004,118.40323669998907,1,[0.6349567000288516],[0.6349742000456899],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,118.40395409998018,118.41511399997398,118.74813289998565,"['Red', 'Orange', 'Brown']",,118.94464040000457,114.87594960001297,,,,,,,,,,,,,,,,,002,001,2026-04-10_19h52.13.740,ExpDemo3,,2026.1.1,59.45713260201957,2026-04-10 19h52.16.369687 +0200,
Demo,DemoYellow.jpg,True,Yellow,96,100,0,Demo/DemoYellow_0.png,3,3,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[10.977644700091332],[10.977658100076951],0,,,0,,,0,,,0,,,5.0,1.0503006998915225,"[(5.0, 1.0503006998915225)]","[0.3875, 0.015833333333333335]","[0.0016666666666666668, -0.2783333333333333]","[1, 1]","[0, 0]","[0, 0]","[0.9027745000785217, 2.283615199965425]","[None, 'button2']",1,[2.2973971001338214],[2.297411100124009],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5174149001250044],[0.5174331000307575],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,3,3,3,118.94464040000457,,,,,,,,,,,Demo/DemoYellow_0.png,118.74982100003399,118.75079279998317,Demo/DemoYellow_0.png,True,Yellow,96,100,0,[],Demo/DemoYellow_0.png,4,,118.76768130005803,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,118.94464040000457,119.69442900002468,129.72943810001016,Yellow,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[10.977644700091332],[10.977658100076951],0,,,0,,,0,,,0,,,Yellow,132.38084480003454,132.39655950001907,132.73281140008476,130.09261769999284,130.12589490006212,130.12589490006212,0.01286190003156662,130.12589490006212,,131.2098692000145,132.3800435999874,5.0,1.0503006998915225,"[(5.0, 1.0503006998915225)]","[0.3875, 0.015833333333333335]","[0.0016666666666666668, -0.2783333333333333]","[1, 1]","[0, 0]","[0, 0]","[0.9027745000785217, 2.283615199965425]","[None, 'button2']",1,[2.2973971001338214],[2.297411100124009],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,132.77543749997858,132.75796730001457,132.77543749997858,132.77543749997858,132.77543749997858,132.77543749997858,132.77543749997858,132.77543749997858,132.77543749997858,133.25340450007934,1,[0.5174149001250044],[0.5174331000307575],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,133.25499510008376,133.27531900000758,133.61337680008728,"['Red', 'Orange', 'Brown', 'Yellow']",,,,130.12589490006212,,,,,,,,,,,,,,,,002,001,2026-04-10_19h52.13.740,ExpDemo3,,2026.1.1,59.45713260201957,2026-04-10 19h52.16.369687 +0200,
Demo,DemoLime-green.jpg,True,Lime-green,60,100,0,Demo/DemoLime-green_0.png,4,4,0,None,0,,,0,,,0,,,0,,,0,,,0,,,1,5.673754999996163,5.6737739000236616,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,1.1165052000433207,"[(5.0, 1.1165052000433207)]","[0.36333333333333334, 0.0375]","[-0.0033333333333333335, -0.2625]","[1, 1]","[0, 0]","[0, 0]","[0.98832979996223, 2.103825099999085]","[None, 'button2']",1,[2.130235300050117],[2.130249400041066],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6019037000369281],[0.601920000044629],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,4,4,4,133.82759510003962,,,,,,,,,,,Demo/DemoLime-green_0.png,133.6149296000367,133.61986770003568,Demo/DemoLime-green_0.png,True,Lime-green,60,100,0,[],Demo/DemoLime-green_0.png,5,,133.64162220002618,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,133.82759510003962,134.62714780005626,139.29548059997614,Lime-green,0,None,0,,,0,,,0,,,0,,,0,,,0,,,1,5.673754999996163,5.6737739000236616,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Lime-green,141.7799493999919,141.79641519999132,142.1325090000173,139.67077209998388,139.7262282000156,139.7262282000156,0.02499060006812215,139.7262282000156,,140.842446600087,141.7791481000604,5.0,1.1165052000433207,"[(5.0, 1.1165052000433207)]","[0.36333333333333334, 0.0375]","[-0.0033333333333333335, -0.2625]","[1, 1]","[0, 0]","[0, 0]","[0.98832979996223, 2.103825099999085]","[None, 'button2']",1,[2.130235300050117],[2.130249400041066],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,142.19203000003472,142.16057469998486,142.19203000003472,142.19203000003472,142.19203000003472,142.19203000003472,142.19203000003472,142.19203000003472,142.19203000003472,142.7363043000223,1,[0.6019037000369281],[0.601920000044629],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,142.73709349997807,142.75903720001224,143.0955977999838,"['Red', 'Orange', 'Brown', 'Yellow', 'Lime-green']",,,,,139.7262282000156,,,,,,,,,,,,,,,002,001,2026-04-10_19h52.13.740,ExpDemo3,,2026.1.1,59.45713260201957,2026-04-10 19h52.16.369687 +0200,
Demo,DemoGreen.jpg,True,Green,0,98,5,Demo/DemoGreen_0.png,5,5,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[9.240409100078978],[9.24042859999463],5.0,0.8553734000306576,"[(5.0, 0.8553734000306576)]","[0.3641666666666667, 0.03916666666666667]","[-0.015, -0.26]","[1, 1]","[0, 0]","[0, 0]","[0.7349529999773949, 1.3530539000639692]","[None, 'button2']",1,[1.3740224000066519],[1.374033800093457],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5466381000587717],[0.5466518000466749],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,5,5,5,143.31045440002345,,,,,,,,,,,Demo/DemoGreen_0.png,143.0968871000223,143.09935180004686,Demo/DemoGreen_0.png,True,Green,0,98,5,[],Demo/DemoGreen_0.png,6,,143.12345660000574,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,143.31045440002345,144.0600465000607,152.34019880008418,Green,0,None,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[9.240409100078978],[9.24042859999463],Green,154.06768910004757,154.0769906999776,154.4119904000545,152.71052099997178,152.75796020007692,152.75796020007692,0.01987580000422895,152.75796020007692,,153.6250991000561,154.06704700004775,5.0,0.8553734000306576,"[(5.0, 0.8553734000306576)]","[0.3641666666666667, 0.03916666666666667]","[-0.015, -0.26]","[1, 1]","[0, 0]","[0, 0]","[0.7349529999773949, 1.3530539000639692]","[None, 'button2']",1,[1.3740224000066519],[1.374033800093457],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,154.45881330000702,154.43139669997618,154.45881330000702,154.45881330000702,154.45881330000702,154.45881330000702,154.45881330000702,154.45881330000702,154.45881330000702,154.96753979998175,1,[0.5466381000587717],[0.5466518000466749],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,154.9681362999836,154.9776778999949,155.32782040000893,"['Red', 'Orange', 'Brown', 'Yellow', 'Lime-green', 'Green']",,,,,,152.75796020007692,,,,,,,,,,,,,,002,001,2026-04-10_19h52.13.740,ExpDemo3,,2026.1.1,59.45713260201957,2026-04-10 19h52.16.369687 +0200,
Demo,DemoSeafoam.jpg,True,Seafoam,0,100,60,Demo/DemoSeafoam_0.png,6,6,0,None,0,,,0,,,0,,,0,,,1,14.414810300106183,14.414824000094086,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,1.4362804000265896,"[(5.0, 1.4362804000265896)]","[0.3525, 0.03166666666666667]","[-0.004166666666666667, -0.29583333333333334]","[1, 1]","[0, 0]","[0, 0]","[1.3405757999280468, 2.2725876999320462]","[None, 'button2']",1,[2.310460100066848],[2.3104736000532284],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.635266900062561],[0.635288399993442],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,6,6,6,155.55983829998877,,,,,,,,,,,Demo/DemoSeafoam_0.png,155.32940460008103,155.3310041000368,Demo/DemoSeafoam_0.png,True,Seafoam,0,100,60,[],Demo/DemoSeafoam_0.png,7,,155.3580114999786,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,155.55983829998877,156.3605677000014,169.74775410001166,Seafoam,0,None,0,,,0,,,0,,,0,,,1,14.414810300106183,14.414824000094086,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Seafoam,172.41240740008652,172.42872800002806,172.76528990000952,170.13483400002588,170.17427670001052,170.17427670001052,0.03684880002401769,170.17427670001052,,171.60795940004755,172.4115393999964,5.0,1.4362804000265896,"[(5.0, 1.4362804000265896)]","[0.3525, 0.03166666666666667]","[-0.004166666666666667, -0.29583333333333334]","[1, 1]","[0, 0]","[0, 0]","[1.3405757999280468, 2.2725876999320462]","[None, 'button2']",1,[2.310460100066848],[2.3104736000532284],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,172.82417739997618,172.79767070000526,172.82417739997618,172.82417739997618,172.82417739997618,172.82417739997618,172.82417739997618,172.82417739997618,172.82417739997618,173.40192340000067,1,[0.635266900062561],[0.635288399993442],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,173.4026454000268,173.4242967000464,173.762307099998,"['Red', 'Orange', 'Brown', 'Yellow', 'Lime-green', 'Green', 'Seafoam']",,,,,,,170.17427670001052,,,,,,,,,,,,,002,001,2026-04-10_19h52.13.740,ExpDemo3,,2026.1.1,59.45713260201957,2026-04-10 19h52.16.369687 +0200,
