folder,image,logical,corrColor,corrR,corrG,corrB,image_path,thisN,thisTrialN,thisRepN,spacebar.keys,spacebar.rt,spacebar.duration,brown.numClicks,brown.timesOn,brown.timesOff,teal.numClicks,teal.timesOn,teal.timesOff,bordeaux.numClicks,bordeaux.timesOn,bordeaux.timesOff,grey.numClicks,grey.timesOn,grey.timesOff,seafoam.numClicks,seafoam.timesOn,seafoam.timesOff,pink.numClicks,pink.timesOn,pink.timesOff,lime_green.numClicks,lime_green.timesOn,lime_green.timesOff,orange.numClicks,orange.timesOn,orange.timesOff,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,brown_3.numClicks,brown_3.timesOn,brown_3.timesOff,teal_3.numClicks,teal_3.timesOn,teal_3.timesOff,bordeaux_3.numClicks,bordeaux_3.timesOn,bordeaux_3.timesOff,grey_3.numClicks,grey_3.timesOn,grey_3.timesOff,seafoam_3.numClicks,seafoam_3.timesOn,seafoam_3.timesOff,pink_3.numClicks,pink_3.timesOn,pink_3.timesOff,lime_green_3.numClicks,lime_green_3.timesOn,lime_green_3.timesOff,orange_3.numClicks,orange_3.timesOn,orange_3.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,brown_2.numClicks,brown_2.timesOn,brown_2.timesOff,teal_2.numClicks,teal_2.timesOn,teal_2.timesOff,bordeaux_2.numClicks,bordeaux_2.timesOn,bordeaux_2.timesOff,grey_2.numClicks,grey_2.timesOn,grey_2.timesOff,seafoam_2.numClicks,seafoam_2.timesOn,seafoam_2.timesOff,pink_2.numClicks,pink_2.timesOn,pink_2.timesOff,lime_green_2.numClicks,lime_green_2.timesOn,lime_green_2.timesOff,orange_2.numClicks,orange_2.timesOn,orange_2.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,brown.started,teal.started,bordeaux.started,grey.started,seafoam.started,pink.started,lime_green.started,orange.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,G.started,B.started,counter_Text.started,total_count.started,R.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.spacebar.rt,trials.spacebar.duration,trials.brown.numClicks,trials.brown.timesOn,trials.brown.timesOff,trials.teal.numClicks,trials.teal.timesOn,trials.teal.timesOff,trials.bordeaux.numClicks,trials.bordeaux.timesOn,trials.bordeaux.timesOff,trials.grey.numClicks,trials.grey.timesOn,trials.grey.timesOff,trials.seafoam.numClicks,trials.seafoam.timesOn,trials.seafoam.timesOff,trials.pink.numClicks,trials.pink.timesOn,trials.pink.timesOff,trials.lime_green.numClicks,trials.lime_green.timesOn,trials.lime_green.timesOff,trials.orange.numClicks,trials.orange.timesOn,trials.orange.timesOff,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,yellow_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.brown_3.numClicks,trials.brown_3.timesOn,trials.brown_3.timesOff,trials.teal_3.numClicks,trials.teal_3.timesOn,trials.teal_3.timesOff,trials.bordeaux_3.numClicks,trials.bordeaux_3.timesOn,trials.bordeaux_3.timesOff,trials.grey_3.numClicks,trials.grey_3.timesOn,trials.grey_3.timesOff,trials.seafoam_3.numClicks,trials.seafoam_3.timesOn,trials.seafoam_3.timesOff,trials.pink_3.numClicks,trials.pink_3.timesOn,trials.pink_3.timesOff,trials.lime_green_3.numClicks,trials.lime_green_3.timesOn,trials.lime_green_3.timesOff,trials.orange_3.numClicks,trials.orange_3.timesOn,trials.orange_3.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,text_8.stopped,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.brown_2.numClicks,trials.brown_2.timesOn,trials.brown_2.timesOff,trials.teal_2.numClicks,trials.teal_2.timesOn,trials.teal_2.timesOff,trials.bordeaux_2.numClicks,trials.bordeaux_2.timesOn,trials.bordeaux_2.timesOff,trials.grey_2.numClicks,trials.grey_2.timesOn,trials.grey_2.timesOff,trials.seafoam_2.numClicks,trials.seafoam_2.timesOn,trials.seafoam_2.timesOff,trials.pink_2.numClicks,trials.pink_2.timesOn,trials.pink_2.timesOff,trials.lime_green_2.numClicks,trials.lime_green_2.timesOn,trials.lime_green_2.timesOff,trials.orange_2.numClicks,trials.orange_2.timesOn,trials.orange_2.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,text_11.stopped,PauseEnd.stopped,colorList.routineEndVal,lime_green_3.started,wrongAnswer.started,corrColor_2.started,brown_2.started,teal_2.started,bordeaux_2.started,grey_2.started,seafoam_2.started,pink_2.started,lime_green_2.started,orange_2.started,blue_2.started,yellow_2.started,purple_2.started,cyan_2.started,red_2.started,green_2.started,orange_2.stopped,blue_2.stopped,yellow_2.stopped,purple_2.stopped,cyan_2.stopped,red_2.stopped,green_2.stopped,wrongAnswer.stopped,corrColor_2.stopped,brown_2.stopped,teal_2.stopped,bordeaux_2.stopped,grey_2.stopped,seafoam_2.stopped,pink_2.stopped,lime_green_2.stopped,blue_3.started,teal_3.started,brown_3.started,bordeaux_3.started,red_3.started,seafoam_3.started,grey_3.started,pink_3.started,purple_3.started,orange_3.started,green_3.started,cyan_3.started,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.007341999997152016,0.027861499998834915,0.8097122999897692,1.009841499995673,14.963211499998579,return,14.03824710000481,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-04-16_20h37.35.693,Train3Laptop,,2026.1.1,59.77972367409851,2026-04-16 20h37.36.931949 +0200,
01-t,018_Yellow.jpg,True,Yellow,100,88,0,01-t/018_Yellow_0.png,0,0,0,"['space', 'space', 'space', 'space', 'space']","[3.5194288000056986, 5.307179399998859, 10.538633500007563, 11.254918899998302, 14.540526900003897]","[0.07973369999672286, 0.07977810000011232, 0.08863379999820609, 0.08880300000600982, 0.08915179999894463]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[18.32199350000883],[18.322002700006124],0,,,0,,,0,,,0,,,5.0,1.1818243000016082,"[(5.0, 1.1818243000016082)]","[0.38083333333333336, -0.0325]","[0.0033333333333333335, -0.315]","[1, 1]","[0, 0]","[0, 0]","[1.0278882999991765, 1.7587808999960544]","[None, 'button2']",1,[1.7852068999927724],[1.7852183999930276],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8341891000018222],[0.8341998999967473],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,0,0,36,15.141054699997767,,,,,,,,,,,01-t/018_Yellow_0.png,14.994721800001571,14.997063199989498,01-t/018_Yellow_0.png,True,Yellow,100,88,0,"[4.43956430000253, 6.232675899998867, 11.494580700004008, 12.160269700005301, 15.4413862000074]",01-t/018_Yellow_0.png,1,,15.056920699993498,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.141054699997767,15.307163399993442,15.874450399991474,33.3213367999997,Yellow,1,"['space', 'space', 'space', 'space', 'space']","[3.5194288000056986, 5.307179399998859, 10.538633500007563, 11.254918899998302, 14.540526900003897]","[0.07973369999672286, 0.07977810000011232, 0.08863379999820609, 0.08880300000600982, 0.08915179999894463]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[18.32199350000883],[18.322002700006124],0,,,0,,,0,,,0,,,Yellow,35.46015269999043,35.47510989999864,35.809619899999234,33.696968199990806,33.739343099994585,33.739343099994585,0.025490400003036484,33.739343099994585,33.739343099994585,34.90575349998835,35.459316799999215,5.0,1.1818243000016082,"[(5.0, 1.1818243000016082)]","[0.38083333333333336, -0.0325]","[0.0033333333333333335, -0.315]","[1, 1]","[0, 0]","[0, 0]","[1.0278882999991765, 1.7587808999960544]","[None, 'button2']",1,[1.7852068999927724],[1.7852183999930276],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,35.872344699993846,35.8403219999891,35.872344699993846,35.872344699993846,35.872344699993846,35.872344699993846,35.872344699993846,35.872344699993846,35.872344699993846,36.64779319999798,1,[0.8341891000018222],[0.8341998999967473],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,36.648552799990284,36.65878579999844,37.10796149999078,36.992807699993136,['Yellow'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-04-16_20h37.35.693,Train3Laptop,,2026.1.1,59.77972367409851,2026-04-16 20h37.36.931949 +0200,
02-1,011_Orange.jpg,True,Orange,99,48,0,02-1/011_Orange_0.png,1,1,0,"['space', 'space']","[1.3977812999946764, 5.760569299993222]","[0.07972969999536872, 0.10607229999732226]",0,,,0,,,0,,,0,,,0,,,0,,,1,9.58406890000333,9.584074500002316,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,1.030768500000704,"[(5.0, 1.030768500000704)]","[0.38166666666666665, 0.09416666666666666]","[-0.028333333333333332, -0.27]","[1, 1]","[0, 0]","[0, 0]","[0.9339454000000842, 1.8644849999982398]","[None, 'button2']",1,[1.8767258000007132],[1.876740499996231],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[10.017584099987289],[10.017598099992028],0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[9.030116399997496],[9.030126299985568],0,,,0,,,0,,,0,,,0,,,0,,,None,0,1,1,9,37.10796149999078,,,,,,,,,,,02-1/011_Orange_0.png,36.99429459999374,36.99443469999824,02-1/011_Orange_0.png,True,Orange,99,48,0,"[2.329331499990076, 6.660555399997975]",02-1/011_Orange_0.png,2,,37.00861150000128,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.10796149999078,37.30599259999872,37.873354800001835,46.58023809999577,Orange,2,"['space', 'space']","[1.3977812999946764, 5.760569299993222]","[0.07972969999536872, 0.10607229999732226]",0,,,0,,,0,,,0,,,0,,,0,,,1,9.58406890000333,9.584074500002316,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Lime-green,48.810733999998774,48.826348699993105,49.16026249999413,46.94089109999186,46.97315599999274,46.97315599999274,0.010524099998292513,46.97315599999274,,48.00863519999257,48.80990700000257,5.0,1.030768500000704,"[(5.0, 1.030768500000704)]","[0.38166666666666665, 0.09416666666666666]","[-0.028333333333333332, -0.27]","[1, 1]","[0, 0]","[0, 0]","[0.9339454000000842, 1.8644849999982398]","[None, 'button2']",1,[1.8767258000007132],[1.876740499996231],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,49.23996089999855,49.18726209999295,58.22438469999179,58.22438469999179,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,59.1800416999904,1,[10.017584099987289],[10.017598099992028],0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[9.030116399997496],[9.030126299985568],0,,,0,,,0,,,0,,,0,,,0,,,None,59.180784099997254,59.19188929999655,59.64109920000192,59.52552699999069,"['Yellow', 'Lime-green', 'Orange']",46.97315599999274,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,49.23996089999855,58.20881379999628,58.20881379999628,58.20881379999628,58.20881379999628,58.20881379999628,58.20881379999628,58.20881379999628,58.22438469999179,58.22438469999179,58.22438469999179,58.22438469999179,58.22438469999179,58.22438469999179,58.22438469999179,58.22438469999179,58.22438469999179,,,,,,,,,,,,,,,,,,002,003,2026-04-16_20h37.35.693,Train3Laptop,,2026.1.1,59.77972367409851,2026-04-16 20h37.36.931949 +0200,
01-1,028_Blue.jpg,True,Blue,0,9,96,01-1/028_Blue_0.png,2,2,0,"['space', 'space']","[0.31671719999576453, 1.3062075999914669]","[0.11604540000553243, 0.09782720000657719]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[4.6497409000003245],[4.649749800009886],0,,,0,,,0,,,0,,,0,,,5.0,0.8482775999873411,"[(5.0, 0.8482775999873411)]","[0.3875, 0.011666666666666667]","[0.005833333333333334, -0.2791666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.7659897999983514, 1.9183154000056675]","[None, 'button2']",1,[1.9295080000010785],[1.9295147999946494],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.40014999998675194],[0.4001587999955518],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,2,2,4,59.64109920000192,,,,,,,,,,,01-1/028_Blue_0.png,59.52713489999587,59.52774049999425,01-1/028_Blue_0.png,True,Blue,0,9,96,"[1.2051066999993054, 2.2768497000070056]",01-1/028_Blue_0.png,3,,59.54508549999446,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.64109920000192,59.80833600000187,60.40883709999616,64.17965269999695,Blue,2,"['space', 'space']","[0.31671719999576453, 1.3062075999914669]","[0.11604540000553243, 0.09782720000657719]",0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[4.6497409000003245],[4.649749800009886],0,,,0,,,0,,,0,,,0,,,Blue,66.46086389999255,66.47493359999498,66.80927810000139,64.54001509999216,64.57283629999438,64.57283629999438,0.01019119999546092,64.57283629999438,,65.43953730000067,66.46055550000165,5.0,0.8482775999873411,"[(5.0, 0.8482775999873411)]","[0.3875, 0.011666666666666667]","[0.005833333333333334, -0.2791666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.7659897999983514, 1.9183154000056675]","[None, 'button2']",1,[1.9295080000010785],[1.9295147999946494],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,66.85532760000206,66.84121309999318,66.85532760000206,66.85532760000206,66.85532760000206,66.85532760000206,66.85532760000206,66.85532760000206,66.85532760000206,67.21293689998856,1,[0.40014999998675194],[0.4001587999955518],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,67.21327989999554,67.22481780000089,67.64056749999872,67.55838770000264,"['Yellow', 'Lime-green', 'Orange', 'Blue']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.57283629999438,,,,,,,,,,,,,,,,,002,003,2026-04-16_20h37.35.693,Train3Laptop,,2026.1.1,59.77972367409851,2026-04-16 20h37.36.931949 +0200,
03-1,013_Teal.jpg,True,Teal,0,48,60,03-1/013_Teal_0.png,3,3,0,"['space', 'space']","[0.3769043999927817, 2.707087999995565]","[0.05154700001003221, 0.12532089999876916]",0,,,1,12.550593300009496,12.55059959999926,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,0.7306657000008272,"[(5.0, 0.7306657000008272)]","[0.3883333333333333, 0.0075]","[0.006666666666666667, -0.295]","[1, 1]","[0, 0]","[0, 0]","[0.6168618999945465, 1.3160559999960242]","[None, 'button2']",1,[1.3259495999809587],[1.3259612999827368],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.41557679999095853],[0.4155904999934137],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,3,3,24,67.64056749999872,,,,,,,,,,,03-1/013_Teal_0.png,67.55972459999612,67.56035249998968,03-1/013_Teal_0.png,True,Teal,0,48,60,"[1.324032000004081, 3.692569700011518]",03-1/013_Teal_0.png,4,,67.57559509998828,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.64056749999872,67.83971770000062,68.49089390000154,80.11445119998825,Teal,2,"['space', 'space']","[0.3769043999927817, 2.707087999995565]","[0.05154700001003221, 0.12532089999876916]",0,,,1,12.550593300009496,12.55059959999926,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Teal,81.79413039999781,81.80909369999426,82.14252139999007,80.47370529999898,80.50539130000107,80.50539130000107,0.00899489998118952,80.50539130000107,,81.25562319999153,81.79337279999163,5.0,0.7306657000008272,"[(5.0, 0.7306657000008272)]","[0.3883333333333333, 0.0075]","[0.006666666666666667, -0.295]","[1, 1]","[0, 0]","[0, 0]","[0.6168618999945465, 1.3160559999960242]","[None, 'button2']",1,[1.3259495999809587],[1.3259612999827368],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,82.18818389999797,82.17442739999387,82.18818389999797,82.18818389999797,82.18818389999797,82.18818389999797,82.18818389999797,82.18818389999797,82.18818389999797,82.56406309999875,1,[0.41557679999095853],[0.4155904999934137],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,82.56482629998936,82.57502749998821,83.02335989999119,82.90869759999623,"['Yellow', 'Lime-green', 'Orange', 'Blue', 'Teal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.50539130000107,,,,,,,,,,,,,,,,002,003,2026-04-16_20h37.35.693,Train3Laptop,,2026.1.1,59.77972367409851,2026-04-16 20h37.36.931949 +0200,
03-1,010_Brown.jpg,True,Brown,50,18,0,03-1/010_Brown_0.png,4,4,0,"['space', 'space', 'space', 'space']","[0.19490699999732897, 1.6715772999887122, 2.326014699996449, 3.2479483999923104]","[0.07081550000293646, 0.09768330000224523, 0.08894970000255853, 0.08881960000144318]",1,10.394887299989932,10.39489379999577,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5.0,0.914192299998831,"[(5.0, 0.914192299998831)]","[0.36083333333333334, 0.0625]","[0.010833333333333334, -0.27166666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.8164756000041962, 1.800243399993633]","[None, 'button2']",1,[1.815276499997708],[1.8152812000043923],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.4678408999898238],[0.467852200003108],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,0,4,4,16,83.02335989999119,,,,,,,,,,,03-1/010_Brown_0.png,82.91071899999224,82.91177919998881,03-1/010_Brown_0.png,True,Brown,50,18,0,"[1.092060599999968, 2.64216759998817, 3.2748473999963608, 4.166200599996955]",03-1/010_Brown_0.png,5,,82.92836459999671,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.02335989999119,83.18898449999688,83.80724729999201,93.30909559999418,Brown,0,"['space', 'space', 'space', 'space']","[0.19490699999732897, 1.6715772999887122, 2.326014699996449, 3.2479483999923104]","[0.07081550000293646, 0.09768330000224523, 0.08894970000255853, 0.08881960000144318]",1,10.394887299989932,10.39489379999577,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,Brown,95.4759417999885,95.49005829999805,95.82464419999451,93.67367389998981,93.70436069999414,93.70436069999414,0.01442039999528788,93.70436069999414,,94.62351910000143,95.47562169999583,5.0,0.914192299998831,"[(5.0, 0.914192299998831)]","[0.36083333333333334, 0.0625]","[0.010833333333333334, -0.27166666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.8164756000041962, 1.800243399993633]","[None, 'button2']",1,[1.815276499997708],[1.8152812000043923],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,95.87151379999705,95.8483922000014,95.87151379999705,95.87151379999705,95.87151379999705,95.87151379999705,95.87151379999705,95.87151379999705,95.87151379999705,96.2966674999916,1,[0.4678408999898238],[0.467852200003108],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,None,96.29714889999013,96.30656559999625,96.73913409998931,96.640565099995,"['Yellow', 'Lime-green', 'Orange', 'Blue', 'Teal', 'Brown']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.70436069999414,,,,,,,,,,,,,,,002,003,2026-04-16_20h37.35.693,Train3Laptop,,2026.1.1,59.77972367409851,2026-04-16 20h37.36.931949 +0200,
