folder,image,logical,corrColor,corrR,corrG,corrB,image_path,thisN,thisTrialN,thisRepN,spacebar.keys,spacebar.rt,spacebar.duration,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,R.started,G.started,B.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.spacebar.rt,trials.spacebar.duration,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,yellow_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,PauseEnd.stopped,colorList.routineEndVal,red_3.started,text_11.stopped,purple_3.started,blue_3.started,cyan_3.started,text_8.stopped,green_3.started,wrongAnswer.started,corrColor_2.started,blue_2.started,yellow_2.started,purple_2.started,cyan_2.started,red_2.started,green_2.started,cyan_2.stopped,red_2.stopped,green_2.stopped,wrongAnswer.stopped,corrColor_2.stopped,blue_2.stopped,yellow_2.stopped,purple_2.stopped,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.020298999967053533,0.038642399944365025,0.8055362000595778,1.005561500089243,14.903381299925968,return,13.883775499882177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-03-21_21h50.12.707,Train2,,2026.1.1,60.20172390259611,2026-03-21 21h50.14.343370 +0100,
01-1,018_Yellow.jpg,True,Yellow,100,88,0,01-1/018_Yellow_0.png,0,0,0,['space'],[4.7366005999501795],[0.10738970013335347],0,,,1,[9.453604399925098],[9.453632599906996],0,,,0,,,0,,,0,,,5.0,1.7003609000239521,"[(5.0, 1.7003609000239521)]","[0.3725, 0.05583333333333333]","[0.013333333333333334, -0.2808333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.5668000997975469, 2.661095199873671]","[None, 'button2']",1,[2.6861635998357087],[2.686175199924037],0,,,0,,,0,,,0,,,0,,,0,,,1,[1.0240406999364495],[1.0240621000993997],0,,,0,,,0,,,0,,,0,,,0,,,None,0,0,0,13,15.168349900050089,,,,,,,,,,,01-1/018_Yellow_0.png,14.940836800029501,14.94305710005574,01-1/018_Yellow_0.png,True,Yellow,100,88,0,[5.717707599978894],01-1/018_Yellow_0.png,1,,15.024474400095642,15.168349900050089,15.168349900050089,15.168349900050089,15.168349900050089,15.168349900050089,15.168349900050089,15.168349900050089,15.168349900050089,15.168349900050089,15.168349900050089,15.168349900050089,15.901871700072661,24.39777890010737,Yellow,1,['space'],[4.7366005999501795],[0.10738970013335347],0,,,1,[9.453604399925098],[9.453632599906996],0,,,0,,,0,,,0,,,Yellow,27.436264199903235,27.453836400061846,27.787298599956557,24.772425699979067,24.83377550006844,24.83377550006844,0.024273699847981334,24.83377550006844,24.83377550006844,26.516703800065443,27.435764099936932,5.0,1.7003609000239521,"[(5.0, 1.7003609000239521)]","[0.3725, 0.05583333333333333]","[0.013333333333333334, -0.2808333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.5668000997975469, 2.661095199873671]","[None, 'button2']",1,[2.6861635998357087],[2.686175199924037],0,,,0,,,0,,,0,,,0,,,0,,,27.8220033000689,27.867173500126228,27.867173500126228,27.867173500126228,27.867173500126228,27.867173500126228,27.867173500126228,27.867173500126228,28.812036199960858,1,[1.0240406999364495],[1.0240621000993997],0,,,0,,,0,,,0,,,0,,,0,,,None,28.812461799941957,28.833396299974993,29.170364999910817,['Yellow'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-03-21_21h50.12.707,Train2,,2026.1.1,60.20172390259611,2026-03-21 21h50.14.343370 +0100,
01-1,018_Red.jpg,True,Red,97,0,11,01-1/018_Red_0.png,1,1,0,"['space', 'space', 'space', 'space']","[2.0536177000030875, 3.0487734000198543, 4.497960099950433, 5.295078200055286]","[0.0976358000189066, 0.11636989982798696, 0.115953000029549, 0.10650819982402027]",0,,,0,,,0,,,0,,,1,[8.754433099878952],[8.754457999952137],0,,,5.0,1.4465755000710487,"[(5.0, 1.4465755000710487)]","[0.3775, 0.03916666666666667]","[-0.0025, -0.2825]","[1, 1]","[0, 0]","[0, 0]","[1.3064359999261796, 2.1349768999498338]","[None, 'button2']",1,[2.1510758998338133],[2.151089899940416],0,,,0,,,0,,,0,,,0,,,0,,,1,[2.0044134000781924],[2.00443709990941],0,,,0,,,0,,,0,,,0,,,0,,,None,0,1,1,12,29.36861060000956,,,,,,,,,,,01-1/018_Red_0.png,29.171199900098145,29.176758599933237,01-1/018_Red_0.png,True,Red,97,0,11,"[3.038787999888882, 3.9994538999162614, 5.4777514999732375, 6.255047499900684]",01-1/018_Red_0.png,2,,29.20189219992608,29.36861060000956,29.36861060000956,29.36861060000956,29.36861060000956,29.36861060000956,29.36861060000956,29.36861060000956,29.36861060000956,29.36861060000956,29.36861060000956,29.36861060000956,30.118028700118884,37.93175540002994,Red,0,"['space', 'space', 'space', 'space']","[2.0536177000030875, 3.0487734000198543, 4.497960099950433, 5.295078200055286]","[0.0976358000189066, 0.11636989982798696, 0.115953000029549, 0.10650819982402027]",0,,,0,,,0,,,0,,,1,[8.754433099878952],[8.754457999952137],0,,,Red,40.4356078999117,40.453158600023016,40.78723090002313,38.29701939993538,38.33197279996239,38.33197279996239,0.014869699953123927,38.33197279996239,,39.799179000081494,40.43496480002068,5.0,1.4465755000710487,"[(5.0, 1.4465755000710487)]","[0.3775, 0.03916666666666667]","[-0.0025, -0.2825]","[1, 1]","[0, 0]","[0, 0]","[1.3064359999261796, 2.1349768999498338]","[None, 'button2']",1,[2.1510758998338133],[2.151089899940416],0,,,0,,,0,,,0,,,0,,,0,,,40.809474500129,40.832681300118566,40.832681300118566,40.832681300118566,40.832681300118566,40.832681300118566,40.832681300118566,40.832681300118566,42.79160230001435,1,[2.0044134000781924],[2.00443709990941],0,,,0,,,0,,,0,,,0,,,0,,,None,42.79199580010027,42.80111990007572,43.136767900083214,"['Yellow', 'Red']",38.33197279996239,43.33431629999541,,,,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-03-21_21h50.12.707,Train2,,2026.1.1,60.20172390259611,2026-03-21 21h50.14.343370 +0100,
01-1,021_Yellow.jpg,True,Yellow,99,88,0,01-1/021_Yellow_0.png,2,2,0,['space'],[4.554411399876699],[0.08838950004428625],0,,,1,[8.093562399968505],[8.093584100017324],0,,,0,,,0,,,0,,,5.0,1.4794983000028878,"[(5.0, 1.4794983000028878)]","[0.3725, 0.015]","[-0.005, -0.28]","[1, 1]","[0, 0]","[0, 0]","[1.336297799833119, 2.1678978998679668]","[None, 'button2']",1,[2.181750999763608],[2.1817630999721587],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8548071999102831],[0.8548203997779638],0,,,0,,,0,,,0,,,0,,,0,,,None,0,2,2,15,43.33431629999541,,,,,,,,,,,01-1/021_Yellow_0.png,43.13759639998898,43.13960379990749,01-1/021_Yellow_0.png,True,Yellow,99,88,0,"[3.0658366999123245, 5.634460000088438]",01-1/021_Yellow_0.png,3,,43.15469260001555,43.33431629999541,43.33431629999541,43.33431629999541,43.33431629999541,43.33431629999541,43.33431629999541,43.33431629999541,43.33431629999541,43.33431629999541,43.33431629999541,43.33431629999541,44.16635529999621,51.23388239997439,Yellow,2,['space'],[4.554411399876699],[0.08838950004428625],0,,,1,[8.093562399968505],[8.093584100017324],0,,,0,,,0,,,0,,,Yellow,53.76781570003368,53.786226300057024,54.119773699902,51.59703509998508,51.65051280008629,51.65051280008629,0.012879899935796857,51.65051280008629,51.65051280008629,53.13214399991557,53.76733239996247,5.0,1.4794983000028878,"[(5.0, 1.4794983000028878)]","[0.3725, 0.015]","[-0.005, -0.28]","[1, 1]","[0, 0]","[0, 0]","[1.336297799833119, 2.1678978998679668]","[None, 'button2']",1,[2.181750999763608],[2.1817630999721587],0,,,0,,,0,,,0,,,0,,,0,,,54.13550089998171,54.16613629995845,54.16613629995845,54.16613629995845,54.16613629995845,54.16613629995845,54.16613629995845,54.16613629995845,54.97393240011297,1,[0.8548071999102831],[0.8548203997779638],0,,,0,,,0,,,0,,,0,,,0,,,None,54.97429969999939,54.9858438000083,55.32075299997814,"['Yellow', 'Red', 'Yellow']",,55.5343462000601,,,,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-03-21_21h50.12.707,Train2,,2026.1.1,60.20172390259611,2026-03-21 21h50.14.343370 +0100,
01-1,028_Purple.jpg,True,Purple,66,0,95,01-1/028_Purple_0.png,3,3,0,['space'],[3.0626239001285285],[0.07946709985844791],0,,,0,,,1,[13.785320200026035],[13.785353699931875],0,,,0,,,0,,,5.0,1.3642726999241859,"[(5.0, 1.3642726999241859)]","[0.3641666666666667, 0.06333333333333334]","[-0.018333333333333333, -0.2808333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.2359704000409693, 2.121213800041005]","[None, 'button2']",1,[2.1388483999762684],[2.13886129995808],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6526553998701274],[0.6526699997484684],0,,,0,,,0,,,0,,,0,,,0,,,None,0,3,3,23,55.5343462000601,,,,,,,,,,,01-1/028_Purple_0.png,55.32158780004829,55.32544109993614,01-1/028_Purple_0.png,True,Purple,66,0,95,"[3.0634463999886066, 4.05930530000478]",01-1/028_Purple_0.png,4,,55.353890399914235,55.5343462000601,55.5343462000601,55.5343462000601,55.5343462000601,55.5343462000601,55.5343462000601,55.5343462000601,55.5343462000601,55.5343462000601,55.5343462000601,55.5343462000601,56.283662599977106,69.1116686000023,Purple,2,['space'],[3.0626239001285285],[0.07946709985844791],0,,,0,,,1,[13.785320200026035],[13.785353699931875],0,,,0,,,0,,,Purple,71.60251190001145,71.61833720002323,71.95265150000341,69.47827939991839,69.53250470012426,69.53250470012426,0.01637020008638501,69.53250470012426,,70.89839749992825,71.6020889999345,5.0,1.3642726999241859,"[(5.0, 1.3642726999241859)]","[0.3641666666666667, 0.06333333333333334]","[-0.018333333333333333, -0.2808333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.2359704000409693, 2.121213800041005]","[None, 'button2']",1,[2.1388483999762684],[2.13886129995808],0,,,0,,,0,,,0,,,0,,,0,,,71.96542360004969,71.98123780009337,71.98123780009337,71.98123780009337,71.98123780009337,71.98123780009337,71.98123780009337,71.98123780009337,72.60639570001513,1,[0.6526553998701274],[0.6526699997484684],0,,,0,,,0,,,0,,,0,,,0,,,None,72.60676239989698,72.61776400008239,72.95209760009311,"['Yellow', 'Red', 'Yellow', 'Purple']",,73.11642209999263,69.53250470012426,,,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-03-21_21h50.12.707,Train2,,2026.1.1,60.20172390259611,2026-03-21 21h50.14.343370 +0100,
01-1,006_Blue.jpg,True,Blue,2,6,100,01-1/006_Blue_0.png,4,4,0,"['space', 'space', 'space', 'space']","[0.6222258000634611, 1.4465391000267118, 3.3304632999934256, 4.83974270010367]","[0.09764580009505153, 0.0883581000380218, 0.08895230013877153, 0.08874620008282363]",1,[8.057896899990737],[8.057928600115702],0,,,0,,,0,,,0,,,0,,,5.0,1.3127007000148296,"[(5.0, 1.3127007000148296)]","[0.38, 0.03833333333333333, 0.0525]","[0.018333333333333333, -0.24083333333333334, -0.2758333333333333]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.20271490002051, 2.075383299961686, 2.5213434000033885]","[None, None, 'button2']",1,[2.5390820999164134],[2.539095099782571],0,,,0,,,0,,,0,,,0,,,0,,,1,[1.1629529998172075],[1.1629709999542683],0,,,0,,,0,,,0,,,0,,,0,,,None,0,4,4,0,73.11642209999263,,,,,,,,,,,01-1/006_Blue_0.png,72.95290099992417,72.9531008999329,01-1/006_Blue_0.png,True,Blue,2,6,100,"[1.621237700106576, 2.4749992000870407, 4.31308660004288, 5.162034500157461, 5.84080780018121]",01-1/006_Blue_0.png,5,,72.96830440009944,73.11642209999263,73.11642209999263,73.11642209999263,73.11642209999263,73.11642209999263,73.11642209999263,73.11642209999263,73.11642209999263,73.11642209999263,73.11642209999263,73.11642209999263,73.91682030004449,81.01202240004204,Blue,1,"['space', 'space', 'space', 'space']","[0.6222258000634611, 1.4465391000267118, 3.3304632999934256, 4.83974270010367]","[0.09764580009505153, 0.0883581000380218, 0.08895230013877153, 0.08874620008282363]",1,[8.057896899990737],[8.057928600115702],0,,,0,,,0,,,0,,,0,,,Blue,83.90347329992801,83.9183561000973,84.25440320000052,81.37898220005445,81.43144099996425,81.43144099996425,0.016607499914243817,81.43144099996425,,82.7481619999744,83.90294900001027,5.0,1.3127007000148296,"[(5.0, 1.3127007000148296)]","[0.38, 0.03833333333333333, 0.0525]","[0.018333333333333333, -0.24083333333333334, -0.2758333333333333]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.20271490002051, 2.075383299961686, 2.5213434000033885]","[None, None, 'button2']",1,[2.5390820999164134],[2.539095099782571],0,,,0,,,0,,,0,,,0,,,0,,,84.26876930007711,84.28107300004922,84.28107300004922,84.28107300004922,84.28107300004922,84.28107300004922,84.28107300004922,84.28107300004922,85.41760920011438,1,[1.1629529998172075],[1.1629709999542683],0,,,0,,,0,,,0,,,0,,,0,,,None,85.41793240001425,85.43437479995191,85.76836939994246,"['Yellow', 'Red', 'Yellow', 'Purple', 'Blue']",,,,81.43144099996425,,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-03-21_21h50.12.707,Train2,,2026.1.1,60.20172390259611,2026-03-21 21h50.14.343370 +0100,
01-1,022_Cyan.jpg,True,Cyan,0,96,90,01-1/022_Cyan_0.png,5,5,0,"['space', 'space']","[1.1828633002005517, 4.2345495000481606]","[0.09720029984600842, 0.11589760007336736]",0,,,0,,,0,,,1,[11.523562799906358],[11.523587400093675],0,,,0,,,5.0,1.0164191001094878,"[(5.0, 1.0164191001094878)]","[0.3858333333333333, 0.041666666666666664]","[-0.0025, -0.3025]","[1, 1]","[0, 0]","[0, 0]","[0.9066558999475092, 1.822334999917075]","[None, 'button2']",1,[1.834462400060147],[1.8344739999156445],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6688991996925324],[0.6689389997627586],0,,,0,,,0,,,0,,,0,,,0,,,None,0,5,5,17,85.96605599997565,,,,,,,,,,,01-1/022_Cyan_0.png,85.76909420010634,85.77230580011383,01-1/022_Cyan_0.png,True,Cyan,0,96,90,"[2.289739599917084, 5.276447199983522]",01-1/022_Cyan_0.png,6,,85.78258559992537,85.96605599997565,85.96605599997565,85.96605599997565,85.96605599997565,85.96605599997565,85.96605599997565,85.96605599997565,85.96605599997565,85.96605599997565,85.96605599997565,85.96605599997565,86.80031329998747,97.29640479991212,Cyan,2,"['space', 'space']","[1.1828633002005517, 4.2345495000481606]","[0.09720029984600842, 0.11589760007336736]",0,,,0,,,0,,,1,[11.523562799906358],[11.523587400093675],0,,,0,,,Cyan,99.48300849995576,99.49954090011306,99.83570419996977,97.6579245000612,97.69749559997581,97.69749559997581,0.011275999946519732,97.69749559997581,,98.73062240006402,99.48255160008557,5.0,1.0164191001094878,"[(5.0, 1.0164191001094878)]","[0.3858333333333333, 0.041666666666666664]","[-0.0025, -0.3025]","[1, 1]","[0, 0]","[0, 0]","[0.9066558999475092, 1.822334999917075]","[None, 'button2']",1,[1.834462400060147],[1.8344739999156445],0,,,0,,,0,,,0,,,0,,,0,,,99.85460010007955,99.88044969993643,99.88044969993643,99.88044969993643,99.88044969993643,99.88044969993643,99.88044969993643,99.88044969993643,100.50344100012444,1,[0.6688991996925324],[0.6689389997627586],0,,,0,,,0,,,0,,,0,,,0,,,None,100.50382720003836,100.5157610999886,100.85236870008521,"['Yellow', 'Red', 'Yellow', 'Purple', 'Blue', 'Cyan']",,101.01524599990807,,,97.69749559997581,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-03-21_21h50.12.707,Train2,,2026.1.1,60.20172390259611,2026-03-21 21h50.14.343370 +0100,
01-1,007_Blue.jpg,True,Blue,0,2,97,01-1/007_Blue_0.png,6,6,0,"['space', 'space', 'space', 'space', 'space']","[1.128772399853915, 1.8456456998828799, 3.0530925998464227, 3.6525576999410987, 6.513119000010192]","[0.07965680002234876, 0.0886459001339972, 0.11610400001518428, 0.10770870000123978, 0.10735619999468327]",1,[9.278735499829054],[9.278761199908331],0,,,0,,,0,,,0,,,0,,,5.0,1.3949678998906165,"[(5.0, 1.3949678998906165)]","[0.37, 0.03916666666666667]","[0.0033333333333333335, -0.2891666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.2862976999022067, 2.168341599870473]","[None, 'button2']",1,[2.180009000003338],[2.1800218001008034],0,,,0,,,0,,,0,,,0,,,0,,,1,[1.8730289000086486],[1.8730468000285327],0,,,0,,,0,,,0,,,0,,,0,,,None,0,6,6,3,101.01524599990807,,,,,,,,,,,01-1/007_Blue_0.png,100.85331279993989,100.85357189993374,01-1/007_Blue_0.png,True,Blue,0,2,97,"[2.1148980997968465, 2.8697284997906536, 4.06824649986811, 4.688579499954358, 7.580460299970582]",01-1/007_Blue_0.png,7,,100.86755020008422,101.01524599990807,101.01524599990807,101.01524599990807,101.01524599990807,101.01524599990807,101.01524599990807,101.01524599990807,101.01524599990807,101.01524599990807,101.01524599990807,101.01524599990807,101.8317454000935,110.13341309991665,Blue,1,"['space', 'space', 'space', 'space', 'space']","[1.128772399853915, 1.8456456998828799, 3.0530925998464227, 3.6525576999410987, 6.513119000010192]","[0.07965680002234876, 0.0886459001339972, 0.11610400001518428, 0.10770870000123978, 0.10735619999468327]",1,[9.278735499829054],[9.278761199908331],0,,,0,,,0,,,0,,,0,,,Blue,112.66553810006008,112.68523840000853,113.01856190012768,110.49401720007882,110.54707360011525,110.54707360011525,0.01032850006595254,110.54707360011525,,111.9470589000266,112.66507240012288,5.0,1.3949678998906165,"[(5.0, 1.3949678998906165)]","[0.37, 0.03916666666666667]","[0.0033333333333333335, -0.2891666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.2862976999022067, 2.168341599870473]","[None, 'button2']",1,[2.180009000003338],[2.1800218001008034],0,,,0,,,0,,,0,,,0,,,0,,,113.03865800006315,113.06395149999298,113.06395149999298,113.06395149999298,113.06395149999298,113.06395149999298,113.06395149999298,113.06395149999298,114.8899213001132,1,[1.8730289000086486],[1.8730468000285327],0,,,0,,,0,,,0,,,0,,,0,,,None,114.89032160001807,114.89895189995877,115.2338278000243,"['Yellow', 'Red', 'Yellow', 'Purple', 'Blue', 'Cyan', 'Blue']",,115.39867309993133,,110.54707360011525,,,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-03-21_21h50.12.707,Train2,,2026.1.1,60.20172390259611,2026-03-21 21h50.14.343370 +0100,
01-1,025_Cyan.jpg,True,Cyan,7,100,99,01-1/025_Cyan_0.png,7,7,0,"['space', 'space']","[0.2873881000559777, 2.1804602998308837]","[0.08892499981448054, 0.14336100011132658]",0,,,0,,,0,,,1,[8.131202299846336],[8.131223700009286],0,,,0,,,5.0,1.549083000048995,"[(5.0, 1.549083000048995)]","[0.36333333333333334, -0.0075]","[-0.0075, -0.28583333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.4370963999535888, 2.4384687999263406]","[None, 'button2']",1,[2.4472489000763744],[2.44726589997299],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6860418000724167],[0.6860601000953466],0,,,0,,,0,,,0,,,0,,,0,,,None,0,7,7,22,115.39867309993133,,,,,,,,,,,01-1/025_Cyan_0.png,115.23459789995104,115.23585660010576,01-1/025_Cyan_0.png,True,Cyan,7,100,99,"[1.3111805999651551, 3.2922298000194132]",01-1/025_Cyan_0.png,8,,115.24937140010297,115.39867309993133,115.39867309993133,115.39867309993133,115.39867309993133,115.39867309993133,115.39867309993133,115.39867309993133,115.39867309993133,115.39867309993133,115.39867309993133,115.39867309993133,116.23156989994459,123.3675941999536,Cyan,2,"['space', 'space']","[0.2873881000559777, 2.1804602998308837]","[0.08892499981448054, 0.14336100011132658]",0,,,0,,,0,,,1,[8.131202299846336],[8.131223700009286],0,,,0,,,Cyan,126.16758959996514,126.18355800001882,126.5187389999628,123.72573910001665,123.76319289999083,123.76319289999083,0.00779920001514256,123.76319289999083,,125.32963760010898,126.16700270003639,5.0,1.549083000048995,"[(5.0, 1.549083000048995)]","[0.36333333333333334, -0.0075]","[-0.0075, -0.28583333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.4370963999535888, 2.4384687999263406]","[None, 'button2']",1,[2.4472489000763744],[2.44726589997299],0,,,0,,,0,,,0,,,0,,,0,,,126.5373257000465,126.56269360007718,126.56269360007718,126.56269360007718,126.56269360007718,126.56269360007718,126.56269360007718,126.56269360007718,127.20519350003451,1,[0.6860418000724167],[0.6860601000953466],0,,,0,,,0,,,0,,,0,,,0,,,None,127.20563270011917,127.21679450012743,127.54976520012133,"['Yellow', 'Red', 'Yellow', 'Purple', 'Blue', 'Cyan', 'Blue', 'Cyan']",,127.74735680012964,,,123.76319289999083,126.56269360007718,,,,,,,,,,,,,,,,,,,,,,,002,003,2026-03-21_21h50.12.707,Train2,,2026.1.1,60.20172390259611,2026-03-21 21h50.14.343370 +0100,
