folder,image,logical,corrColor,corrR,corrG,corrB,image_path,thisN,thisTrialN,thisRepN,spacebar.keys,spacebar.rt,spacebar.duration,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,G.started,B.started,R.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.spacebar.rt,trials.spacebar.duration,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,text_8.stopped,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,yellow_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,text_11.stopped,PauseEnd.stopped,colorList.routineEndVal,cyan_3.started,red_3.started,purple_3.started,green_3.started,blue_3.started,wrongAnswer.started,corrColor_2.started,blue_2.started,yellow_2.started,purple_2.started,cyan_2.started,red_2.started,green_2.started,green_2.stopped,wrongAnswer.stopped,corrColor_2.stopped,blue_2.stopped,yellow_2.stopped,purple_2.stopped,cyan_2.stopped,red_2.stopped,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0073552001267671585,0.027752000140026212,0.810362100135535,1.0102842000778764,4.402344800066203,return,3.570385000202805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,003,2026-03-24_22h09.02.530,Train1Laptop,,2026.1.1,59.9507804392701,2026-03-24 22h09.03.889778 +0100,
01-1,016_Yellow.jpg,True,Yellow,98,100,11,01-1/016_Yellow_0.png,0,0,0,"['space', 'space']","[3.337059099925682, 4.368763800011948]","[0.1428685002028942, 0.13400160009041429]",0,,,1,[10.24185340013355],[10.241868000011891],0,,,0,,,0,,,0,,,5.0,1.4985768001060933,"[(5.0, 1.4985768001060933)]","[0.3675, 0.020833333333333332]","[-0.035833333333333335, -0.3283333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.2818553000688553, 2.6146050998941064]","[None, 'button2']",1,[2.62732099997811],[2.6273306999355555],0,,,0,,,0,,,0,,,0,,,0,,,1,[1.3856615000404418],[1.3856758000329137],0,,,0,,,0,,,0,,,0,,,0,,,None,0,0,0,10,4.624819700140506,,,,,,,,,,,01-1/016_Yellow_0.png,4.434017000021413,4.434669699985534,01-1/016_Yellow_0.png,True,Yellow,98,100,11,"[4.356644900050014, 5.44554950017482]",01-1/016_Yellow_0.png,1,,4.488759400090203,4.624819700140506,4.624819700140506,4.624819700140506,4.624819700140506,4.624819700140506,4.624819700140506,4.624819700140506,4.624819700140506,4.624819700140506,4.624819700140506,4.7576478000264615,5.424786800052971,14.679996600141749,Yellow,2,"['space', 'space']","[3.337059099925682, 4.368763800011948]","[0.1428685002028942, 0.13400160009041429]",0,,,1,[10.24185340013355],[10.241868000011891],0,,,0,,,0,,,0,,,Yellow,17.65959700010717,17.675877900095657,15.090127400122583,18.010026999982074,15.041920700110495,15.090127400122583,15.090127400122583,0.01169569999910891,15.090127400122583,15.090127400122583,16.58996060001664,17.659158500144258,5.0,1.4985768001060933,"[(5.0, 1.4985768001060933)]","[0.3675, 0.020833333333333332]","[-0.035833333333333335, -0.3283333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.2818553000688553, 2.6146050998941064]","[None, 'button2']",1,[2.62732099997811],[2.6273306999355555],0,,,0,,,0,,,0,,,0,,,0,,,18.033303500153124,18.056807100074366,18.056807100074366,18.056807100074366,18.056807100074366,18.056807100074366,18.056807100074366,18.056807100074366,19.397551000118256,1,[1.3856615000404418],[1.3856758000329137],0,,,0,,,0,,,0,,,0,,,0,,,None,19.397891300031915,19.409616000019014,19.874027600046247,19.743310899939388,['Yellow'],,,,,,,,,,,,,,,,,,,,,,,,,,,001,003,2026-03-24_22h09.02.530,Train1Laptop,,2026.1.1,59.9507804392701,2026-03-24 22h09.03.889778 +0100,
01-1,029_Yellow.jpg,True,Yellow,100,94,5,01-1/029_Yellow_0.png,1,1,0,"['space', 'space']","[0.44660600018687546, 1.258105400018394]","[0.14328820002265275, 0.11594719998538494]",0,,,1,[5.289773300057277],[5.289786000037566],0,,,0,,,0,,,0,,,5.0,1.2982419000472873,"[(5.0, 1.2982419000472873)]","[0.39, 0.015833333333333335]","[-0.018333333333333333, -0.2975]","[1, 1]","[0, 0]","[0, 0]","[1.090495300013572, 2.3250063001178205]","[None, 'button2']",1,[2.3373805000446737],[2.3373895999975502],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.985614099772647],[0.9856271997559816],0,,,0,,,0,,,0,,,0,,,0,,,None,0,1,1,24,19.874027600046247,,,,,,,,,,,01-1/029_Yellow_0.png,19.744001500075683,19.744141600094736,01-1/029_Yellow_0.png,True,Yellow,100,94,5,"[1.5181959001347423, 2.2403681001160294]",01-1/029_Yellow_0.png,2,,19.749295599991456,19.874027600046247,19.874027600046247,19.874027600046247,19.874027600046247,19.874027600046247,19.874027600046247,19.874027600046247,19.874027600046247,19.874027600046247,19.874027600046247,20.10741259995848,20.707305199932307,25.037189099937677,Yellow,2,"['space', 'space']","[0.44660600018687546, 1.258105400018394]","[0.14328820002265275, 0.11594719998538494]",0,,,1,[5.289773300057277],[5.289786000037566],0,,,0,,,0,,,0,,,Yellow,27.727126500103623,27.742762899957597,,28.077438400126994,25.399264600127935,25.423021800117567,25.423021800117567,0.011658899951726198,25.423021800117567,25.423021800117567,26.756355799967423,27.72665540012531,5.0,1.2982419000472873,"[(5.0, 1.2982419000472873)]","[0.39, 0.015833333333333335]","[-0.018333333333333333, -0.2975]","[1, 1]","[0, 0]","[0, 0]","[1.090495300013572, 2.3250063001178205]","[None, 'button2']",1,[2.3373805000446737],[2.3373895999975502],0,,,0,,,0,,,0,,,0,,,0,,,28.086691200034693,28.106248799944296,28.106248799944296,28.106248799944296,28.106248799944296,28.106248799944296,28.106248799944296,28.106248799944296,29.064437800087035,1,[0.985614099772647],[0.9856271997559816],0,,,0,,,0,,,0,,,0,,,0,,,None,29.064751700032502,29.07569590001367,29.54330620006658,29.40881590009667,"['Yellow', 'Yellow']",,,,,,,,,,,,,,,,,,,,,,,,,,,001,003,2026-03-24_22h09.02.530,Train1Laptop,,2026.1.1,59.9507804392701,2026-03-24 22h09.03.889778 +0100,
01-1,022_Yellow.jpg,True,Yellow,98,91,2,01-1/022_Yellow_0.png,2,2,0,None,,,0,,,1,[4.2515366999432445],[4.2515487999189645],0,,,0,,,0,,,0,,,5.0,1.3482636997941881,"[(5.0, 1.3482636997941881)]","[0.3575, 0.04083333333333333]","[-0.0075, -0.3]","[1, 1]","[0, 0]","[0, 0]","[1.1070634999778122, 2.2738029998727143]","[None, 'button2']",1,[2.2762249999213964],[2.2762355997692794],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7352789000142366],[0.735294499900192],0,,,0,,,0,,,0,,,0,,,0,,,None,0,2,2,18,29.54330620006658,,,,,,,,,,,01-1/022_Yellow_0.png,29.409411600092426,29.409544399939477,01-1/022_Yellow_0.png,True,Yellow,98,91,2,"[1.032799999928102, 1.835434899898246]",01-1/022_Yellow_0.png,3,,29.41362400003709,29.54330620006658,29.54330620006658,29.54330620006658,29.54330620006658,29.54330620006658,29.54330620006658,29.54330620006658,29.54330620006658,29.54330620006658,29.54330620006658,29.80740620009601,30.340630399994552,33.66374929994345,Yellow,2,None,,,0,,,1,[4.2515366999432445],[4.2515487999189645],0,,,0,,,0,,,0,,,Yellow,36.292354200035334,36.30860979994759,34.03914180002175,36.64272559992969,34.01547170011327,34.03914180002175,34.03914180002175,0.001522099832072854,34.03914180002175,34.03914180002175,35.422828800044954,36.291888599982485,5.0,1.3482636997941881,"[(5.0, 1.3482636997941881)]","[0.3575, 0.04083333333333333]","[-0.0075, -0.3]","[1, 1]","[0, 0]","[0, 0]","[1.1070634999778122, 2.2738029998727143]","[None, 'button2']",1,[2.2762249999213964],[2.2762355997692794],0,,,0,,,0,,,0,,,0,,,0,,,36.652906300034374,36.67290430003777,36.67290430003777,36.67290430003777,36.67290430003777,36.67290430003777,36.67290430003777,36.67290430003777,37.37962869997136,1,[0.7352789000142366],[0.735294499900192],0,,,0,,,0,,,0,,,0,,,0,,,None,37.3800232000649,37.392384600127116,37.84051569993608,37.72601129999384,"['Yellow', 'Yellow', 'Yellow']",,,,,,,,,,,,,,,,,,,,,,,,,,,001,003,2026-03-24_22h09.02.530,Train1Laptop,,2026.1.1,59.9507804392701,2026-03-24 22h09.03.889778 +0100,
01-1,018_Yellow.jpg,True,Yellow,100,88,0,01-1/018_Yellow_0.png,3,3,0,"['space', 'space']","[0.04807959985919297, 0.9314656998030841]","[0.0977592000272125, 0.10686210007406771]",0,,,1,[4.671801600139588],[4.671816000016406],0,,,0,,,0,,,0,,,5.0,1.1645128999371082,"[(5.0, 1.1645128999371082)]","[0.37083333333333335, 0.07833333333333334]","[-0.004166666666666667, -0.29583333333333334]","[1, 1]","[0, 0]","[0, 0]","[0.9569093000609428, 2.2578074999619275]","[None, 'button2']",1,[2.271896299906075],[2.271904799854383],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6845848998054862],[0.6846006999257952],0,,,0,,,0,,,0,,,0,,,0,,,None,0,3,3,13,37.84051569993608,,,,,,,,,,,01-1/018_Yellow_0.png,37.72661230014637,37.72673669992946,01-1/018_Yellow_0.png,True,Yellow,100,88,0,"[0.9987522000446916, 1.932661100057885]",01-1/018_Yellow_0.png,4,,37.73077170015313,37.84051569993608,37.84051569993608,37.84051569993608,37.84051569993608,37.84051569993608,37.84051569993608,37.84051569993608,37.84051569993608,37.84051569993608,37.84051569993608,38.057222299976274,38.640225199982524,42.401781199965626,Yellow,2,"['space', 'space']","[0.04807959985919297, 0.9314656998030841]","[0.0977592000272125, 0.10686210007406771]",0,,,1,[4.671801600139588],[4.671816000016406],0,,,0,,,0,,,0,,,Yellow,45.025893199956045,45.04164350009523,45.40552889998071,45.37570560001768,42.76542229996994,42.78886600001715,42.78886600001715,0.013362499885261059,42.78886600001715,42.78886600001715,43.98897910001688,45.025483099976555,5.0,1.1645128999371082,"[(5.0, 1.1645128999371082)]","[0.37083333333333335, 0.07833333333333334]","[-0.004166666666666667, -0.29583333333333334]","[1, 1]","[0, 0]","[0, 0]","[0.9569093000609428, 2.2578074999619275]","[None, 'button2']",1,[2.271896299906075],[2.271904799854383],0,,,0,,,0,,,0,,,0,,,0,,,45.384347500046715,45.40552889998071,45.40552889998071,45.40552889998071,45.40552889998071,45.40552889998071,45.40552889998071,45.40552889998071,46.062371799955145,1,[0.6845848998054862],[0.6846006999257952],0,,,0,,,0,,,0,,,0,,,0,,,None,46.062764700036496,46.07463510008529,46.52304150001146,46.40875219996087,"['Yellow', 'Yellow', 'Yellow', 'Yellow']",,,,,,,,,,,,,,,,,,,,,,,,,,,001,003,2026-03-24_22h09.02.530,Train1Laptop,,2026.1.1,59.9507804392701,2026-03-24 22h09.03.889778 +0100,
01-1,025_Cyan.jpg,True,Cyan,7,100,99,01-1/025_Cyan_0.png,4,4,0,"['space', 'space']","[0.26360679999925196, 19.53157710004598]","[0.10692779999226332, 0.19724279991351068]",0,,,0,,,0,,,1,[24.720983899896964],[24.72099609998986],0,,,0,,,5.0,1.2478454001247883,"[(5.0, 1.2478454001247883)]","[0.3616666666666667, 0.050833333333333335]","[-0.0175, -0.2841666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.9710648998152465, 2.400623699882999]","[None, 'button2']",1,[2.4399977000430226],[2.4400128999259323],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.966806799871847],[0.9668198998551816],0,,,0,,,0,,,0,,,0,,,0,,,None,0,4,4,22,46.52304150001146,,,,,,,,,,,01-1/025_Cyan_0.png,46.40933230007067,46.40945519995876,01-1/025_Cyan_0.png,True,Cyan,7,100,99,"[1.2444650998804718, 20.523580399807543]",01-1/025_Cyan_0.png,5,,46.4134259999264,46.52304150001146,46.52304150001146,46.52304150001146,46.52304150001146,46.52304150001146,46.52304150001146,46.52304150001146,46.52304150001146,46.52304150001146,46.52304150001146,46.73919300013222,47.373200700152665,71.13299269997515,Cyan,2,"['space', 'space']","[0.26360679999925196, 19.53157710004598]","[0.10692779999226332, 0.19724279991351068]",0,,,0,,,0,,,1,[24.720983899896964],[24.72099609998986],0,,,0,,,Cyan,73.92528670001775,73.94161180010997,74.30431760009378,74.27510810014792,71.47967860009521,71.52201550011523,71.52201550011523,0.038970099994912744,71.52201550011523,,72.7876945999451,73.92486279993318,5.0,1.2478454001247883,"[(5.0, 1.2478454001247883)]","[0.3616666666666667, 0.050833333333333335]","[-0.0175, -0.2841666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.9710648998152465, 2.400623699882999]","[None, 'button2']",1,[2.4399977000430226],[2.4400128999259323],0,,,0,,,0,,,0,,,0,,,0,,,74.28805329999886,74.30431760009378,74.30431760009378,74.30431760009378,74.30431760009378,74.30431760009378,74.30431760009378,74.30431760009378,75.24364300002344,1,[0.966806799871847],[0.9668198998551816],0,,,0,,,0,,,0,,,0,,,0,,,None,75.24396799993701,75.25733890011907,75.7223881999962,75.5913348000031,"['Yellow', 'Yellow', 'Yellow', 'Yellow', 'Cyan']",71.52201550011523,,,,,,,,,,,,,,,,,,,,,,,,,,001,003,2026-03-24_22h09.02.530,Train1Laptop,,2026.1.1,59.9507804392701,2026-03-24 22h09.03.889778 +0100,
01-1,006_Red.jpg,True,Red,98,0,0,01-1/006_Red_0.png,5,5,0,"['space', 'space']","[8.835924600018188, 9.971852900227532]","[0.15217050001956522, 0.1522066998295486]",0,,,0,,,0,,,0,,,1,[13.261943500023335],[13.261957099894062],0,,,5.0,2.3810696001164615,"[(5.0, 2.3810696001164615)]","[0.36833333333333335, 0.3475, -0.013333333333333334]","[-0.05416666666666667, 0.009166666666666667, -0.2966666666666667]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.1407939000055194, 2.14166389987804, 3.808623999822885]","[None, None, 'button2']",1,[3.815642299829051],[3.815652299905196],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7667801997158676],[0.7667950997129083],0,,,0,,,0,,,0,,,0,,,0,,,None,0,5,5,1,75.7223881999962,,,,,,,,,,,01-1/006_Red_0.png,75.59205680014566,75.59221219993196,01-1/006_Red_0.png,True,Red,98,0,0,"[9.894317999947816, 11.062041800003499]",01-1/006_Red_0.png,6,,75.59721049992368,75.7223881999962,75.7223881999962,75.7223881999962,75.7223881999962,75.7223881999962,75.7223881999962,75.7223881999962,75.7223881999962,75.7223881999962,75.7223881999962,75.98889659997076,76.62208330002613,88.85694260010496,Red,2,"['space', 'space']","[8.835924600018188, 9.971852900227532]","[0.15217050001956522, 0.1522066998295486]",0,,,0,,,0,,,0,,,1,[13.261943500023335],[13.261957099894062],0,,,Red,93.02492569992319,93.04066880000755,89.25411720015109,93.37629509996623,89.2133719001431,89.25411720015109,89.25411720015109,0.006147099891677499,89.25411720015109,,91.65378520009108,93.02445359993726,5.0,2.3810696001164615,"[(5.0, 2.3810696001164615)]","[0.36833333333333335, 0.3475, -0.013333333333333334]","[-0.05416666666666667, 0.009166666666666667, -0.2966666666666667]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.1407939000055194, 2.14166389987804, 3.808623999822885]","[None, None, 'button2']",1,[3.815642299829051],[3.815652299905196],0,,,0,,,0,,,0,,,0,,,0,,,93.38792690006085,93.40412469999865,93.40412469999865,93.40412469999865,93.40412469999865,93.40412469999865,93.40412469999865,93.40412469999865,94.14336350001395,1,[0.7667801997158676],[0.7667950997129083],0,,,0,,,0,,,0,,,0,,,0,,,None,94.14368480001576,94.15697110001929,94.60478199995123,94.49068689998239,"['Yellow', 'Yellow', 'Yellow', 'Yellow', 'Cyan', 'Red']",,89.25411720015109,,,,,,,,,,,,,,,,,,,,,,,,,001,003,2026-03-24_22h09.02.530,Train1Laptop,,2026.1.1,59.9507804392701,2026-03-24 22h09.03.889778 +0100,
01-1,028_Purple.jpg,True,Purple,66,0,95,01-1/028_Purple_0.png,6,6,0,"['space', 'space', 'space', 'space']","[-0.025641500018537045, 1.0273367001209408, 2.2991794000845402, 2.936752200126648]","[0.12553810002282262, 0.11671460000798106, 0.13444550009444356, 0.13421899988316]",0,,,0,,,1,[10.94385729986243],[10.943869199836627],0,,,0,,,0,,,4.0,3.780894299969077,"[(5.0, 1.7813486999366432), (4.0, 3.780894299969077)]","[0.36666666666666664, 0.15, 0.013333333333333334]","[-0.016666666666666666, -0.023333333333333334, -0.28583333333333333]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.5740104999858886, 3.574080799939111, 4.840789400041103]","[None, None, 'button2']",1,[4.849079999839887],[4.8490912998095155],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.6356292997952551],[0.6356408998835832],0,,,0,,,0,,,0,,,0,,,0,,,None,0,6,6,23,94.60478199995123,,,,,,,,,,,01-1/028_Purple_0.png,94.49143310007639,94.49157560011372,01-1/028_Purple_0.png,True,Purple,66,0,95,"[1.0975676998496056, 2.0533189999405295, 3.3931024000048637, 4.042798399925232]",01-1/028_Purple_0.png,7,,94.4963936000131,94.60478199995123,94.60478199995123,94.60478199995123,94.60478199995123,94.60478199995123,94.60478199995123,94.60478199995123,94.60478199995123,94.60478199995123,94.60478199995123,94.83769250009209,95.50521770003252,105.43816690007225,Purple,0,"['space', 'space', 'space', 'space']","[-0.025641500018537045, 1.0273367001209408, 2.2991794000845402, 2.936752200126648]","[0.12553810002282262, 0.11671460000798106, 0.13444550009444356, 0.13421899988316]",0,,,0,,,1,[10.94385729986243],[10.943869199836627],0,,,0,,,0,,,Purple,110.63979250006378,110.65620460011996,,110.98985210014507,105.79588859993964,105.83653750014491,105.83653750014491,0.007450899807736278,105.83653750014491,,107.63647700008005,110.63930619996972,4.0,3.780894299969077,"[(5.0, 1.7813486999366432), (4.0, 3.780894299969077)]","[0.36666666666666664, 0.15, 0.013333333333333334]","[-0.016666666666666666, -0.023333333333333334, -0.28583333333333333]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.5740104999858886, 3.574080799939111, 4.840789400041103]","[None, None, 'button2']",1,[4.849079999839887],[4.8490912998095155],0,,,0,,,0,,,0,,,0,,,0,,,111.0045456001535,111.01984700001776,111.01984700001776,111.01984700001776,111.01984700001776,111.01984700001776,111.01984700001776,111.01984700001776,111.62702929996885,1,[0.6356292997952551],[0.6356408998835832],0,,,0,,,0,,,0,,,0,,,0,,,None,111.62734080012888,111.63987149996683,112.0874274999369,111.97298840014264,"['Yellow', 'Yellow', 'Yellow', 'Yellow', 'Cyan', 'Red', 'Purple']",,,105.83653750014491,,,,,,,,,,,,,,,,,,,,,,,,001,003,2026-03-24_22h09.02.530,Train1Laptop,,2026.1.1,59.9507804392701,2026-03-24 22h09.03.889778 +0100,
01-1,024_Green.jpg,True,Green,2,100,1,01-1/024_Green_0.png,7,7,0,"['space', 'space']","[0.1480167000554502, 1.1195074999704957]","[0.13414469989947975, 0.04322790005244315]",0,,,0,,,0,,,0,,,0,,,1,[5.099330799886957],[5.099342499859631],5.0,1.1143787000328302,"[(5.0, 1.1143787000328302)]","[0.35583333333333333, 0.03916666666666667]","[0.0016666666666666668, -0.27416666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.8770215001422912, 1.8765366000588983]","[None, 'button2']",1,[1.8795976997353137],[1.879608999704942],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.668551699956879],[0.6685666998382658],0,,,0,,,0,,,0,,,0,,,0,,,None,0,7,7,21,112.0874274999369,,,,,,,,,,,01-1/024_Green_0.png,111.97371069993824,111.97386729996651,01-1/024_Green_0.png,True,Green,2,100,1,"[1.136556499870494, 2.07284180005081]",01-1/024_Green_0.png,8,,111.97876730002463,112.0874274999369,112.0874274999369,112.0874274999369,112.0874274999369,112.0874274999369,112.0874274999369,112.0874274999369,112.0874274999369,112.0874274999369,112.0874274999369,112.3207654999569,112.90413870010525,117.07542060012929,Green,2,"['space', 'space']","[0.1480167000554502, 1.1195074999704957]","[0.13414469989947975, 0.04322790005244315]",0,,,0,,,0,,,0,,,0,,,1,[5.099330799886957],[5.099342499859631],Green,119.30754110007547,119.3228641001042,119.68616580008529,119.6572865000926,117.42799110012129,117.46936929994263,117.46936929994263,0.002334699733182788,117.46936929994263,,118.60303060011938,119.30705719999969,5.0,1.1143787000328302,"[(5.0, 1.1143787000328302)]","[0.35583333333333333, 0.03916666666666667]","[0.0016666666666666668, -0.27416666666666667]","[1, 1]","[0, 0]","[0, 0]","[0.8770215001422912, 1.8765366000588983]","[None, 'button2']",1,[1.8795976997353137],[1.879608999704942],0,,,0,,,0,,,0,,,0,,,0,,,119.67215010011569,119.68616580008529,119.68616580008529,119.68616580008529,119.68616580008529,119.68616580008529,119.68616580008529,119.68616580008529,120.327669700142,1,[0.668551699956879],[0.6685666998382658],0,,,0,,,0,,,0,,,0,,,0,,,None,120.32798589998856,120.34001310006715,120.80396590009332,120.67346430011094,"['Yellow', 'Yellow', 'Yellow', 'Yellow', 'Cyan', 'Red', 'Purple', 'Green']",,,,117.46936929994263,,,,,,,,,,,,,,,,,,,,,,,001,003,2026-03-24_22h09.02.530,Train1Laptop,,2026.1.1,59.9507804392701,2026-03-24 22h09.03.889778 +0100,
