47.3981 	EXP 	Created Instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=36.0, italic=False, languageStyle='LTR', name='Instructions', opacity=1, ori=0.0, pos=array([  0., 500.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=1400.0)
47.4189 	EXP 	Created RBGInfo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(42.0), italic=False, languageStyle='LTR', name='RBGInfo', opacity=1.0, ori=0.0, pos=array([300., 300.]), rgb=UNKNOWN, text='RGB values: 0-100\n\nR:        G:        B:', units='pix', win=Window(...), wrapWidth=500)
47.4212 	EXP 	Created R = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='R', opacity=1.0, ori=0.0, pos=array([165., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
47.4232 	EXP 	Created G = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-13.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='G', opacity=1.0, ori=0.0, pos=array([300., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
47.4248 	EXP 	Created B = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-14.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='B', opacity=1.0, ori=0.0, pos=array([435., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
47.4288 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_8', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
48.2481 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='Noto Sans', granularity=1.0, labelColor=None, labelHeight=np.float64(36.0), labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([-50.,   0.]), readOnly=False, self=UNKNOWN, size=array([1000.,  100.]), startValue=1, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='pix', win=Window(...))
48.2712 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_9', opacity=1, ori=0.0, pos=array([0.  , 0.25]), rgb=UNKNOWN, text='How confident were you in your choice?', units='height', win=Window(...), wrapWidth=1)
48.2940 	EXP 	Created text_answer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_answer', opacity=1, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
48.4248 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_8', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
48.4473 	EXP 	Created correctAnswer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=56.0, italic=False, languageStyle='LTR', name='correctAnswer', opacity=1, ori=0.0, pos=array([   0., -150.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
48.4486 	EXP 	Created wrongAnswer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=56.0, italic=False, languageStyle='LTR', name='wrongAnswer', opacity=1.0, ori=0.0, pos=array([   0., -150.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
48.4498 	EXP 	Created corrColor_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=56.0, italic=False, languageStyle='LTR', name='corrColor_2', opacity=1.0, ori=0.0, pos=array([   0., -150.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
48.5862 	EXP 	Created RBGInfo_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(42.0), italic=False, languageStyle='LTR', name='RBGInfo_2', opacity=1.0, ori=0.0, pos=array([300., 300.]), rgb=UNKNOWN, text='RGB values: 0-100\n\nR:        G:        B:', units='pix', win=Window(...), wrapWidth=500)
48.5876 	EXP 	Created R_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='R_2', opacity=1.0, ori=0.0, pos=array([165., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
48.5897 	EXP 	Created G_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='G_2', opacity=1.0, ori=0.0, pos=array([300., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
48.5914 	EXP 	Created B_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-13.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='B_2', opacity=1.0, ori=0.0, pos=array([435., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
48.5938 	EXP 	Created text_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_11', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
48.5952 	EXP 	Created GoodJob = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50.0, italic=False, languageStyle='LTR', name='GoodJob', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
0.0139 	EXP 	slider: autoLog = True
0.0139 	EXP 	slider: styleTweaks = []
0.0139 	EXP 	slider: styleTweaks = []
0.0139 	EXP 	slider: styleTweaks = []
0.0139 	EXP 	slider: styleTweaks = []
0.0139 	EXP 	slider: contrast = 1.0
0.0139 	EXP 	slider: markerPos = 1
0.0139 	EXP 	slider: autoLog = True
0.0340 	EXP 	Welcome_info: autoDraw = True
0.8005 	INFO 	Keyboard events cleared
1.0007 	EXP 	PressEnterToContinue: autoDraw = True
77.9663 	EXP 	Device response: <KeyPress from None: t=77.71701319981366, value=return, duration=None>
77.9666 	EXP 	Device response: <KeyPress from None: t=77.71701319981366, value=return, duration=0.052236500196158886>
77.9905 	EXP 	Imported ExcelOutputTestStep1.xlsx as conditions, 25 conditions, 9 params
77.9923 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'folder': '01-2', 'image': '021_Blue.jpg', 'logical': False, 'corrColor': 'Blue', 'corrR': 0, 'corrG': 11, 'corrB': 100, 'image_path': '01-2/021_Blue_0.png', 'oldColor': 'Cyan', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
77.9932 	DATA 	Keypress: return
78.2446 	EXP 	Welcome_info: autoDraw = False
78.2446 	EXP 	PressEnterToContinue: autoDraw = False
78.2446 	EXP 	img: foreColor = <psychopy.colors.Color: white, alpha=1.0>
78.2446 	EXP 	img: ori = np.float64(0.0)
78.2446 	EXP 	Instructions: height = np.float64(36.0)
78.2446 	EXP 	Instructions: height = np.float64(36.0)
78.2446 	EXP 	Instructions: height = np.float64(36.0)
78.2446 	EXP 	Instructions: text = 'Click the spacebar to shuffle through the filters to recognize the color.\nPress the button of the color you think it corresponds to.'
78.2446 	EXP 	R: height = np.float64(42.0)
78.2446 	EXP 	R: height = np.float64(42.0)
78.2446 	EXP 	R: height = np.float64(42.0)
78.2446 	EXP 	R: text = 0
78.2446 	EXP 	G: height = np.float64(42.0)
78.2446 	EXP 	G: height = np.float64(42.0)
78.2446 	EXP 	G: height = np.float64(42.0)
78.2446 	EXP 	G: text = 11
78.2446 	EXP 	B: height = np.float64(42.0)
78.2446 	EXP 	B: height = np.float64(42.0)
78.2446 	EXP 	B: height = np.float64(42.0)
78.2446 	EXP 	B: text = 100
78.2446 	EXP 	img: autoDraw = True
78.2446 	EXP 	Instructions: autoDraw = True
78.2446 	EXP 	RBGInfo: autoDraw = True
78.2446 	EXP 	R: autoDraw = True
78.2446 	EXP 	G: autoDraw = True
78.2446 	EXP 	B: autoDraw = True
82.3680 	DATA 	Keypress: space
82.3692 	EXP 	Device response: <KeyPress from None: t=82.25600329996087, value=space, duration=None>
82.3692 	EXP 	Device response: <KeyPress from None: t=82.25600329996087, value=space, duration=0.07961879996582866>
83.6250 	DATA 	Keypress: space
83.6267 	EXP 	Device response: <KeyPress from None: t=83.59129099990241, value=space, duration=None>
83.7963 	EXP 	Device response: <KeyPress from None: t=83.59129099990241, value=space, duration=0.10660360008478165>
86.4714 	DATA 	Keypress: space
86.4751 	EXP 	Device response: <KeyPress from None: t=86.4295514000114, value=space, duration=None>
86.6377 	EXP 	Device response: <KeyPress from None: t=86.4295514000114, value=space, duration=0.10662189987488091>
87.3561 	DATA 	Keypress: space
87.3575 	EXP 	Device response: <KeyPress from None: t=87.30377199989744, value=space, duration=None>
87.5057 	EXP 	Device response: <KeyPress from None: t=87.30377199989744, value=space, duration=0.09811030002310872>
88.3466 	DATA 	Keypress: space
88.3511 	EXP 	Device response: <KeyPress from None: t=88.27151529979892, value=space, duration=None>
88.4884 	EXP 	Device response: <KeyPress from None: t=88.27151529979892, value=space, duration=0.09743490000255406>
90.2756 	DATA 	Mouse: Left button down, pos=(1615,649)
90.4066 	DATA 	Mouse:  Left button up, pos=(1615,649)
93.2204 	DATA 	Keypress: space
93.2213 	EXP 	Device response: <KeyPress from None: t=93.19177399994805, value=space, duration=None>
93.3771 	EXP 	Device response: <KeyPress from None: t=93.19177399994805, value=space, duration=0.12457059998996556>
95.6526 	DATA 	Mouse: Left button down, pos=(1700,636)
95.6773 	EXP 	img: autoDraw = False
95.6773 	EXP 	Instructions: autoDraw = False
95.6773 	EXP 	RBGInfo: autoDraw = False
95.6773 	EXP 	R: autoDraw = False
95.6773 	EXP 	G: autoDraw = False
95.6773 	EXP 	B: autoDraw = False
95.6773 	EXP 	text_8: autoDraw = True
95.8511 	DATA 	Mouse:  Left button up, pos=(1700,636)
96.0931 	EXP 	text_8: autoDraw = False
96.0931 	EXP 	slider: markerPos = None
96.0931 	EXP 	slider: markerPos = 1
96.0931 	EXP 	slider: autoDraw = True
96.0931 	EXP 	text_9: autoDraw = True
96.0931 	EXP 	text_answer: autoDraw = True
97.3020 	DATA 	Mouse: Left button down, pos=(1423,602)
97.3427 	EXP 	slider: markerPos = np.float64(5.048)
97.3767 	EXP 	slider: markerPos = np.float64(5.048)
97.4099 	EXP 	slider: markerPos = np.float64(5.048)
97.4153 	DATA 	Mouse:  Left button up, pos=(1422,602)
97.4425 	EXP 	slider: markerPos = 5.0
98.2638 	DATA 	Mouse: Left button down, pos=(982,252)
98.2967 	EXP 	slider: autoDraw = False
98.2967 	EXP 	text_9: autoDraw = False
98.2967 	EXP 	text_answer: autoDraw = False
98.2967 	EXP 	text_8: autoDraw = True
98.3653 	DATA 	Mouse:  Left button up, pos=(982,252)
98.7096 	INFO 	Keyboard events cleared
98.7094 	EXP 	text_8: autoDraw = False
98.7094 	EXP 	corrColor_2: height = np.float64(56.0)
98.7094 	EXP 	corrColor_2: height = np.float64(56.0)
98.7094 	EXP 	corrColor_2: height = np.float64(56.0)
98.7094 	EXP 	corrColor_2: text = 'Blue'
98.7094 	EXP 	R_2: height = np.float64(42.0)
98.7094 	EXP 	R_2: height = np.float64(42.0)
98.7094 	EXP 	R_2: height = np.float64(42.0)
98.7094 	EXP 	R_2: text = 0
98.7094 	EXP 	G_2: height = np.float64(42.0)
98.7094 	EXP 	G_2: height = np.float64(42.0)
98.7094 	EXP 	G_2: height = np.float64(42.0)
98.7094 	EXP 	G_2: text = 11
98.7094 	EXP 	B_2: height = np.float64(42.0)
98.7094 	EXP 	B_2: height = np.float64(42.0)
98.7094 	EXP 	B_2: height = np.float64(42.0)
98.7094 	EXP 	B_2: text = 100
98.7094 	EXP 	correctAnswer: autoDraw = True
98.7094 	EXP 	RBGInfo_2: autoDraw = True
98.7094 	EXP 	R_2: autoDraw = True
98.7094 	EXP 	G_2: autoDraw = True
98.7094 	EXP 	B_2: autoDraw = True
100.5647 	DATA 	Mouse: Left button down, pos=(985,285)
100.5797 	EXP 	correctAnswer: autoDraw = False
100.5797 	EXP 	wrongAnswer: autoDraw = False
100.5797 	EXP 	corrColor_2: autoDraw = False
100.5797 	EXP 	RBGInfo_2: autoDraw = False
100.5797 	EXP 	R_2: autoDraw = False
100.5797 	EXP 	G_2: autoDraw = False
100.5797 	EXP 	B_2: autoDraw = False
100.5797 	EXP 	text_11: autoDraw = True
100.6330 	DATA 	Mouse:  Left button up, pos=(985,285)
100.9140 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'folder': '01-2', 'image': '024_Green.jpg', 'logical': True, 'corrColor': 'Green', 'corrR': 2, 'corrG': 100, 'corrB': 1, 'image_path': '01-2/024_Green_0.png', 'oldColor': None, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
101.0938 	EXP 	text_11: autoDraw = False
101.0938 	EXP 	text_11: autoDraw = False
101.0938 	EXP 	img: foreColor = <psychopy.colors.Color: white, alpha=1.0>
101.0938 	EXP 	img: ori = np.float64(0.0)
101.0938 	EXP 	Instructions: text = 'Click the spacebar to shuffle through the filters to recognize the color.\nPress the button of the color you think it corresponds to.'
101.0938 	EXP 	R: height = np.float64(42.0)
101.0938 	EXP 	R: height = np.float64(42.0)
101.0938 	EXP 	R: height = np.float64(42.0)
101.0938 	EXP 	R: text = 2
101.0938 	EXP 	G: height = np.float64(42.0)
101.0938 	EXP 	G: height = np.float64(42.0)
101.0938 	EXP 	G: height = np.float64(42.0)
101.0938 	EXP 	G: text = 100
101.0938 	EXP 	B: height = np.float64(42.0)
101.0938 	EXP 	B: height = np.float64(42.0)
101.0938 	EXP 	B: height = np.float64(42.0)
101.0938 	EXP 	B: text = 1
101.0938 	EXP 	img: autoDraw = True
101.0938 	EXP 	Instructions: autoDraw = True
101.0938 	EXP 	RBGInfo: autoDraw = True
101.0938 	EXP 	R: autoDraw = True
101.0938 	EXP 	G: autoDraw = True
101.0938 	EXP 	B: autoDraw = True
105.7895 	DATA 	Keypress: space
105.7923 	EXP 	Device response: <KeyPress from None: t=105.69322519982234, value=space, duration=None>
105.7923 	EXP 	Device response: <KeyPress from None: t=105.69322519982234, value=space, duration=0.07975480007007718>
107.0081 	DATA 	Keypress: space
107.0087 	EXP 	Device response: <KeyPress from None: t=106.98413289990276, value=space, duration=None>
107.1661 	EXP 	Device response: <KeyPress from None: t=106.98413289990276, value=space, duration=0.09791889996267855>
108.1930 	DATA 	Keypress: space
108.1942 	EXP 	Device response: <KeyPress from None: t=108.14163929992355, value=space, duration=None>
108.3526 	EXP 	Device response: <KeyPress from None: t=108.14163929992355, value=space, duration=0.09777150000445545>
109.4098 	DATA 	Keypress: space
109.4114 	EXP 	Device response: <KeyPress from None: t=109.29059459990822, value=space, duration=None>
109.4115 	EXP 	Device response: <KeyPress from None: t=109.29059459990822, value=space, duration=0.0795507999137044>
110.4600 	DATA 	Keypress: space
110.4606 	EXP 	Device response: <KeyPress from None: t=110.43101929989643, value=space, duration=None>
110.5927 	EXP 	Device response: <KeyPress from None: t=110.43101929989643, value=space, duration=0.07979199988767505>
114.3624 	DATA 	Mouse: Left button down, pos=(1684,401)
114.3763 	EXP 	img: autoDraw = False
114.3763 	EXP 	Instructions: autoDraw = False
114.3763 	EXP 	RBGInfo: autoDraw = False
114.3763 	EXP 	R: autoDraw = False
114.3763 	EXP 	G: autoDraw = False
114.3763 	EXP 	B: autoDraw = False
114.3763 	EXP 	text_8: autoDraw = True
114.5331 	DATA 	Mouse:  Left button up, pos=(1684,401)
114.7603 	EXP 	text_8: autoDraw = False
114.7603 	EXP 	text_8: autoDraw = False
114.7603 	EXP 	slider: markerPos = None
114.7603 	EXP 	slider: markerPos = 1
114.7603 	EXP 	slider: autoDraw = True
114.7603 	EXP 	text_9: autoDraw = True
114.7603 	EXP 	text_answer: autoDraw = True
116.1446 	DATA 	Mouse: Left button down, pos=(1414,598)
116.1925 	EXP 	slider: markerPos = np.float64(5.016)
116.2274 	EXP 	slider: markerPos = np.float64(5.016)
116.2499 	DATA 	Mouse:  Left button up, pos=(1414,598)
116.2597 	EXP 	slider: markerPos = np.float64(5.016)
116.2929 	EXP 	slider: markerPos = 5.0
117.1384 	DATA 	Mouse: Left button down, pos=(949,254)
117.1798 	EXP 	slider: autoDraw = False
117.1798 	EXP 	text_9: autoDraw = False
117.1798 	EXP 	text_answer: autoDraw = False
117.1798 	EXP 	text_8: autoDraw = True
117.2511 	DATA 	Mouse:  Left button up, pos=(949,254)
117.5594 	INFO 	Keyboard events cleared
117.5592 	EXP 	text_8: autoDraw = False
117.5592 	EXP 	corrColor_2: height = np.float64(56.0)
117.5592 	EXP 	corrColor_2: height = np.float64(56.0)
117.5592 	EXP 	corrColor_2: height = np.float64(56.0)
117.5592 	EXP 	corrColor_2: text = 'Green'
117.5592 	EXP 	R_2: height = np.float64(42.0)
117.5592 	EXP 	R_2: height = np.float64(42.0)
117.5592 	EXP 	R_2: height = np.float64(42.0)
117.5592 	EXP 	R_2: text = 2
117.5592 	EXP 	G_2: height = np.float64(42.0)
117.5592 	EXP 	G_2: height = np.float64(42.0)
117.5592 	EXP 	G_2: height = np.float64(42.0)
117.5592 	EXP 	G_2: text = 100
117.5592 	EXP 	B_2: height = np.float64(42.0)
117.5592 	EXP 	B_2: height = np.float64(42.0)
117.5592 	EXP 	B_2: height = np.float64(42.0)
117.5592 	EXP 	B_2: text = 1
117.5592 	EXP 	correctAnswer: autoDraw = True
117.5592 	EXP 	RBGInfo_2: autoDraw = True
117.5592 	EXP 	R_2: autoDraw = True
117.5592 	EXP 	G_2: autoDraw = True
117.5592 	EXP 	B_2: autoDraw = True
120.0029 	DATA 	Mouse: Left button down, pos=(947,272)
120.0274 	EXP 	correctAnswer: autoDraw = False
120.0274 	EXP 	wrongAnswer: autoDraw = False
120.0274 	EXP 	corrColor_2: autoDraw = False
120.0274 	EXP 	RBGInfo_2: autoDraw = False
120.0274 	EXP 	R_2: autoDraw = False
120.0274 	EXP 	G_2: autoDraw = False
120.0274 	EXP 	B_2: autoDraw = False
120.0274 	EXP 	text_11: autoDraw = True
120.1155 	DATA 	Mouse:  Left button up, pos=(947,272)
120.3630 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'folder': '01-2', 'image': '010_Purple.jpg', 'logical': False, 'corrColor': 'Purple', 'corrR': 64, 'corrG': 1, 'corrB': 100, 'image_path': '01-2/010_Purple_0.png', 'oldColor': 'Green', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
120.5269 	EXP 	text_11: autoDraw = False
