folder,image,logical,corrColor,corrR,corrG,corrB,image_path,oldColor,thisN,thisTrialN,thisRepN,spacebar.keys,spacebar.rt,spacebar.duration,blue.numClicks,blue.timesOn,blue.timesOff,yellow.numClicks,yellow.timesOn,yellow.timesOff,purple.numClicks,purple.timesOn,purple.timesOff,cyan.numClicks,cyan.timesOn,cyan.timesOff,red.numClicks,red.timesOn,red.timesOff,green.numClicks,green.timesOn,green.timesOff,slider.response,slider.rt,slider.history,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,button2.numClicks,button2.timesOn,button2.timesOff,blue_3.numClicks,blue_3.timesOn,blue_3.timesOff,yellow_3.numClicks,yellow_3.timesOn,yellow_3.timesOff,purple_3.numClicks,purple_3.timesOn,purple_3.timesOff,cyan_3.numClicks,cyan_3.timesOn,cyan_3.timesOff,red_3.numClicks,red_3.timesOn,red_3.timesOff,green_3.numClicks,green_3.timesOn,green_3.timesOff,Button3.numClicks,Button3.timesOn,Button3.timesOff,blue_2.numClicks,blue_2.timesOn,blue_2.timesOff,yellow_2.numClicks,yellow_2.timesOn,yellow_2.timesOff,purple_2.numClicks,purple_2.timesOn,purple_2.timesOff,cyan_2.numClicks,cyan_2.timesOn,cyan_2.timesOff,red_2.numClicks,red_2.timesOn,red_2.timesOff,green_2.numClicks,green_2.timesOn,green_2.timesOff,key_resp.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,Welcome_info.started,PressEnter.started,PressEnterToContinue.started,Welcome.stopped,PressEnter.keys,PressEnter.rt,PressEnter.duration,img_Var.routineStartVal,initiate.started,initiate.stopped,img_Var.routineEndVal,logical_Var.routineEndVal,corrColor_Var.routineEndVal,corrR_Var.routineEndVal,corrG_Var.routineEndVal,corrB_Var.routineEndVal,filterCount.routineEndVal,img_Var1.routineEndVal,trial_counter.routineEndVal,answer.routineStartVal,trial_1.started,img.started,blue.started,yellow.started,purple.started,cyan.started,red.started,green.started,RBGInfo.started,R.started,G.started,B.started,spacebar.started,trial_1.stopped,corrColorVar.routineEndVal,filterChange.routineEndVal,trials.spacebar.keys,trials.spacebar.rt,trials.spacebar.duration,trials.blue.numClicks,trials.blue.timesOn,trials.blue.timesOff,trials.yellow.numClicks,trials.yellow.timesOn,trials.yellow.timesOff,trials.purple.numClicks,trials.purple.timesOn,trials.purple.timesOff,trials.cyan.numClicks,trials.cyan.timesOn,trials.cyan.timesOff,trials.red.numClicks,trials.red.timesOn,trials.red.timesOff,trials.green.numClicks,trials.green.timesOn,trials.green.timesOff,answer.routineEndVal,Pause350.started,text_8.started,Pause350.stopped,confidence.started,slider.started,text_9.started,mouse_2.started,text_answer.started,blue_3.started,button2.started,confidence.stopped,trials.slider.response,trials.slider.rt,trials.slider.history,trials.mouse_2.x,trials.mouse_2.y,trials.mouse_2.leftButton,trials.mouse_2.midButton,trials.mouse_2.rightButton,trials.mouse_2.time,trials.mouse_2.clicked_name,trials.button2.numClicks,trials.button2.timesOn,trials.button2.timesOff,trials.blue_3.numClicks,trials.blue_3.timesOn,trials.blue_3.timesOff,trials.yellow_3.numClicks,trials.yellow_3.timesOn,trials.yellow_3.timesOff,trials.purple_3.numClicks,trials.purple_3.timesOn,trials.purple_3.timesOff,trials.cyan_3.numClicks,trials.cyan_3.timesOn,trials.cyan_3.timesOff,trials.red_3.numClicks,trials.red_3.timesOn,trials.red_3.timesOff,trials.green_3.numClicks,trials.green_3.timesOn,trials.green_3.timesOff,confirm.started,Button3.started,correctAnswer.started,RBGInfo_2.started,R_2.started,G_2.started,B_2.started,key_resp.started,confirm.stopped,trials.Button3.numClicks,trials.Button3.timesOn,trials.Button3.timesOff,trials.blue_2.numClicks,trials.blue_2.timesOn,trials.blue_2.timesOff,trials.yellow_2.numClicks,trials.yellow_2.timesOn,trials.yellow_2.timesOff,trials.purple_2.numClicks,trials.purple_2.timesOn,trials.purple_2.timesOff,trials.cyan_2.numClicks,trials.cyan_2.timesOn,trials.cyan_2.timesOff,trials.red_2.numClicks,trials.red_2.timesOn,trials.red_2.timesOff,trials.green_2.numClicks,trials.green_2.timesOn,trials.green_2.timesOff,trials.key_resp.keys,PauseEnd.started,text_11.started,text_11.stopped,PauseEnd.stopped,colorList.routineEndVal,text_8.stopped,green_3.started,cyan_3.started,wrongAnswer.started,corrColor_2.started,blue_2.started,yellow_2.started,purple_2.started,cyan_2.started,red_2.started,green_2.started,purple_2.stopped,cyan_2.stopped,red_2.stopped,green_2.stopped,wrongAnswer.stopped,corrColor_2.stopped,blue_2.stopped,yellow_2.stopped,red_3.started,yellow_3.started,purple_3.started,congrats.started,GoodJob.started,congrats.stopped,trial_counter.endExpVal,colorList.expEndVal,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014254699926823378,0.0340139998588711,0.8003479999024421,1.0006953999400139,77.96672639995813,return,76.91659599984996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,004-t,2026-03-22_13h50.21.581,TestStep1,,2025.2.4,60.6187354726253,2026-03-22 13h50.23.177456 +0100,
01-2,021_Blue.jpg,False,Blue,0,11,100,01-2/021_Blue_0.png,Cyan,0,0,0,"['space', 'space', 'space', 'space', 'space']","[4.62900419998914, 7.467264600098133, 8.341485199984163, 9.309228499885648, 14.229487200034782]","[0.10660360008478165, 0.10662189987488091, 0.09811030002310872, 0.09743490000255406, 0.12457059998996556]",1,[17.658692099852487],[17.658705399837345],0,,,0,,,0,,,0,,,0,,,5.0,1.4010884000454098,"[(5.0, 1.4010884000454098)]","[0.385, 0.018333333333333333]","[0.0016666666666666668, -0.29]","[1, 1]","[0, 0]","[0, 0]","[1.2686217001173645, 2.2405443000607193]","[None, 'button2']",1,[2.2706977997440845],[2.270710999844596],0,,,0,,,0,,,0,,,0,,,0,,,1,[1.9361424997914582],[1.936159199802205],0,,,0,,,0,,,0,,,0,,,0,,,None,0,0,0,14,78.24464309983887,,,,,,,,,,01-2/021_Blue_0.png,77.99248319980688,77.99430919997394,01-2/021_Blue_0.png,False,Blue,0,11,100,"[4.37441960000433, 5.630851299967617, 8.479346399893984, 9.362753699999303, 10.354017599951476, 15.226322799921036]",01-2/021_Blue_0.png,1,,78.07270199991763,78.24464309983887,78.24464309983887,78.24464309983887,78.24464309983887,78.24464309983887,78.24464309983887,78.24464309983887,78.24464309983887,78.24464309983887,78.24464309983887,78.24464309983887,78.9622020998504,95.65480899997056,Blue,2,"['space', 'space', 'space', 'space', 'space']","[4.62900419998914, 7.467264600098133, 8.341485199984163, 9.309228499885648, 14.229487200034782]","[0.10660360008478165, 0.10662189987488091, 0.09811030002310872, 0.09743490000255406, 0.12457059998996556]",1,[17.658692099852487],[17.658705399837345],0,,,0,,,0,,,0,,,0,,,Blue,98.27913259994239,98.29674569983035,98.63058779994026,96.0351507999003,96.09309929981828,96.09309929981828,0.029251599684357643,96.09309929981828,96.09309929981828,97.47616209997796,98.278478999855,5.0,1.4010884000454098,"[(5.0, 1.4010884000454098)]","[0.385, 0.018333333333333333]","[0.0016666666666666668, -0.29]","[1, 1]","[0, 0]","[0, 0]","[1.2686217001173645, 2.2405443000607193]","[None, 'button2']",1,[2.2706977997440845],[2.270710999844596],0,,,0,,,0,,,0,,,0,,,0,,,98.66400499991141,98.70941699994728,98.70941699994728,98.70941699994728,98.70941699994728,98.70941699994728,98.70941699994728,98.70941699994728,100.5668392998632,1,[1.9361424997914582],[1.936159199802205],0,,,0,,,0,,,0,,,0,,,0,,,None,100.56730419979431,100.57972079981118,101.0937808000017,100.91322839981876,['Blue'],,,,,,,,,,,,,,,,,,,,,,,,,,,,002,004-t,2026-03-22_13h50.21.581,TestStep1,,2025.2.4,60.6187354726253,2026-03-22 13h50.23.177456 +0100,
01-2,024_Green.jpg,True,Green,2,100,1,01-2/024_Green_0.png,None,1,1,0,"['space', 'space', 'space']","[5.107157600112259, 6.2646640001330525, 8.554044000105932]","[0.09791889996267855, 0.09777150000445545, 0.07979199988767505]",0,,,0,,,0,,,0,,,0,,,1,[13.449076300021261],[13.449093700153753],5.0,1.5495048000011593,"[(5.0, 1.5495048000011593)]","[0.37833333333333335, -0.009166666666666667]","[-0.0016666666666666668, -0.28833333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.4431654999498278, 2.4428284000605345]","[None, 'button2']",1,[2.446419899817556],[2.446432199794799],0,,,0,,,0,,,0,,,0,,,0,,,1,[2.491307299816981],[2.491331899771467],0,,,0,,,0,,,0,,,0,,,0,,,None,0,1,1,21,101.0937808000017,,,,,,,,,,01-2/024_Green_0.png,100.91411759983748,100.91432699980214,01-2/024_Green_0.png,True,Green,2,100,1,"[4.876510200090706, 6.093986700056121, 7.27925410005264, 8.496625600149855, 9.545870200032368]",01-2/024_Green_0.png,2,,100.92981589981355,101.0937808000017,101.0937808000017,101.0937808000017,101.0937808000017,101.0937808000017,101.0937808000017,101.0937808000017,101.0937808000017,101.0937808000017,101.0937808000017,101.0937808000017,101.8768870998174,114.36370679992251,Green,1,"['space', 'space', 'space']","[5.107157600112259, 6.2646640001330525, 8.554044000105932]","[0.09791889996267855, 0.09777150000445545, 0.07979199988767505]",0,,,0,,,0,,,0,,,0,,,1,[13.449076300021261],[13.449093700153753],Green,117.16255679982714,117.17980369995348,117.51538759982213,114.71681849984452,114.76030959980562,114.76030959980562,0.0027332999743521214,114.76030959980562,,116.3256701999344,117.16210719989613,5.0,1.5495048000011593,"[(5.0, 1.5495048000011593)]","[0.37833333333333335, -0.009166666666666667]","[-0.0016666666666666668, -0.28833333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.4431654999498278, 2.4428284000605345]","[None, 'button2']",1,[2.446419899817556],[2.446432199794799],0,,,0,,,0,,,0,,,0,,,0,,,117.54009199980646,117.55916099995375,117.55916099995375,117.55916099995375,117.55916099995375,117.55916099995375,117.55916099995375,117.55916099995375,120.00596909993328,1,[2.491307299816981],[2.491331899771467],0,,,0,,,0,,,0,,,0,,,0,,,None,120.00638989987783,120.02741169999354,,120.36231140000746,"['Blue', 'Green']",114.76030959980562,114.76030959980562,,,,,,,,,,,,,,,,,,,,,,,,,,002,004-t,2026-03-22_13h50.21.581,TestStep1,,2025.2.4,60.6187354726253,2026-03-22 13h50.23.177456 +0100,
01-2,010_Purple.jpg,False,Purple,64,1,100,01-2/010_Purple_0.png,Green,2,2,0,['space'],[3.9301833000499755],[0.13414039998315275],0,,,0,,,0,,,1,[21.764322399860248],[21.764337699860334],0,,,0,,,4.0,1.9145746999420226,"[(4.0, 1.9145746999420226)]","[0.165, 0.08083333333333333]","[-0.0033333333333333335, -0.2783333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.8112570000812411, 2.877696800045669]","[None, 'button2']",1,[2.883681199979037],[2.8836926000658423],0,,,0,,,0,,,0,,,0,,,0,,,1,[5.730076799867675],[5.730094899889082],0,,,0,,,1,[4.776174899889156],[4.776188899995759],0,,,0,,,0,,,None,0,2,2,5,120.52694629994221,,,,,,,,,,01-2/010_Purple_0.png,120.36313869990408,120.36521529988386,01-2/010_Purple_0.png,False,Purple,64,1,100,"[4.127374399919063, 4.931307599879801]",01-2/010_Purple_0.png,3,,120.38315669982694,120.52694629994221,120.52694629994221,120.52694629994221,120.52694629994221,120.52694629994221,120.52694629994221,120.52694629994221,120.52694629994221,120.52694629994221,120.52694629994221,120.52694629994221,121.29232429992408,142.13004829990678,Purple,2,['space'],[3.9301833000499755],[0.13414039998315275],0,,,0,,,0,,,1,[21.764322399860248],[21.764337699860334],0,,,0,,,Cyan,145.36590179987252,145.3778327999171,145.7136814999394,142.48559599998407,142.5244205999188,142.5244205999188,0.005264800041913986,142.5244205999188,,144.45796929998323,145.36542439996265,4.0,1.9145746999420226,"[(4.0, 1.9145746999420226)]","[0.165, 0.08083333333333333]","[-0.0033333333333333335, -0.2783333333333333]","[1, 1]","[0, 0]","[0, 0]","[1.8112570000812411, 2.877696800045669]","[None, 'button2']",1,[2.883681199979037],[2.8836926000658423],0,,,0,,,0,,,0,,,0,,,0,,,145.73377559985965,150.52740989997983,150.52740989997983,145.80732499994338,145.80732499994338,145.80732499994338,145.80732499994338,145.80732499994338,151.44659149996005,1,[5.730076799867675],[5.730094899889082],0,,,0,,,1,[4.776174899889156],[4.776188899995759],0,,,0,,,0,,,None,151.44700019992888,151.46124519989826,,151.8077636999078,"['Blue', 'Green', 'Cyan', 'Purple']",145.80732499994338,,142.5244205999188,145.80732499994338,145.80732499994338,145.80732499994338,145.80732499994338,145.80732499994338,145.80732499994338,145.80732499994338,145.80732499994338,150.51229909993708,150.51229909993708,150.51229909993708,150.51229909993708,150.52740989997983,150.52740989997983,150.52740989997983,150.52740989997983,,,,,,,,,002,004-t,2026-03-22_13h50.21.581,TestStep1,,2025.2.4,60.6187354726253,2026-03-22 13h50.23.177456 +0100,
01-2,029_Green.jpg,False,Green,6,100,5,01-2/029_Green_0.png,Yellow,3,3,0,"['space', 'space', 'space', 'space']","[0.8453899000305682, 2.4715874998364598, 3.4802611998748034, 4.482549499953166]","[0.08759619994089007, 0.08817750005982816, 0.107639400055632, 0.09801359986886382]",0,,,0,,,0,,,0,,,0,,,1,[7.797000300139189],[7.797016500029713],5.0,1.1487194998189807,"[(5.0, 1.1487194998189807)]","[0.37166666666666665, 0.019166666666666665]","[-0.0125, -0.2866666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.0409455001354218, 2.240878199925646]","[None, 'button2']",1,[2.2510799998417497],[2.2510948998387903],0,,,0,,,0,,,0,,,0,,,0,,,1,[1.2518345997668803],[1.2518506997730583],0,,,0,,,0,,,0,,,0,,,0,,,None,0,3,3,24,151.99282819987275,,,,,,,,,,01-2/029_Green_0.png,151.8086027998943,151.81000099983066,01-2/029_Green_0.png,False,Green,6,100,5,"[1.9068279000930488, 3.484558900119737, 4.559228700120002, 5.498159300070256]",01-2/029_Green_0.png,4,,151.82725029997528,151.99282819987275,151.99282819987275,151.99282819987275,151.99282819987275,151.99282819987275,151.99282819987275,151.99282819987275,151.99282819987275,151.99282819987275,151.99282819987275,151.99282819987275,152.8091242997907,159.6073019998148,Green,0,"['space', 'space', 'space', 'space']","[0.8453899000305682, 2.4715874998364598, 3.4802611998748034, 4.482549499953166]","[0.08759619994089007, 0.08817750005982816, 0.107639400055632, 0.09801359986886382]",0,,,0,,,0,,,0,,,0,,,1,[7.797000300139189],[7.797016500029713],Green,162.2115146999713,162.22710729995742,162.56201039999723,159.96685219998471,160.00676549994387,160.00676549994387,0.00924639985896647,160.00676549994387,,161.17393689998426,162.2110173997935,5.0,1.1487194998189807,"[(5.0, 1.1487194998189807)]","[0.37166666666666665, 0.019166666666666665]","[-0.0125, -0.2866666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.0409455001354218, 2.240878199925646]","[None, 'button2']",1,[2.2510799998417497],[2.2510948998387903],0,,,0,,,0,,,0,,,0,,,0,,,162.57522200001404,162.58992669987492,162.58992669987492,162.58992669987492,162.58992669987492,162.58992669987492,162.58992669987492,162.58992669987492,163.81458229990676,1,[1.2518345997668803],[1.2518506997730583],0,,,0,,,0,,,0,,,0,,,0,,,None,163.81493759993464,163.82647189986892,164.34159789979458,164.160721299937,"['Blue', 'Green', 'Cyan', 'Purple', 'Green']",162.58992669987492,160.00676549994387,,,,,,,,,,,,,,,,,,,,,,,,,,002,004-t,2026-03-22_13h50.21.581,TestStep1,,2025.2.4,60.6187354726253,2026-03-22 13h50.23.177456 +0100,
01-2,028_Red.jpg,False,Red,95,1,0,01-2/028_Red_0.png,Purple,4,4,0,"['space', 'space']","[3.0007325999904424, 4.245402800152078]","[0.09762710006907582, 0.09772780002094805]",0,,,0,,,0,,,0,,,1,[10.114190299995244],[10.11420980002731],0,,,5.0,1.4641482001170516,"[(5.0, 1.4641482001170516)]","[0.38, 0.0275]","[0.006666666666666667, -0.27416666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.3565291999839246, 2.1900400000158697]","[None, 'button2']",1,[2.1968630999326706],[2.1968755999114364],0,,,0,,,0,,,0,,,0,,,0,,,1,[1.6528818998485804],[1.652900599874556],0,,,0,,,0,,,0,,,0,,,0,,,None,0,4,4,23,164.34159789979458,,,,,,,,,,01-2/028_Red_0.png,164.16146359988488,164.16234459984116,01-2/028_Red_0.png,False,Red,95,1,0,"[3.2549058001022786, 4.027470099972561, 5.298683000029996, 6.78708010003902]",01-2/028_Red_0.png,5,,164.1775410999544,164.34159789979458,164.34159789979458,164.34159789979458,164.34159789979458,164.34159789979458,164.34159789979458,164.34159789979458,164.34159789979458,164.34159789979458,164.34159789979458,164.34159789979458,165.14219479984604,174.27707329997793,Red,0,"['space', 'space']","[3.0007325999904424, 4.245402800152078]","[0.09762710006907582, 0.09772780002094805]",0,,,0,,,0,,,0,,,1,[10.114190299995244],[10.11420980002731],0,,,Red,176.8261782999616,176.84332519979216,177.17669509979896,174.633253299864,174.67383819981478,174.67383819981478,0.0058727997820824385,174.67383819981478,,176.15719449985772,176.82569559989497,5.0,1.4641482001170516,"[(5.0, 1.4641482001170516)]","[0.38, 0.0275]","[0.006666666666666667, -0.27416666666666667]","[1, 1]","[0, 0]","[0, 0]","[1.3565291999839246, 2.1900400000158697]","[None, 'button2']",1,[2.1968630999326706],[2.1968755999114364],0,,,0,,,0,,,0,,,0,,,0,,,177.19260939978994,177.20717489998788,177.20717489998788,177.20717489998788,177.20717489998788,177.20717489998788,177.20717489998788,177.20717489998788,178.82980569987558,1,[1.6528818998485804],[1.652900599874556],0,,,0,,,0,,,0,,,0,,,0,,,None,178.83023189986125,178.84310789988376,179.3419664998073,179.17859049979597,"['Blue', 'Green', 'Cyan', 'Purple', 'Green', 'Red']",174.67383819981478,,,,,,,,,,,,,,,,,,,174.67383819981478,,,,,,,,002,004-t,2026-03-22_13h50.21.581,TestStep1,,2025.2.4,60.6187354726253,2026-03-22 13h50.23.177456 +0100,
01-2,006_Blue.jpg,True,Blue,2,6,100,01-2/006_Blue_0.png,None,5,5,0,"['space', 'space', 'space', 'space']","[1.4717546999454498, 2.4145098000299186, 4.870638600084931, 6.884233900113031]","[0.11741130007430911, 0.09814259991981089, 0.10748360003344715, 0.12513850000686944]",1,[10.666290199849755],[10.666306799976155],0,,,0,,,0,,,0,,,0,,,5.0,1.2483763000927866,"[(5.0, 1.2483763000927866)]","[0.37333333333333335, -0.01]","[-0.006666666666666667, -0.26666666666666666]","[1, 1]","[0, 0]","[0, 0]","[1.1071165998000652, 2.1727091998327523]","[None, 'button2']",1,[2.176455599954352],[2.176467400044203],0,,,0,,,0,,,0,,,0,,,0,,,1,[1.9214118998497725],[1.9214273998513818],0,,,0,,,0,,,0,,,0,,,0,,,None,0,5,5,0,179.3419664998073,,,,,,,,,,01-2/006_Blue_0.png,179.179278699914,179.17946739983745,01-2/006_Blue_0.png,True,Blue,2,6,100,"[2.467899600043893, 3.449423899874091, 5.909480799920857, 7.169132599839941, 7.9848733998369426]",01-2/006_Blue_0.png,6,,179.19050189992413,179.3419664998073,179.3419664998073,179.3419664998073,179.3419664998073,179.3419664998073,179.3419664998073,179.3419664998073,179.3419664998073,179.3419664998073,179.3419664998073,179.3419664998073,180.1590009999927,189.84661189978942,Blue,1,"['space', 'space', 'space', 'space']","[1.4717546999454498, 2.4145098000299186, 4.870638600084931, 6.884233900113031]","[0.11741130007430911, 0.09814259991981089, 0.10748360003344715, 0.12513850000686944]",1,[10.666290199849755],[10.666306799976155],0,,,0,,,0,,,0,,,0,,,Blue,192.37510819989257,192.39162759995088,192.72623479994945,190.19984849984758,190.2392886998132,190.2392886998132,0.0029174000956118107,190.2392886998132,190.2392886998132,191.50584200001322,192.3746415998321,5.0,1.2483763000927866,"[(5.0, 1.2483763000927866)]","[0.37333333333333335, -0.01]","[-0.006666666666666667, -0.26666666666666666]","[1, 1]","[0, 0]","[0, 0]","[1.1071165998000652, 2.1727091998327523]","[None, 'button2']",1,[2.176455599954352],[2.176467400044203],0,,,0,,,0,,,0,,,0,,,0,,,192.7413069999311,192.75542639987543,192.75542639987543,192.75542639987543,192.75542639987543,192.75542639987543,192.75542639987543,192.75542639987543,194.64767179987393,1,[1.9214118998497725],[1.9214273998513818],0,,,0,,,0,,,0,,,0,,,0,,,None,194.64794579986483,194.65814009984024,195.17420060001314,194.99211029987782,"['Blue', 'Green', 'Cyan', 'Purple', 'Green', 'Red', 'Blue']",190.2392886998132,,,,,,,,,,,,,,,,,,,,,,,,,,,002,004-t,2026-03-22_13h50.21.581,TestStep1,,2025.2.4,60.6187354726253,2026-03-22 13h50.23.177456 +0100,
01-2,022_Blue.jpg,True,Blue,4,0,99,01-2/022_Blue_0.png,None,6,6,0,"['space', 'space', 'space']","[1.1493935999460518, 1.8645305999089032, 4.583072899840772]","[0.07984709995798767, 0.09799119993112981, 0.09778700000606477]",1,[9.27866919990629],[9.278694600099698],0,,,0,,,0,,,0,,,0,,,5.0,1.6972711000125855,"[(5.0, 1.6972711000125855)]","[0.38416666666666666, 0.06416666666666666]","[0.006666666666666667, -0.25333333333333335]","[1, 1]","[0, 0]","[0, 0]","[1.590832500020042, 2.6412440999411047]","[None, 'button2']",1,[2.6503451000899076],[2.650354400044307],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5198828999418765],[0.5199098999146372],0,,,0,,,0,,,0,,,0,,,0,,,None,0,6,6,16,195.17420060001314,,,,,,,,,,01-2/022_Blue_0.png,194.99273999989964,194.99384429981,01-2/022_Blue_0.png,True,Blue,4,0,99,"[2.2205181000754237, 2.9267615999560803, 4.741114299977198, 5.627386699896306, 6.590391600038856]",01-2/022_Blue_0.png,7,,195.00428849994205,195.17420060001314,195.17420060001314,195.17420060001314,195.17420060001314,195.17420060001314,195.17420060001314,195.17420060001314,195.17420060001314,195.17420060001314,195.17420060001314,195.17420060001314,196.00711659993976,204.273853499908,Blue,1,"['space', 'space', 'space']","[1.1493935999460518, 1.8645305999089032, 4.583072899840772]","[0.07984709995798767, 0.09799119993112981, 0.09778700000606477]",1,[9.27866919990629],[9.278694600099698],0,,,0,,,0,,,0,,,0,,,Blue,207.27683619991876,207.29269559984095,207.63121859985404,204.63263199990615,204.65524849994108,204.65524849994108,0.008137200027704239,204.65524849994108,204.65524849994108,206.38886569999158,207.27634519990534,5.0,1.6972711000125855,"[(5.0, 1.6972711000125855)]","[0.38416666666666666, 0.06416666666666666]","[0.006666666666666667, -0.25333333333333335]","[1, 1]","[0, 0]","[0, 0]","[1.590832500020042, 2.6412440999411047]","[None, 'button2']",1,[2.6503451000899076],[2.650354400044307],0,,,0,,,0,,,0,,,0,,,0,,,207.64563809987158,207.67171839997172,207.67171839997172,207.67171839997172,207.67171839997172,207.67171839997172,207.67171839997172,207.67171839997172,208.14845649991184,1,[0.5198828999418765],[0.5199098999146372],0,,,0,,,0,,,0,,,0,,,0,,,None,208.14884369983338,208.1593851998914,208.67369089997374,208.49238079995848,"['Blue', 'Green', 'Cyan', 'Purple', 'Green', 'Red', 'Blue', 'Blue']",207.67171839997172,,,,,,,,,,,,,,,,,,,,,,,,,,,002,004-t,2026-03-22_13h50.21.581,TestStep1,,2025.2.4,60.6187354726253,2026-03-22 13h50.23.177456 +0100,
01-2,022_Cyan.jpg,True,Cyan,0,96,90,01-2/022_Cyan_0.png,None,7,7,0,"['space', 'space']","[2.962151600047946, 5.712162999901921]","[0.09770949999801815, 0.13363420008681715]",0,,,0,,,0,,,1,[14.602707900106907],[14.602723499992862],0,,,0,,,5.0,1.749028499936685,"[(5.0, 1.749028499936685)]","[0.37666666666666665, -0.0175]","[-0.004166666666666667, -0.29]","[1, 1]","[0, 0]","[0, 0]","[1.6412604001816362, 2.808143800124526]","[None, 'button2']",1,[2.824519299902022],[2.8245337998960167],0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8693562997505069],[0.8693700998555869],0,,,0,,,0,,,0,,,0,,,0,,,None,0,7,7,17,208.67369089997374,,,,,,,,,,01-2/022_Cyan_0.png,208.49321909993887,208.49545689998195,01-2/022_Cyan_0.png,True,Cyan,0,96,90,"[4.048026400152594, 6.793121000053361]",01-2/022_Cyan_0.png,8,,208.51016279985197,208.67369089997374,208.67369089997374,208.67369089997374,208.67369089997374,208.67369089997374,208.67369089997374,208.67369089997374,208.67369089997374,208.67369089997374,208.67369089997374,208.67369089997374,209.5569706999231,223.09867369988933,Cyan,2,"['space', 'space']","[2.962151600047946, 5.712162999901921]","[0.09770949999801815, 0.13363420008681715]",0,,,0,,,0,,,1,[14.602707900106907],[14.602723499992862],0,,,0,,,Cyan,226.27591389999725,226.29168769996613,226.62612089980394,223.46468969993293,223.50427479995415,223.50427479995415,0.015409299870952964,223.50427479995415,,225.27119569992647,226.27539889980108,5.0,1.749028499936685,"[(5.0, 1.749028499936685)]","[0.37666666666666665, -0.0175]","[-0.004166666666666667, -0.29]","[1, 1]","[0, 0]","[0, 0]","[1.6412604001816362, 2.808143800124526]","[None, 'button2']",1,[2.824519299902022],[2.8245337998960167],0,,,0,,,0,,,0,,,0,,,0,,,226.6431699998211,226.67115999991074,226.67115999991074,226.67115999991074,226.67115999991074,226.67115999991074,226.67115999991074,226.67115999991074,227.49655019980855,1,[0.8693562997505069],[0.8693700998555869],0,,,0,,,0,,,0,,,0,,,0,,,None,227.49691249988973,227.50763269979507,228.02300629997626,227.84127009985968,"['Blue', 'Green', 'Cyan', 'Purple', 'Green', 'Red', 'Blue', 'Blue', 'Cyan']",,,223.50427479995415,,,,,,,,,,,,,,,,,,,,,,,,,002,004-t,2026-03-22_13h50.21.581,TestStep1,,2025.2.4,60.6187354726253,2026-03-22 13h50.23.177456 +0100,
