421.2419 	INFO 	Loaded monitor calibration from ['2026_03_13 16:59']
424.3276 	EXP 	Created PressEnterToContinue = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(50.0), italic=False, languageStyle='LTR', name='PressEnterToContinue', opacity=1, ori=0.0, pos=array([   0., -400.]), rgb=UNKNOWN, text='Press "Enter" to continue.', units='pix', win=Window(...), wrapWidth=900.0)
424.3699 	EXP 	Created img = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='img', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='pix', win=Window(...))
424.5494 	EXP 	Created Instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=36.0, italic=False, languageStyle='LTR', name='Instructions', opacity=1, ori=0.0, pos=array([  0., 500.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=1400.0)
424.5830 	EXP 	Created RBGInfo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(42.0), italic=False, languageStyle='LTR', name='RBGInfo', opacity=1.0, ori=0.0, pos=array([300., 300.]), rgb=UNKNOWN, text='RGB values: 0-100\n\nR:        G:        B:', units='pix', win=Window(...), wrapWidth=500)
424.5860 	EXP 	Created R = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='R', opacity=1.0, ori=0.0, pos=array([165., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
424.5881 	EXP 	Created G = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-13.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='G', opacity=1.0, ori=0.0, pos=array([300., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
424.5911 	EXP 	Created B = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-14.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='B', opacity=1.0, ori=0.0, pos=array([435., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
424.5955 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_8', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
425.5202 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='Noto Sans', granularity=1.0, labelColor=None, labelHeight=np.float64(36.0), labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([-50.,   0.]), readOnly=False, self=UNKNOWN, size=array([1000.,  100.]), startValue=1, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='pix', win=Window(...))
425.5493 	EXP 	Created text_9 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_9', opacity=1, ori=0.0, pos=array([0.  , 0.25]), rgb=UNKNOWN, text='How confident were you in your choice?', units='height', win=Window(...), wrapWidth=1)
425.5689 	EXP 	Created text_answer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_answer', opacity=1, ori=0.0, pos=array([0.  , 0.35]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
425.7030 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_8', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
425.7435 	EXP 	Created correctAnswer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=56.0, italic=False, languageStyle='LTR', name='correctAnswer', opacity=1, ori=0.0, pos=array([   0., -150.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
425.7452 	EXP 	Created wrongAnswer = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=56.0, italic=False, languageStyle='LTR', name='wrongAnswer', opacity=1.0, ori=0.0, pos=array([   0., -150.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
425.7485 	EXP 	Created corrColor_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=56.0, italic=False, languageStyle='LTR', name='corrColor_2', opacity=1.0, ori=0.0, pos=array([   0., -150.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
425.9349 	EXP 	Created RBGInfo_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(42.0), italic=False, languageStyle='LTR', name='RBGInfo_2', opacity=1.0, ori=0.0, pos=array([300., 300.]), rgb=UNKNOWN, text='RGB values: 0-100\n\nR:        G:        B:', units='pix', win=Window(...), wrapWidth=500)
425.9374 	EXP 	Created R_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-11.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='R_2', opacity=1.0, ori=0.0, pos=array([165., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
425.9397 	EXP 	Created G_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-12.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='G_2', opacity=1.0, ori=0.0, pos=array([300., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
425.9421 	EXP 	Created B_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-13.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=42.0, italic=False, languageStyle='LTR', name='B_2', opacity=1.0, ori=0.0, pos=array([435., 220.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
425.9443 	EXP 	Created BaselineOverrideInfo = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-16.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50.0, italic=False, languageStyle='LTR', name='BaselineOverrideInfo', opacity=1.0, ori=0.0, pos=array([-550.,  400.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=650.0)
425.9477 	EXP 	Created text_11 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_11', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
425.9501 	EXP 	Created GoodJob = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=50.0, italic=False, languageStyle='LTR', name='GoodJob', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
0.0231 	EXP 	slider: autoLog = True
0.0231 	EXP 	slider: styleTweaks = []
0.0231 	EXP 	slider: styleTweaks = []
0.0231 	EXP 	slider: styleTweaks = []
0.0231 	EXP 	slider: styleTweaks = []
0.0231 	EXP 	slider: contrast = 1.0
0.0231 	EXP 	slider: markerPos = 1
0.0231 	EXP 	slider: autoLog = True
0.0474 	EXP 	Welcome_info: autoDraw = True
0.8385 	INFO 	Keyboard events cleared
1.0458 	EXP 	PressEnterToContinue: autoDraw = True
52.6274 	EXP 	Device response: <KeyPress from None: t=52.60770579986274, value=return, duration=None>
52.6420 	EXP 	Imported ExcelOutputDemo.xlsx as conditions, 6 conditions, 8 params
52.6427 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'folder': 'Demo', 'image': 'DemoRed.jpg', 'logical': True, 'corrColor': 'Red', 'corrR': 96, 'corrG': 6, 'corrB': 0, 'image_path': 'Demo/DemoRed_0.png', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
52.6433 	DATA 	Keypress: return
52.8287 	EXP 	Device response: <KeyPress from None: t=52.60770579986274, value=return, duration=0.07961520017124712>
52.8667 	EXP 	Welcome_info: autoDraw = False
52.8667 	EXP 	PressEnterToContinue: autoDraw = False
52.8667 	EXP 	img: foreColor = <psychopy.colors.Color: white, alpha=1.0>
52.8667 	EXP 	img: ori = np.float64(0.0)
52.8667 	EXP 	Instructions: height = np.float64(36.0)
52.8667 	EXP 	Instructions: height = np.float64(36.0)
52.8667 	EXP 	Instructions: height = np.float64(36.0)
52.8667 	EXP 	Instructions: text = 'Click the spacebar to shuffle through the filters to recognize the color.\nPress the button of the color you think it corresponds to.'
52.8667 	EXP 	R: height = np.float64(42.0)
52.8667 	EXP 	R: height = np.float64(42.0)
52.8667 	EXP 	R: height = np.float64(42.0)
52.8667 	EXP 	R: text = 96
52.8667 	EXP 	G: height = np.float64(42.0)
52.8667 	EXP 	G: height = np.float64(42.0)
52.8667 	EXP 	G: height = np.float64(42.0)
52.8667 	EXP 	G: text = 6
52.8667 	EXP 	B: height = np.float64(42.0)
52.8667 	EXP 	B: height = np.float64(42.0)
52.8667 	EXP 	B: height = np.float64(42.0)
52.8667 	EXP 	B: text = 0
52.8667 	EXP 	img: autoDraw = True
52.8667 	EXP 	Instructions: autoDraw = True
52.8667 	EXP 	RBGInfo: autoDraw = True
52.8667 	EXP 	R: autoDraw = True
52.8667 	EXP 	G: autoDraw = True
52.8667 	EXP 	B: autoDraw = True
69.6844 	DATA 	Keypress: space
69.6853 	EXP 	Device response: <KeyPress from None: t=69.63942619995214, value=space, duration=None>
69.8050 	EXP 	Device response: <KeyPress from None: t=69.63942619995214, value=space, duration=0.07960609998553991>
71.6734 	DATA 	Keypress: space
71.6745 	EXP 	Device response: <KeyPress from None: t=71.611121899914, value=space, duration=None>
71.6746 	EXP 	Device response: <KeyPress from None: t=71.611121899914, value=space, duration=0.04365280014462769>
80.1528 	DATA 	Keypress: space
80.2445 	EXP 	Device response: <KeyPress from None: t=80.15106529998593, value=space, duration=None>
80.3637 	EXP 	Device response: <KeyPress from None: t=80.15106529998593, value=space, duration=0.09808099991641939>
88.5893 	DATA 	Mouse: Left button down, pos=(1750,331)
88.5979 	EXP 	img: autoDraw = False
88.5979 	EXP 	Instructions: autoDraw = False
88.5979 	EXP 	RBGInfo: autoDraw = False
88.5979 	EXP 	R: autoDraw = False
88.5979 	EXP 	G: autoDraw = False
88.5979 	EXP 	B: autoDraw = False
88.5979 	EXP 	text_8: autoDraw = True
88.7054 	DATA 	Mouse:  Left button up, pos=(1750,331)
88.9984 	EXP 	text_8: autoDraw = False
88.9984 	EXP 	text_8: autoDraw = False
88.9984 	EXP 	slider: markerPos = None
88.9984 	EXP 	slider: markerPos = 1
88.9984 	EXP 	slider: autoDraw = True
88.9984 	EXP 	text_9: autoDraw = True
88.9984 	EXP 	text_answer: autoDraw = True
94.3467 	DATA 	Mouse: Left button down, pos=(1406,596)
94.3971 	EXP 	slider: markerPos = np.float64(4.984)
94.4306 	EXP 	slider: markerPos = np.float64(4.984)
94.4644 	EXP 	slider: markerPos = np.float64(4.984)
94.4974 	EXP 	slider: markerPos = np.float64(4.984)
94.5307 	EXP 	slider: markerPos = np.float64(4.984)
94.5510 	DATA 	Mouse:  Left button up, pos=(1406,596)
94.5651 	EXP 	slider: markerPos = np.float64(4.984)
94.5982 	EXP 	slider: markerPos = 5.0
98.8658 	DATA 	Mouse: Left button down, pos=(1083,268)
98.8839 	EXP 	slider: autoDraw = False
98.8839 	EXP 	text_9: autoDraw = False
98.8839 	EXP 	text_answer: autoDraw = False
98.8839 	EXP 	text_8: autoDraw = True
99.0042 	DATA 	Mouse:  Left button up, pos=(1083,268)
99.2646 	INFO 	Keyboard events cleared
99.2644 	EXP 	text_8: autoDraw = False
99.2644 	EXP 	text_8: autoDraw = False
99.2644 	EXP 	corrColor_2: height = np.float64(56.0)
99.2644 	EXP 	corrColor_2: height = np.float64(56.0)
99.2644 	EXP 	corrColor_2: height = np.float64(56.0)
99.2644 	EXP 	corrColor_2: text = 'Red'
99.2644 	EXP 	R_2: height = np.float64(42.0)
99.2644 	EXP 	R_2: height = np.float64(42.0)
99.2644 	EXP 	R_2: height = np.float64(42.0)
99.2644 	EXP 	R_2: text = 96
99.2644 	EXP 	G_2: height = np.float64(42.0)
99.2644 	EXP 	G_2: height = np.float64(42.0)
99.2644 	EXP 	G_2: height = np.float64(42.0)
99.2644 	EXP 	G_2: text = 6
99.2644 	EXP 	B_2: height = np.float64(42.0)
99.2644 	EXP 	B_2: height = np.float64(42.0)
99.2644 	EXP 	B_2: height = np.float64(42.0)
99.2644 	EXP 	B_2: text = 0
99.2644 	EXP 	correctAnswer: autoDraw = True
99.2644 	EXP 	RBGInfo_2: autoDraw = True
99.2644 	EXP 	R_2: autoDraw = True
99.2644 	EXP 	G_2: autoDraw = True
99.2644 	EXP 	B_2: autoDraw = True
99.2644 	EXP 	BaselineOverrideInfo: autoDraw = True
99.2644 	EXP 	BaselineOverrideInfo: height = np.float64(50.0)
99.2644 	EXP 	BaselineOverrideInfo: height = np.float64(50.0)
99.2644 	EXP 	BaselineOverrideInfo: height = np.float64(50.0)
99.2644 	EXP 	BaselineOverrideInfo: text = ''
112.8558 	DATA 	Mouse: Left button down, pos=(1024,223)
112.8822 	EXP 	correctAnswer: autoDraw = False
112.8822 	EXP 	wrongAnswer: autoDraw = False
112.8822 	EXP 	corrColor_2: autoDraw = False
112.8822 	EXP 	RBGInfo_2: autoDraw = False
112.8822 	EXP 	R_2: autoDraw = False
112.8822 	EXP 	G_2: autoDraw = False
112.8822 	EXP 	B_2: autoDraw = False
112.8822 	EXP 	BaselineOverrideInfo: autoDraw = False
112.8822 	EXP 	text_11: autoDraw = True
112.9692 	DATA 	Mouse:  Left button up, pos=(1024,223)
113.2171 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'folder': 'Demo', 'image': 'DemoBlue.jpg', 'logical': True, 'corrColor': 'Blue', 'corrR': 0, 'corrG': 0, 'corrB': 90, 'image_path': 'Demo/DemoBlue_0.png', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
113.3647 	EXP 	text_11: autoDraw = False
113.3647 	EXP 	text_11: autoDraw = False
113.3647 	EXP 	img: foreColor = <psychopy.colors.Color: white, alpha=1.0>
113.3647 	EXP 	img: ori = np.float64(0.0)
113.3647 	EXP 	Instructions: text = 'Click the spacebar to shuffle through the filters to recognize the color.\nPress the button of the color you think it corresponds to.'
113.3647 	EXP 	R: height = np.float64(42.0)
113.3647 	EXP 	R: height = np.float64(42.0)
113.3647 	EXP 	R: height = np.float64(42.0)
113.3647 	EXP 	R: text = 0
113.3647 	EXP 	G: height = np.float64(42.0)
113.3647 	EXP 	G: height = np.float64(42.0)
113.3647 	EXP 	G: height = np.float64(42.0)
113.3647 	EXP 	G: text = 0
113.3647 	EXP 	B: height = np.float64(42.0)
113.3647 	EXP 	B: height = np.float64(42.0)
113.3647 	EXP 	B: height = np.float64(42.0)
113.3647 	EXP 	B: text = 90
113.3647 	EXP 	img: autoDraw = True
113.3647 	EXP 	Instructions: autoDraw = True
113.3647 	EXP 	RBGInfo: autoDraw = True
113.3647 	EXP 	R: autoDraw = True
113.3647 	EXP 	G: autoDraw = True
113.3647 	EXP 	B: autoDraw = True
138.4937 	DATA 	Mouse: Left button down, pos=(1615,629)
138.5134 	EXP 	img: autoDraw = False
138.5134 	EXP 	Instructions: autoDraw = False
138.5134 	EXP 	RBGInfo: autoDraw = False
138.5134 	EXP 	R: autoDraw = False
138.5134 	EXP 	G: autoDraw = False
138.5134 	EXP 	B: autoDraw = False
138.5134 	EXP 	text_8: autoDraw = True
138.5158 	DATA 	Mouse:  Left button up, pos=(1615,629)
138.8961 	EXP 	text_8: autoDraw = False
138.8961 	EXP 	slider: markerPos = None
138.8961 	EXP 	slider: markerPos = 1
138.8961 	EXP 	slider: autoDraw = True
138.8961 	EXP 	text_9: autoDraw = True
138.8961 	EXP 	text_answer: autoDraw = True
141.1490 	DATA 	Mouse: Left button down, pos=(1415,601)
141.1792 	EXP 	slider: markerPos = np.float64(5.02)
141.2126 	EXP 	slider: markerPos = np.float64(5.02)
141.2476 	EXP 	slider: markerPos = np.float64(5.02)
141.2509 	DATA 	Mouse:  Left button up, pos=(1415,601)
141.2814 	EXP 	slider: markerPos = 5.0
144.3270 	DATA 	Mouse: Left button down, pos=(989,233)
144.3651 	EXP 	slider: autoDraw = False
144.3651 	EXP 	text_9: autoDraw = False
144.3651 	EXP 	text_answer: autoDraw = False
144.3651 	EXP 	text_8: autoDraw = True
144.4829 	DATA 	Mouse:  Left button up, pos=(989,233)
144.7294 	INFO 	Keyboard events cleared
144.7292 	EXP 	text_8: autoDraw = False
144.7292 	EXP 	corrColor_2: height = np.float64(56.0)
144.7292 	EXP 	corrColor_2: height = np.float64(56.0)
144.7292 	EXP 	corrColor_2: height = np.float64(56.0)
144.7292 	EXP 	corrColor_2: text = 'Blue'
144.7292 	EXP 	R_2: height = np.float64(42.0)
144.7292 	EXP 	R_2: height = np.float64(42.0)
144.7292 	EXP 	R_2: height = np.float64(42.0)
144.7292 	EXP 	R_2: text = 0
144.7292 	EXP 	G_2: height = np.float64(42.0)
144.7292 	EXP 	G_2: height = np.float64(42.0)
144.7292 	EXP 	G_2: height = np.float64(42.0)
144.7292 	EXP 	G_2: text = 0
144.7292 	EXP 	B_2: height = np.float64(42.0)
144.7292 	EXP 	B_2: height = np.float64(42.0)
144.7292 	EXP 	B_2: height = np.float64(42.0)
144.7292 	EXP 	B_2: text = 90
144.7292 	EXP 	correctAnswer: autoDraw = True
144.7292 	EXP 	RBGInfo_2: autoDraw = True
144.7292 	EXP 	R_2: autoDraw = True
144.7292 	EXP 	G_2: autoDraw = True
144.7292 	EXP 	B_2: autoDraw = True
144.7292 	EXP 	BaselineOverrideInfo: autoDraw = True
146.8035 	DATA 	Mouse: Left button down, pos=(989,233)
146.8315 	EXP 	correctAnswer: autoDraw = False
146.8315 	EXP 	wrongAnswer: autoDraw = False
146.8315 	EXP 	corrColor_2: autoDraw = False
146.8315 	EXP 	RBGInfo_2: autoDraw = False
146.8315 	EXP 	R_2: autoDraw = False
146.8315 	EXP 	G_2: autoDraw = False
146.8315 	EXP 	B_2: autoDraw = False
146.8315 	EXP 	BaselineOverrideInfo: autoDraw = False
146.8315 	EXP 	text_11: autoDraw = True
146.9355 	DATA 	Mouse:  Left button up, pos=(989,233)
147.1663 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'folder': 'Demo', 'image': 'DemoGreen.jpg', 'logical': True, 'corrColor': 'Green', 'corrR': 0, 'corrG': 98, 'corrB': 5, 'image_path': 'Demo/DemoGreen_0.png', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
147.3133 	EXP 	text_11: autoDraw = False
147.3133 	EXP 	text_11: autoDraw = False
147.3133 	EXP 	img: foreColor = <psychopy.colors.Color: white, alpha=1.0>
147.3133 	EXP 	img: ori = np.float64(0.0)
147.3133 	EXP 	Instructions: text = 'Click the spacebar to shuffle through the filters to recognize the color.\nPress the button of the color you think it corresponds to.'
147.3133 	EXP 	R: height = np.float64(42.0)
147.3133 	EXP 	R: height = np.float64(42.0)
147.3133 	EXP 	R: height = np.float64(42.0)
147.3133 	EXP 	R: text = 0
147.3133 	EXP 	G: height = np.float64(42.0)
